Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BSCRO1560-25_r_1.5_s_50_BSCRO1560-25,BSCRO1560-25,r_1.5_s_50_merge,>BSCRO1560-25_r_1.5_s_50_BSCRO1560-25_merge,2750065,NP_071839.1,family:Lithobiidae,,512,null,1533,0.0,110.0,44.01,49.0,null,null,null,null,null,null
BSCRO1551-25_r_1.5_s_100_BSCRO1551-25,BSCRO1551-25,r_1.5_s_100_merge,>BSCRO1551-25_r_1.5_s_100_BSCRO1551-25_merge,1147024,NP_071839.1,genus:Lithobius,,419,null,1533,0.0,95.0,38.84,38.0,null,null,null,null,null,null
BSCRO1524-25_r_1.3_s_50_BSCRO1524-25,BSCRO1524-25,r_1.3_s_50_merge,>BSCRO1524-25_r_1.3_s_50_BSCRO1524-25_merge,3373535,GAB6026839.1,subclass:Helminthomorpha,,138,null,6552,0.0,18.0,0.95,0.0,null,null,null,null,null,null
BSCRO1600-25_r_1.3_s_100_BSCRO1600-25,BSCRO1600-25,r_1.3_s_100_merge,>BSCRO1600-25_r_1.3_s_100_BSCRO1600-25_merge,3139686,GAB6026839.1,subclass:Helminthomorpha,,41,null,6552,0.0,17.0,0.72,0.0,null,null,null,null,null,null
BSCRO1555-25_r_1.3_s_100_BSCRO1555-25,BSCRO1555-25,r_1.3_s_100_merge,>BSCRO1555-25_r_1.3_s_100_BSCRO1555-25_merge,1147024,NP_071839.1,genus:Lithobius,,666,null,1533,0.0,101.0,59.4,62.0,null,null,null,null,null,null
BSCRO1599-25_r_1_s_50_BSCRO1599-25,BSCRO1599-25,r_1_s_50_merge,>BSCRO1599-25_r_1_s_50_BSCRO1599-25_merge,3139686,GAB6026839.1,subclass:Helminthomorpha,,697,null,6552,0.0,116.0,6.35,2.0,null,null,null,null,null,null
BSCRO1602-25_r_1.3_s_50_BSCRO1602-25,BSCRO1602-25,r_1.3_s_50_merge,>BSCRO1602-25_r_1.3_s_50_BSCRO1602-25_merge,3139680,GAB6026839.1,subclass:Helminthomorpha,,148,null,6552,0.0,34.0,1.3,0.0,null,null,null,null,null,null
BSCRO1570-25_r_1_s_50_BSCRO1570-25,BSCRO1570-25,r_1_s_50_merge,>BSCRO1570-25_r_1_s_50_BSCRO1570-25_merge,1428154,YP_009122988.1,order:Geophilomorpha,,1719,null,1554,0.0,257.0,161.09,167.0,null,null,null,null,null,null
BSCRO1540-25_r_1_s_50_BSCRO1540-25,BSCRO1540-25,r_1_s_50_merge,>BSCRO1540-25_r_1_s_50_BSCRO1540-25_merge,1391732,NP_071839.1,family:Lithobiidae,,453,null,1533,0.0,54.0,36.07,37.0,null,null,null,null,null,null
BSCRO1593-25_r_1.3_s_50_BSCRO1593-25,BSCRO1593-25,r_1.3_s_50_merge,>BSCRO1593-25_r_1.3_s_50_BSCRO1593-25_merge,1971492,YP_009364246.1,family:Julidae,,1444,null,1530,0.0,214.0,137.44,153.0,null,null,null,null,null,null
BSCRO1555-25_r_1.5_s_50_BSCRO1555-25,BSCRO1555-25,r_1.5_s_50_merge,>BSCRO1555-25_r_1.5_s_50_BSCRO1555-25_merge,1147024,NP_071839.1,genus:Lithobius,,466,null,1533,0.0,90.0,34.94,37.0,null,null,null,null,null,null
BSCRO1579-25_r_1.3_s_100_BSCRO1579-25,BSCRO1579-25,r_1.3_s_100_merge,>BSCRO1579-25_r_1.3_s_100_BSCRO1579-25_merge,1255758,YP_009122988.1,genus:Strigamia,,691,null,1554,0.0,115.0,67.76,76.0,null,null,null,null,null,null
BSCRO1579-25_r_1_s_50_BSCRO1579-25,BSCRO1579-25,r_1_s_50_merge,>BSCRO1579-25_r_1_s_50_BSCRO1579-25_merge,1255758,YP_009122988.1,genus:Strigamia,,3471,null,1554,0.0,2499.0,147.52,91.0,null,null,null,null,null,null
BSCRO1552-25_r_1.5_s_50_BSCRO1552-25,BSCRO1552-25,r_1.5_s_50_merge,>BSCRO1552-25_r_1.5_s_50_BSCRO1552-25_merge,1147024,NP_071839.1,genus:Lithobius,,350,null,1533,0.0,70.0,27.75,30.0,null,null,null,null,null,null
BSCRO1530-25_r_1_s_50_BSCRO1530-25,BSCRO1530-25,r_1_s_50_merge,>BSCRO1530-25_r_1_s_50_BSCRO1530-25_merge,1870780,GAB6026839.1,subclass:Helminthomorpha,,454,null,6552,0.0,38.0,3.88,1.0,null,null,null,null,null,null
BSCRO1535-25_r_1.3_s_50_BSCRO1535-25,BSCRO1535-25,r_1.3_s_50_merge,>BSCRO1535-25_r_1.3_s_50_BSCRO1535-25_merge,1504983,QCF39599.1,subclass:Pentazonia,,1163,null,1527,0.0,171.0,110.57,119.0,null,null,null,null,null,null
BSCRO1575-25_r_1.3_s_100_BSCRO1575-25,BSCRO1575-25,r_1.3_s_100_merge,>BSCRO1575-25_r_1.3_s_100_BSCRO1575-25_merge,1569481,YP_009122988.1,order:Geophilomorpha,,715,null,1554,0.0,112.0,70.53,79.0,null,null,null,null,null,null
BSCRO1560-25_r_1_s_50_BSCRO1560-25,BSCRO1560-25,r_1_s_50_merge,>BSCRO1560-25_r_1_s_50_BSCRO1560-25_merge,2750065,NP_071839.1,family:Lithobiidae,,1346,null,1533,0.0,160.0,106.38,109.0,null,null,null,null,null,null
BSCRO1522-25_r_1_s_50_BSCRO1522-25,BSCRO1522-25,r_1_s_50_merge,>BSCRO1522-25_r_1_s_50_BSCRO1522-25_merge,3373535,GAB6026839.1,subclass:Helminthomorpha,,350,null,6552,0.0,32.0,2.8,1.0,null,null,null,null,null,null
BSCRO1586-25_r_1.5_s_50_BSCRO1586-25,BSCRO1586-25,r_1.5_s_50_merge,>BSCRO1586-25_r_1.5_s_50_BSCRO1586-25_merge,3139681,GAB6026839.1,subclass:Helminthomorpha,,71,null,6552,0.0,12.0,0.46,0.0,null,null,null,null,null,null
BSCRO1598-25_r_1.3_s_50_BSCRO1598-25,BSCRO1598-25,r_1.3_s_50_merge,>BSCRO1598-25_r_1.3_s_50_BSCRO1598-25_merge,3139681,GAB6026839.1,subclass:Helminthomorpha,,208,null,6552,0.0,28.0,1.63,0.0,null,null,null,null,null,null
BSCRO1560-25_r_1_s_100_BSCRO1560-25,BSCRO1560-25,r_1_s_100_merge,>BSCRO1560-25_r_1_s_100_BSCRO1560-25_merge,2750065,NP_071839.1,family:Lithobiidae,,962,null,1533,0.0,152.0,94.17,102.0,null,null,null,null,null,null
BSCRO1547-25_r_1_s_100_BSCRO1547-25,BSCRO1547-25,r_1_s_100_merge,>BSCRO1547-25_r_1_s_100_BSCRO1547-25_merge,1391732,NP_071839.1,family:Lithobiidae,,1155,null,1533,0.0,183.0,114.96,122.0,null,null,null,null,null,null
BSCRO1590-25_r_1_s_100_BSCRO1590-25,BSCRO1590-25,r_1_s_100_merge,>BSCRO1590-25_r_1_s_100_BSCRO1590-25_merge,614241,GAB6026839.1,family:Paradoxosomatidae,,35,null,6552,0.0,16.0,0.53,0.0,null,null,null,null,null,null
BSCRO1573-25_r_1_s_100_BSCRO1573-25,BSCRO1573-25,r_1_s_100_merge,>BSCRO1573-25_r_1_s_100_BSCRO1573-25_merge,1569481,YP_009122988.1,order:Geophilomorpha,,952,null,1554,0.0,145.0,97.41,102.0,null,null,null,null,null,null
BSCRO1555-25_r_1.5_s_100_BSCRO1555-25,BSCRO1555-25,r_1.5_s_100_merge,>BSCRO1555-25_r_1.5_s_100_BSCRO1555-25_merge,1147024,NP_071839.1,genus:Lithobius,,379,null,1533,0.0,80.0,32.58,33.0,null,null,null,null,null,null
BSCRO1581-25_r_1.3_s_100_BSCRO1581-25,BSCRO1581-25,r_1.3_s_100_merge,>BSCRO1581-25_r_1.3_s_100_BSCRO1581-25_merge,3139681,GAB6026839.1,subclass:Helminthomorpha,,22,null,6552,0.0,11.0,0.37,0.0,null,null,null,null,null,null
BSCRO1614-25_r_1.5_s_50_BSCRO1614-25,BSCRO1614-25,r_1.5_s_50_merge,>BSCRO1614-25_r_1.5_s_50_BSCRO1614-25_merge,1147023,YP_009122988.1,order:Geophilomorpha,,652,null,1554,0.0,203.0,59.01,53.0,null,null,null,null,null,null
BSCRO1605-25_r_1.3_s_50_BSCRO1605-25,BSCRO1605-25,r_1.3_s_50_merge,>BSCRO1605-25_r_1.3_s_50_BSCRO1605-25_merge,421770,GAB6026839.1,subclass:Helminthomorpha,,110,null,6552,0.0,15.0,0.87,0.0,null,null,null,null,null,null
BSCRO1532-25_r_1.5_s_50_BSCRO1532-25,BSCRO1532-25,r_1.5_s_50_merge,>BSCRO1532-25_r_1.5_s_50_BSCRO1532-25_merge,3139679,GAB6026839.1,subclass:Helminthomorpha,,22,null,6552,0.0,5.0,0.12,0.0,null,null,null,null,null,null
BSCRO1564-25_r_1_s_50_BSCRO1564-25,BSCRO1564-25,r_1_s_50_merge,>BSCRO1564-25_r_1_s_50_BSCRO1564-25_merge,1147023,YP_009122988.1,order:Geophilomorpha,,1019,null,1554,0.0,126.0,78.08,84.0,null,null,null,null,null,null
BSCRO1539-25_r_1_s_50_BSCRO1539-25,BSCRO1539-25,r_1_s_50_merge,>BSCRO1539-25_r_1_s_50_BSCRO1539-25_merge,1391732,NP_071839.1,family:Lithobiidae,,1092,null,1533,0.0,152.0,90.06,94.0,null,null,null,null,null,null
BSCRO1595-25_r_1.5_s_50_BSCRO1595-25,BSCRO1595-25,r_1.5_s_50_merge,>BSCRO1595-25_r_1.5_s_50_BSCRO1595-25_merge,1522026,YP_009364246.1,family:Julidae,,384,null,1530,0.0,121.0,31.83,25.0,null,null,null,null,null,null
BSCRO1556-25_r_1_s_100_BSCRO1556-25,BSCRO1556-25,r_1_s_100_merge,>BSCRO1556-25_r_1_s_100_BSCRO1556-25_merge,1147024,NP_071839.1,genus:Lithobius,,810,null,1533,0.0,117.0,80.41,88.0,null,null,null,null,null,null
BSCRO1525-25_r_1.3_s_100_BSCRO1525-25,BSCRO1525-25,r_1.3_s_100_merge,>BSCRO1525-25_r_1.3_s_100_BSCRO1525-25_merge,3373535,GAB6026839.1,subclass:Helminthomorpha,,17,null,6552,0.0,10.0,0.27,0.0,null,null,null,null,null,null
BSCRO1578-25_r_1.5_s_100_BSCRO1578-25,BSCRO1578-25,r_1.5_s_100_merge,>BSCRO1578-25_r_1.5_s_100_BSCRO1578-25_merge,1255758,YP_009122988.1,genus:Strigamia,,505,null,1554,0.0,130.0,51.84,55.0,null,null,null,null,null,null
BSCRO1543-25_r_1.5_s_100_BSCRO1543-25,BSCRO1543-25,r_1.5_s_100_merge,>BSCRO1543-25_r_1.5_s_100_BSCRO1543-25_merge,1391732,NP_071839.1,family:Lithobiidae,,340,null,1533,0.0,78.0,33.3,30.0,null,null,null,null,null,null
BSCRO1560-25_r_1.3_s_50_BSCRO1560-25,BSCRO1560-25,r_1.3_s_50_merge,>BSCRO1560-25_r_1.3_s_50_BSCRO1560-25_merge,2750065,NP_071839.1,family:Lithobiidae,,933,null,1533,0.0,136.0,81.43,88.0,null,null,null,null,null,null
BSCRO1546-25_r_1_s_100_BSCRO1546-25,BSCRO1546-25,r_1_s_100_merge,>BSCRO1546-25_r_1_s_100_BSCRO1546-25_merge,1421340,NP_071839.1,family:Lithobiidae,,694,null,1533,0.0,107.0,70.23,75.0,null,null,null,null,null,null
BSCRO1535-25_r_1.3_s_100_BSCRO1535-25,BSCRO1535-25,r_1.3_s_100_merge,>BSCRO1535-25_r_1.3_s_100_BSCRO1535-25_merge,1504983,QCF39599.1,subclass:Pentazonia,,1063,null,1527,0.0,166.0,107.52,117.0,null,null,null,null,null,null
BSCRO1565-25_r_1_s_50_BSCRO1565-25,BSCRO1565-25,r_1_s_50_merge,>BSCRO1565-25_r_1_s_50_BSCRO1565-25_merge,1147023,YP_009122988.1,order:Geophilomorpha,,1082,null,1554,0.0,140.0,88.55,94.5,null,null,null,null,null,null
BSCRO1590-25_r_1.3_s_100_BSCRO1590-25,BSCRO1590-25,r_1.3_s_100_merge,>BSCRO1590-25_r_1.3_s_100_BSCRO1590-25_merge,614241,GAB6026839.1,family:Paradoxosomatidae,,3,null,6552,0.0,2.0,0.04,0.0,null,null,null,null,null,null
BSCRO1593-25_r_1.5_s_100_BSCRO1593-25,BSCRO1593-25,r_1.5_s_100_merge,>BSCRO1593-25_r_1.5_s_100_BSCRO1593-25_merge,1971492,YP_009364246.1,family:Julidae,,652,null,1530,0.0,201.0,62.19,48.0,null,null,null,null,null,null
BSCRO1592-25_r_1_s_50_BSCRO1592-25,BSCRO1592-25,r_1_s_50_merge,>BSCRO1592-25_r_1_s_50_BSCRO1592-25_merge,1971492,YP_009364246.1,family:Julidae,,2396,null,1530,0.0,521.0,213.8,210.0,null,null,null,null,null,null
BSCRO1542-25_r_1.3_s_100_BSCRO1542-25,BSCRO1542-25,r_1.3_s_100_merge,>BSCRO1542-25_r_1.3_s_100_BSCRO1542-25_merge,1391732,NP_071839.1,family:Lithobiidae,,362,null,1533,0.0,55.0,38.08,44.0,null,null,null,null,null,null
BSCRO1577-25_r_1.5_s_100_BSCRO1577-25,BSCRO1577-25,r_1.5_s_100_merge,>BSCRO1577-25_r_1.5_s_100_BSCRO1577-25_merge,1569481,YP_009122988.1,order:Geophilomorpha,,288,null,1554,0.0,73.0,27.94,30.0,null,null,null,null,null,null
BSCRO1579-25_r_1.3_s_50_BSCRO1579-25,BSCRO1579-25,r_1.3_s_50_merge,>BSCRO1579-25_r_1.3_s_50_BSCRO1579-25_merge,1255758,YP_009122988.1,genus:Strigamia,,2381,null,1554,0.0,1641.0,104.37,79.0,null,null,null,null,null,null
BSCRO1521-25_r_1.3_s_100_BSCRO1521-25,BSCRO1521-25,r_1.3_s_100_merge,>BSCRO1521-25_r_1.3_s_100_BSCRO1521-25_merge,3373535,GAB6026839.1,subclass:Helminthomorpha,,36,null,6552,0.0,15.0,0.55,0.0,null,null,null,null,null,null
BSCRO1554-25_r_1.5_s_100_BSCRO1554-25,BSCRO1554-25,r_1.5_s_100_merge,>BSCRO1554-25_r_1.5_s_100_BSCRO1554-25_merge,1147024,NP_071839.1,genus:Lithobius,,630,null,1533,0.0,143.0,58.98,57.0,null,null,null,null,null,null
BSCRO1611-25_r_1.3_s_100_BSCRO1611-25,BSCRO1611-25,r_1.3_s_100_merge,>BSCRO1611-25_r_1.3_s_100_BSCRO1611-25_merge,1147023,YP_009122988.1,order:Geophilomorpha,,497,null,1554,0.0,92.0,52.17,58.0,null,null,null,null,null,null
BSCRO1595-25_r_1.3_s_100_BSCRO1595-25,BSCRO1595-25,r_1.3_s_100_merge,>BSCRO1595-25_r_1.3_s_100_BSCRO1595-25_merge,1522026,YP_009364246.1,family:Julidae,,634,null,1530,0.0,116.0,61.49,68.0,null,null,null,null,null,null
