Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
MUSBA3459-25_r_1.5_s_50_MUSBA3459-25,MUSBA3459-25,r_1.5_s_50_merge,>MUSBA3459-25_r_1.5_s_50_MUSBA3459-25_merge,2496899,YP_009176395.1,suborder:Cotylea,,191,null,1554,0.0,39.0,13.43,8.0,null,null,null,null,null,null
MUSBA3383-25_r_1_s_50_MUSBA3383-25,MUSBA3383-25,r_1_s_50_merge,>MUSBA3383-25_r_1_s_50_MUSBA3383-25_merge,2290843,YP_009176395.1,suborder:Cotylea,,360,null,1554,1.0,49.0,16.39,14.0,null,null,null,null,null,null
MUSBA3444-25_r_1.3_s_100_MUSBA3444-25,MUSBA3444-25,r_1.3_s_100_merge,>MUSBA3444-25_r_1.3_s_100_MUSBA3444-25_merge,983679,YP_009176395.1,species:Prosthiostomum siphunculus,,140,null,1554,0.0,16.0,8.56,9.0,null,null,null,null,null,null
MUSBA3472-25_r_1_s_100_MUSBA3472-25,MUSBA3472-25,r_1_s_100_merge,>MUSBA3472-25_r_1_s_100_MUSBA3472-25_merge,107736,YP_009176395.1,suborder:Cotylea,,383,null,1554,0.0,69.0,40.17,41.0,null,null,null,null,null,null
MUSBA3448-25_r_1.3_s_50_MUSBA3448-25,MUSBA3448-25,r_1.3_s_50_merge,>MUSBA3448-25_r_1.3_s_50_MUSBA3448-25_merge,107732,AKD00056.1,family:Leptoplanidae,,435,null,1554,0.0,63.0,41.36,43.0,null,null,null,null,null,null
MUSBA3447-25_r_1_s_50_MUSBA3447-25,MUSBA3447-25,r_1_s_50_merge,>MUSBA3447-25_r_1_s_50_MUSBA3447-25_merge,2666497,AVP74418.1,family:Stylochidae,,836,null,1572,0.0,142.0,62.21,61.0,null,null,null,null,null,null
MUSBA3463-25_r_1.3_s_100_MUSBA3463-25,MUSBA3463-25,r_1.3_s_100_merge,>MUSBA3463-25_r_1.3_s_100_MUSBA3463-25_merge,166333,BEU28597.1,suborder:Acotylea,,25,null,1596,0.0,7.0,1.65,1.0,null,null,null,null,null,null
MUSBA3458-25_r_1_s_50_MUSBA3458-25,MUSBA3458-25,r_1_s_50_merge,>MUSBA3458-25_r_1_s_50_MUSBA3458-25_merge,166333,BEU28597.1,suborder:Acotylea,,469,null,1596,2.0,107.0,18.22,15.0,null,null,null,null,null,null
MUSBA3428-25_r_1.3_s_100_MUSBA3428-25,MUSBA3428-25,r_1.3_s_100_merge,>MUSBA3428-25_r_1.3_s_100_MUSBA3428-25_merge,34505,AKD00056.1,superfamily:Leptoplanoidea,,160,null,1554,0.0,38.0,16.33,15.0,null,null,null,null,null,null
MUSBA3385-25_r_1.5_s_100_MUSBA3385-25,MUSBA3385-25,r_1.5_s_100_merge,>MUSBA3385-25_r_1.5_s_100_MUSBA3385-25_merge,1921953,YP_009176395.1,suborder:Cotylea,,49,null,1554,0.0,16.0,4.87,4.0,null,null,null,null,null,null
MUSBA3428-25_r_1_s_100_MUSBA3428-25,MUSBA3428-25,r_1_s_100_merge,>MUSBA3428-25_r_1_s_100_MUSBA3428-25_merge,34505,AKD00056.1,superfamily:Leptoplanoidea,,178,null,1554,0.0,39.0,17.84,16.0,null,null,null,null,null,null
MUSBA3403-25_r_1_s_100_MUSBA3403-25,MUSBA3403-25,r_1_s_100_merge,>MUSBA3403-25_r_1_s_100_MUSBA3403-25_merge,166333,BEU28597.1,suborder:Acotylea,,48,null,1596,0.0,15.0,4.94,5.0,null,null,null,null,null,null
MUSBA3389-25_r_1.3_s_50_MUSBA3389-25,MUSBA3389-25,r_1.3_s_50_merge,>MUSBA3389-25_r_1.3_s_50_MUSBA3389-25_merge,107733,AKD00056.1,family:Leptoplanidae,,194,null,1554,0.0,35.0,11.74,12.0,null,null,null,null,null,null
MUSBA3413-25_r_1.3_s_50_MUSBA3413-25,MUSBA3413-25,r_1.3_s_50_merge,>MUSBA3413-25_r_1.3_s_50_MUSBA3413-25_merge,1879304,AVP74418.1,family:Stylochidae,,559,null,1572,0.0,82.0,52.7,54.0,null,null,null,null,null,null
MUSBA3467-25_r_1.3_s_100_MUSBA3467-25,MUSBA3467-25,r_1.3_s_100_merge,>MUSBA3467-25_r_1.3_s_100_MUSBA3467-25_merge,983680,YP_009176395.1,family:Prosthiostomidae,,7,null,1554,0.0,3.0,0.37,0.0,null,null,null,null,null,null
MUSBA3469-25_r_1_s_50_MUSBA3469-25,MUSBA3469-25,r_1_s_50_merge,>MUSBA3469-25_r_1_s_50_MUSBA3469-25_merge,34505,AKD00056.1,superfamily:Leptoplanoidea,,1284,null,1554,1.0,886.0,42.33,10.0,null,null,null,null,null,null
MUSBA3385-25_r_1.3_s_100_MUSBA3385-25,MUSBA3385-25,r_1.3_s_100_merge,>MUSBA3385-25_r_1.3_s_100_MUSBA3385-25_merge,1921953,YP_009176395.1,suborder:Cotylea,,68,null,1554,0.0,16.0,6.81,6.0,null,null,null,null,null,null
MUSBA3422-25_r_1.3_s_100_MUSBA3422-25,MUSBA3422-25,r_1.3_s_100_merge,>MUSBA3422-25_r_1.3_s_100_MUSBA3422-25_merge,107732,AKD00056.1,family:Leptoplanidae,,156,null,1554,0.0,31.0,16.19,16.0,null,null,null,null,null,null
MUSBA3432-25_r_1_s_50_MUSBA3432-25,MUSBA3432-25,r_1_s_50_merge,>MUSBA3432-25_r_1_s_50_MUSBA3432-25_merge,31261,YP_009176395.1,suborder:Cotylea,,313,null,1554,0.0,55.0,16.37,16.0,null,null,null,null,null,null
MUSBA3399-25_r_1.3_s_50_MUSBA3399-25,MUSBA3399-25,r_1.3_s_50_merge,>MUSBA3399-25_r_1.3_s_50_MUSBA3399-25_merge,166333,BEU28597.1,suborder:Acotylea,,191,null,1596,0.0,33.0,11.55,10.0,null,null,null,null,null,null
MUSBA3425-25_r_1.5_s_100_MUSBA3425-25,MUSBA3425-25,r_1.5_s_100_merge,>MUSBA3425-25_r_1.5_s_100_MUSBA3425-25_merge,107733,AKD00056.1,family:Leptoplanidae,,146,null,1554,0.0,34.0,17.63,18.5,null,null,null,null,null,null
MUSBA3412-25_r_1.5_s_50_MUSBA3412-25,MUSBA3412-25,r_1.5_s_50_merge,>MUSBA3412-25_r_1.5_s_50_MUSBA3412-25_merge,166333,BEU28597.1,suborder:Acotylea,,246,null,1596,0.0,46.0,18.15,17.0,null,null,null,null,null,null
MUSBA3454-25_r_1_s_50_MUSBA3454-25,MUSBA3454-25,r_1_s_50_merge,>MUSBA3454-25_r_1_s_50_MUSBA3454-25_merge,34505,AKD00056.1,superfamily:Leptoplanoidea,,1937,null,1554,16.0,1435.0,73.11,30.0,null,null,null,null,null,null
MUSBA3432-25_r_1.5_s_100_MUSBA3432-25,MUSBA3432-25,r_1.5_s_100_merge,>MUSBA3432-25_r_1.5_s_100_MUSBA3432-25_merge,31261,YP_009176395.1,suborder:Cotylea,,87,null,1554,0.0,22.0,7.06,7.0,null,null,null,null,null,null
MUSBA3412-25_r_1_s_100_MUSBA3412-25,MUSBA3412-25,r_1_s_100_merge,>MUSBA3412-25_r_1_s_100_MUSBA3412-25_merge,166333,BEU28597.1,suborder:Acotylea,,154,null,1596,0.0,29.0,16.49,17.0,null,null,null,null,null,null
MUSBA3385-25_r_1.5_s_50_MUSBA3385-25,MUSBA3385-25,r_1.5_s_50_merge,>MUSBA3385-25_r_1.5_s_50_MUSBA3385-25_merge,1921953,YP_009176395.1,suborder:Cotylea,,81,null,1554,0.0,18.0,5.58,4.0,null,null,null,null,null,null
MUSBA3421-25_r_1_s_50_MUSBA3421-25,MUSBA3421-25,r_1_s_50_merge,>MUSBA3421-25_r_1_s_50_MUSBA3421-25_merge,166333,BEU28597.1,suborder:Acotylea,,610,null,1596,0.0,133.0,33.77,32.0,null,null,null,null,null,null
MUSBA3449-25_r_1.3_s_100_MUSBA3449-25,MUSBA3449-25,r_1.3_s_100_merge,>MUSBA3449-25_r_1.3_s_100_MUSBA3449-25_merge,1921953,YP_009176395.1,suborder:Cotylea,,66,null,1554,0.0,19.0,6.83,7.0,null,null,null,null,null,null
MUSBA3447-25_r_1_s_100_MUSBA3447-25,MUSBA3447-25,r_1_s_100_merge,>MUSBA3447-25_r_1_s_100_MUSBA3447-25_merge,2666497,AVP74418.1,family:Stylochidae,,524,null,1572,0.0,74.0,54.1,53.5,null,null,null,null,null,null
MUSBA3448-25_r_1.5_s_100_MUSBA3448-25,MUSBA3448-25,r_1.5_s_100_merge,>MUSBA3448-25_r_1.5_s_100_MUSBA3448-25_merge,107732,AKD00056.1,family:Leptoplanidae,,360,null,1554,0.0,59.0,38.1,40.0,null,null,null,null,null,null
MUSBA3399-25_r_1.3_s_100_MUSBA3399-25,MUSBA3399-25,r_1.3_s_100_merge,>MUSBA3399-25_r_1.3_s_100_MUSBA3399-25_merge,166333,BEU28597.1,suborder:Acotylea,,95,null,1596,0.0,21.0,9.44,9.0,null,null,null,null,null,null
MUSBA3402-25_r_1_s_100_MUSBA3402-25,MUSBA3402-25,r_1_s_100_merge,>MUSBA3402-25_r_1_s_100_MUSBA3402-25_merge,166333,BEU28597.1,suborder:Acotylea,,193,null,1596,0.0,32.0,17.25,18.0,null,null,null,null,null,null
MUSBA3419-25_r_1.5_s_50_MUSBA3419-25,MUSBA3419-25,r_1.5_s_50_merge,>MUSBA3419-25_r_1.5_s_50_MUSBA3419-25_merge,166333,BEU28597.1,suborder:Acotylea,,64,null,1596,0.0,14.0,4.43,5.0,null,null,null,null,null,null
MUSBA3382-25_r_1.3_s_100_MUSBA3382-25,MUSBA3382-25,r_1.3_s_100_merge,>MUSBA3382-25_r_1.3_s_100_MUSBA3382-25_merge,1784796,YP_009176395.1,suborder:Cotylea,,363,null,1554,0.0,44.0,29.77,29.0,null,null,null,null,null,null
MUSBA3406-25_r_1.3_s_100_MUSBA3406-25,MUSBA3406-25,r_1.3_s_100_merge,>MUSBA3406-25_r_1.3_s_100_MUSBA3406-25_merge,2448889,YP_009176395.1,suborder:Cotylea,,16,null,1554,0.0,7.0,1.48,0.0,null,null,null,null,null,null
MUSBA3466-25_r_1.3_s_50_MUSBA3466-25,MUSBA3466-25,r_1.3_s_50_merge,>MUSBA3466-25_r_1.3_s_50_MUSBA3466-25_merge,1784796,YP_009176395.1,suborder:Cotylea,,263,null,1554,0.0,39.0,20.48,21.0,null,null,null,null,null,null
MUSBA3469-25_r_1_s_100_MUSBA3469-25,MUSBA3469-25,r_1_s_100_merge,>MUSBA3469-25_r_1_s_100_MUSBA3469-25_merge,34505,AKD00056.1,superfamily:Leptoplanoidea,,72,null,1554,0.0,14.0,7.11,7.0,null,null,null,null,null,null
MUSBA3418-25_r_1_s_100_MUSBA3418-25,MUSBA3418-25,r_1_s_100_merge,>MUSBA3418-25_r_1_s_100_MUSBA3418-25_merge,166333,BEU28597.1,suborder:Acotylea,,317,null,1596,0.0,57.0,34.1,36.0,null,null,null,null,null,null
MUSBA3410-25_r_1_s_50_MUSBA3410-25,MUSBA3410-25,r_1_s_50_merge,>MUSBA3410-25_r_1_s_50_MUSBA3410-25_merge,166333,BEU28597.1,suborder:Acotylea,,692,null,1596,11.0,207.0,36.01,29.0,null,null,null,null,null,null
MUSBA3424-25_r_1.5_s_100_MUSBA3424-25,MUSBA3424-25,r_1.5_s_100_merge,>MUSBA3424-25_r_1.5_s_100_MUSBA3424-25_merge,107732,AKD00056.1,family:Leptoplanidae,,157,null,1554,0.0,45.0,16.65,14.5,null,null,null,null,null,null
MUSBA3387-25_r_1.5_s_100_MUSBA3387-25,MUSBA3387-25,r_1.5_s_100_merge,>MUSBA3387-25_r_1.5_s_100_MUSBA3387-25_merge,107733,AKD00056.1,family:Leptoplanidae,,112,null,1554,0.0,27.0,11.89,12.0,null,null,null,null,null,null
MUSBA3434-25_r_1.5_s_50_MUSBA3434-25,MUSBA3434-25,r_1.5_s_50_merge,>MUSBA3434-25_r_1.5_s_50_MUSBA3434-25_merge,107732,AKD00056.1,family:Leptoplanidae,,351,null,1554,0.0,69.0,29.65,29.0,null,null,null,null,null,null
MUSBA3400-25_r_1.3_s_100_MUSBA3400-25,MUSBA3400-25,r_1.3_s_100_merge,>MUSBA3400-25_r_1.3_s_100_MUSBA3400-25_merge,166333,BEU28597.1,suborder:Acotylea,,127,null,1596,0.0,23.0,13.44,13.5,null,null,null,null,null,null
MUSBA3424-25_r_1.3_s_100_MUSBA3424-25,MUSBA3424-25,r_1.3_s_100_merge,>MUSBA3424-25_r_1.3_s_100_MUSBA3424-25_merge,107732,AKD00056.1,family:Leptoplanidae,,177,null,1554,0.0,45.0,18.92,17.0,null,null,null,null,null,null
MUSBA3431-25_r_1.3_s_50_MUSBA3431-25,MUSBA3431-25,r_1.3_s_50_merge,>MUSBA3431-25_r_1.3_s_50_MUSBA3431-25_merge,983679,YP_009176395.1,species:Prosthiostomum siphunculus,,457,null,1554,0.0,66.0,34.9,33.0,null,null,null,null,null,null
MUSBA3448-25_r_1_s_50_MUSBA3448-25,MUSBA3448-25,r_1_s_50_merge,>MUSBA3448-25_r_1_s_50_MUSBA3448-25_merge,107732,AKD00056.1,family:Leptoplanidae,,585,null,1554,3.0,67.0,47.74,48.0,null,null,null,null,null,null
MUSBA3430-25_r_1.3_s_100_MUSBA3430-25,MUSBA3430-25,r_1.3_s_100_merge,>MUSBA3430-25_r_1.3_s_100_MUSBA3430-25_merge,34505,AKD00056.1,superfamily:Leptoplanoidea,,182,null,1554,0.0,32.0,16.18,16.0,null,null,null,null,null,null
MUSBA3413-25_r_1_s_50_MUSBA3413-25,MUSBA3413-25,r_1_s_50_merge,>MUSBA3413-25_r_1_s_50_MUSBA3413-25_merge,1879304,AVP74418.1,family:Stylochidae,,786,null,1572,0.0,122.0,62.04,60.0,null,null,null,null,null,null
MUSBA3442-25_r_1_s_50_MUSBA3442-25,MUSBA3442-25,r_1_s_50_merge,>MUSBA3442-25_r_1_s_50_MUSBA3442-25_merge,2666497,AVP74418.1,family:Stylochidae,,610,null,1572,15.0,119.0,37.94,35.0,null,null,null,null,null,null
MUSBA3456-25_r_1_s_50_MUSBA3456-25,MUSBA3456-25,r_1_s_50_merge,>MUSBA3456-25_r_1_s_50_MUSBA3456-25_merge,166333,BEU28597.1,suborder:Acotylea,,188,null,1596,0.0,47.0,6.96,6.0,null,null,null,null,null,null
MUSBA3383-25_r_1.3_s_50_MUSBA3383-25,MUSBA3383-25,r_1.3_s_50_merge,>MUSBA3383-25_r_1.3_s_50_MUSBA3383-25_merge,2290843,YP_009176395.1,suborder:Cotylea,,193,null,1554,0.0,48.0,10.17,9.0,null,null,null,null,null,null
MUSBA3392-25_r_1.3_s_100_MUSBA3392-25,MUSBA3392-25,r_1.3_s_100_merge,>MUSBA3392-25_r_1.3_s_100_MUSBA3392-25_merge,107733,AKD00056.1,family:Leptoplanidae,,303,null,1554,0.0,70.0,34.76,36.0,null,null,null,null,null,null
MUSBA3419-25_r_1.3_s_100_MUSBA3419-25,MUSBA3419-25,r_1.3_s_100_merge,>MUSBA3419-25_r_1.3_s_100_MUSBA3419-25_merge,166333,BEU28597.1,suborder:Acotylea,,62,null,1596,0.0,12.0,5.12,5.0,null,null,null,null,null,null
MUSBA3446-25_r_1_s_100_MUSBA3446-25,MUSBA3446-25,r_1_s_100_merge,>MUSBA3446-25_r_1_s_100_MUSBA3446-25_merge,107733,AKD00056.1,family:Leptoplanidae,,151,null,1554,0.0,28.0,14.05,13.0,null,null,null,null,null,null
MUSBA3470-25_r_1_s_50_MUSBA3470-25,MUSBA3470-25,r_1_s_50_merge,>MUSBA3470-25_r_1_s_50_MUSBA3470-25_merge,1784796,YP_009176395.1,suborder:Cotylea,,388,null,1554,1.0,63.0,27.32,27.0,null,null,null,null,null,null
MUSBA3437-25_r_1.3_s_100_MUSBA3437-25,MUSBA3437-25,r_1.3_s_100_merge,>MUSBA3437-25_r_1.3_s_100_MUSBA3437-25_merge,107733,AKD00056.1,family:Leptoplanidae,,194,null,1554,0.0,43.0,20.94,21.0,null,null,null,null,null,null
MUSBA3428-25_r_1.3_s_50_MUSBA3428-25,MUSBA3428-25,r_1.3_s_50_merge,>MUSBA3428-25_r_1.3_s_50_MUSBA3428-25_merge,34505,AKD00056.1,superfamily:Leptoplanoidea,,230,null,1554,0.0,40.0,17.86,16.0,null,null,null,null,null,null
MUSBA3415-25_r_1.5_s_50_MUSBA3415-25,MUSBA3415-25,r_1.5_s_50_merge,>MUSBA3415-25_r_1.5_s_50_MUSBA3415-25_merge,1921953,YP_009176395.1,suborder:Cotylea,,80,null,1554,0.0,16.0,5.93,6.0,null,null,null,null,null,null
MUSBA3455-25_r_1.3_s_50_MUSBA3455-25,MUSBA3455-25,r_1.3_s_50_merge,>MUSBA3455-25_r_1.3_s_50_MUSBA3455-25_merge,166333,BEU28597.1,suborder:Acotylea,,193,null,1596,0.0,27.0,13.87,14.0,null,null,null,null,null,null
MUSBA3404-25_r_1.3_s_100_MUSBA3404-25,MUSBA3404-25,r_1.3_s_100_merge,>MUSBA3404-25_r_1.3_s_100_MUSBA3404-25_merge,166333,BEU28597.1,suborder:Acotylea,,45,null,1596,0.0,18.0,4.7,3.0,null,null,null,null,null,null
MUSBA3441-25_r_1_s_100_MUSBA3441-25,MUSBA3441-25,r_1_s_100_merge,>MUSBA3441-25_r_1_s_100_MUSBA3441-25_merge,31261,YP_009176395.1,suborder:Cotylea,,73,null,1554,0.0,17.0,5.5,5.0,null,null,null,null,null,null
MUSBA3414-25_r_1_s_100_MUSBA3414-25,MUSBA3414-25,r_1_s_100_merge,>MUSBA3414-25_r_1_s_100_MUSBA3414-25_merge,166333,BEU28597.1,suborder:Acotylea,,190,null,1596,0.0,41.0,20.87,19.0,null,null,null,null,null,null
MUSBA3385-25_r_1_s_100_MUSBA3385-25,MUSBA3385-25,r_1_s_100_merge,>MUSBA3385-25_r_1_s_100_MUSBA3385-25_merge,1921953,YP_009176395.1,suborder:Cotylea,,76,null,1554,0.0,17.0,7.41,7.0,null,null,null,null,null,null
MUSBA3402-25_r_1.3_s_50_MUSBA3402-25,MUSBA3402-25,r_1.3_s_50_merge,>MUSBA3402-25_r_1.3_s_50_MUSBA3402-25_merge,166333,BEU28597.1,suborder:Acotylea,,230,null,1596,0.0,31.0,16.31,17.0,null,null,null,null,null,null
MUSBA3405-25_r_1.5_s_50_MUSBA3405-25,MUSBA3405-25,r_1.5_s_50_merge,>MUSBA3405-25_r_1.5_s_50_MUSBA3405-25_merge,166333,BEU28597.1,suborder:Acotylea,,77,null,1596,0.0,24.0,3.59,3.0,null,null,null,null,null,null
MUSBA3424-25_r_1_s_100_MUSBA3424-25,MUSBA3424-25,r_1_s_100_merge,>MUSBA3424-25_r_1_s_100_MUSBA3424-25_merge,107732,AKD00056.1,family:Leptoplanidae,,201,null,1554,0.0,45.0,20.94,18.0,null,null,null,null,null,null
MUSBA3473-25_r_1.5_s_50_MUSBA3473-25,MUSBA3473-25,r_1.5_s_50_merge,>MUSBA3473-25_r_1.5_s_50_MUSBA3473-25_merge,2951293,BEU28597.1,genus:Planocera,,183,null,1596,5.0,47.0,15.56,14.0,null,null,null,null,null,null
MUSBA3389-25_r_1.5_s_50_MUSBA3389-25,MUSBA3389-25,r_1.5_s_50_merge,>MUSBA3389-25_r_1.5_s_50_MUSBA3389-25_merge,107733,AKD00056.1,family:Leptoplanidae,,136,null,1554,0.0,28.0,9.43,10.0,null,null,null,null,null,null
MUSBA3379-25_r_1_s_100_MUSBA3379-25,MUSBA3379-25,r_1_s_100_merge,>MUSBA3379-25_r_1_s_100_MUSBA3379-25_merge,1921953,YP_009176395.1,suborder:Cotylea,,36,null,1554,0.0,9.0,2.91,2.0,null,null,null,null,null,null
MUSBA3400-25_r_1.3_s_50_MUSBA3400-25,MUSBA3400-25,r_1.3_s_50_merge,>MUSBA3400-25_r_1.3_s_50_MUSBA3400-25_merge,166333,BEU28597.1,suborder:Acotylea,,274,null,1596,0.0,46.0,16.78,16.0,null,null,null,null,null,null
MUSBA3426-25_r_1.3_s_50_MUSBA3426-25,MUSBA3426-25,r_1.3_s_50_merge,>MUSBA3426-25_r_1.3_s_50_MUSBA3426-25_merge,107733,AKD00056.1,family:Leptoplanidae,,278,null,1554,0.0,54.0,21.41,21.0,null,null,null,null,null,null
MUSBA3425-25_r_1.5_s_50_MUSBA3425-25,MUSBA3425-25,r_1.5_s_50_merge,>MUSBA3425-25_r_1.5_s_50_MUSBA3425-25_merge,107733,AKD00056.1,family:Leptoplanidae,,182,null,1554,0.0,42.0,18.42,19.0,null,null,null,null,null,null
MUSBA3393-25_r_1.3_s_100_MUSBA3393-25,MUSBA3393-25,r_1.3_s_100_merge,>MUSBA3393-25_r_1.3_s_100_MUSBA3393-25_merge,107733,AKD00056.1,family:Leptoplanidae,,100,null,1554,0.0,24.0,8.64,8.0,null,null,null,null,null,null
MUSBA3437-25_r_1_s_50_MUSBA3437-25,MUSBA3437-25,r_1_s_50_merge,>MUSBA3437-25_r_1_s_50_MUSBA3437-25_merge,107733,AKD00056.1,family:Leptoplanidae,,367,null,1554,4.0,59.0,27.4,27.0,null,null,null,null,null,null
MUSBA3434-25_r_1_s_50_MUSBA3434-25,MUSBA3434-25,r_1_s_50_merge,>MUSBA3434-25_r_1_s_50_MUSBA3434-25_merge,107732,AKD00056.1,family:Leptoplanidae,,855,null,1554,17.0,302.0,46.77,37.0,null,null,null,null,null,null
MUSBA3390-25_r_1_s_100_MUSBA3390-25,MUSBA3390-25,r_1_s_100_merge,>MUSBA3390-25_r_1_s_100_MUSBA3390-25_merge,1921953,YP_009176395.1,suborder:Cotylea,,343,null,1554,0.0,82.0,36.57,31.5,null,null,null,null,null,null
MUSBA3407-25_r_1.3_s_100_MUSBA3407-25,MUSBA3407-25,r_1.3_s_100_merge,>MUSBA3407-25_r_1.3_s_100_MUSBA3407-25_merge,166333,BEU28597.1,suborder:Acotylea,,176,null,1596,0.0,35.0,17.55,18.0,null,null,null,null,null,null
MUSBA3392-25_r_1_s_100_MUSBA3392-25,MUSBA3392-25,r_1_s_100_merge,>MUSBA3392-25_r_1_s_100_MUSBA3392-25_merge,107733,AKD00056.1,family:Leptoplanidae,,377,null,1554,0.0,71.0,41.97,45.0,null,null,null,null,null,null
MUSBA3463-25_r_1.3_s_50_MUSBA3463-25,MUSBA3463-25,r_1.3_s_50_merge,>MUSBA3463-25_r_1.3_s_50_MUSBA3463-25_merge,166333,BEU28597.1,suborder:Acotylea,,85,null,1596,0.0,11.0,3.1,2.0,null,null,null,null,null,null
MUSBA3442-25_r_1.3_s_100_MUSBA3442-25,MUSBA3442-25,r_1.3_s_100_merge,>MUSBA3442-25_r_1.3_s_100_MUSBA3442-25_merge,2666497,AVP74418.1,family:Stylochidae,,364,null,1572,11.0,58.0,31.03,30.0,null,null,null,null,null,null
MUSBA3403-25_r_1.3_s_100_MUSBA3403-25,MUSBA3403-25,r_1.3_s_100_merge,>MUSBA3403-25_r_1.3_s_100_MUSBA3403-25_merge,166333,BEU28597.1,suborder:Acotylea,,42,null,1596,0.0,15.0,4.24,3.0,null,null,null,null,null,null
MUSBA3439-25_r_1.3_s_50_MUSBA3439-25,MUSBA3439-25,r_1.3_s_50_merge,>MUSBA3439-25_r_1.3_s_50_MUSBA3439-25_merge,983679,YP_009176395.1,species:Prosthiostomum siphunculus,,403,null,1554,20.0,59.0,35.91,34.0,null,null,null,null,null,null
MUSBA3408-25_r_1_s_100_MUSBA3408-25,MUSBA3408-25,r_1_s_100_merge,>MUSBA3408-25_r_1_s_100_MUSBA3408-25_merge,166333,BEU28597.1,suborder:Acotylea,,394,null,1596,0.0,62.0,40.36,40.0,null,null,null,null,null,null
MUSBA3448-25_r_1.3_s_100_MUSBA3448-25,MUSBA3448-25,r_1.3_s_100_merge,>MUSBA3448-25_r_1.3_s_100_MUSBA3448-25_merge,107732,AKD00056.1,family:Leptoplanidae,,378,null,1554,0.0,63.0,40.04,41.0,null,null,null,null,null,null
MUSBA3439-25_r_1.3_s_100_MUSBA3439-25,MUSBA3439-25,r_1.3_s_100_merge,>MUSBA3439-25_r_1.3_s_100_MUSBA3439-25_merge,983679,YP_009176395.1,species:Prosthiostomum siphunculus,,317,null,1554,14.0,59.0,33.83,32.0,null,null,null,null,null,null
