Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BGEGR2125-25_r_1.5_s_100_BGEGR2125-25,BGEGR2125-25,r_1.5_s_100_merge,>BGEGR2125-25_r_1.5_s_100_BGEGR2125-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,4104,null,1536,0.0,462.0,226.78,240.0,null,null,null,null,null,null
BGEGR2098-25_r_1.5_s_50_BGEGR2098-25,BGEGR2098-25,r_1.5_s_50_merge,>BGEGR2098-25_r_1.5_s_50_BGEGR2098-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,143,null,1533,0.0,70.0,7.16,0.0,null,null,null,null,null,null
BGEGR2106-25_r_1_s_100_BGEGR2106-25,BGEGR2106-25,r_1_s_100_merge,>BGEGR2106-25_r_1_s_100_BGEGR2106-25_merge,611788,UBS94005.1,family:Cixiidae,,303,null,1542,0.0,175.0,42.62,0.0,null,null,null,null,null,null
BGEGR2119-25_r_1.5_s_50_BGEGR2119-25,BGEGR2119-25,r_1.5_s_50_merge,>BGEGR2119-25_r_1.5_s_50_BGEGR2119-25_merge,891972,UBS94005.1,family:Cixiidae,,63,null,1542,0.0,28.0,2.33,0.0,null,null,null,null,null,null
BGEGR2160-25_r_1.5_s_50_BGEGR2160-25,BGEGR2160-25,r_1.5_s_50_merge,>BGEGR2160-25_r_1.5_s_50_BGEGR2160-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,7186,null,1536,0.0,738.0,463.76,518.0,null,null,null,null,null,null
BGEGR2147-25_r_1_s_100_BGEGR2147-25,BGEGR2147-25,r_1_s_100_merge,>BGEGR2147-25_r_1_s_100_BGEGR2147-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,59676,null,1536,766.0,5763.0,3823.92,3900.5,null,null,null,null,null,null
BGEGR2162-25_r_1_s_100_BGEGR2162-25,BGEGR2162-25,r_1_s_100_merge,>BGEGR2162-25_r_1_s_100_BGEGR2162-25_merge,2838096,UBS94005.1,family:Cixiidae,,627,null,1542,0.0,75.0,41.3,42.0,null,null,null,null,null,null
BGEGR2092-25_r_1.5_s_50_BGEGR2092-25,BGEGR2092-25,r_1.5_s_50_merge,>BGEGR2092-25_r_1.5_s_50_BGEGR2092-25_merge,2806083,XCH32436.1,family:Dictyopharidae,,321,null,1536,0.0,114.0,14.87,7.0,null,null,null,null,null,null
BGEGR2115-25_r_1.5_s_100_BGEGR2115-25,BGEGR2115-25,r_1.5_s_100_merge,>BGEGR2115-25_r_1.5_s_100_BGEGR2115-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,19994,null,1536,0.0,2230.0,1344.02,1427.0,null,null,null,null,null,null
BGEGR2107-25_r_1_s_100_BGEGR2107-25,BGEGR2107-25,r_1_s_100_merge,>BGEGR2107-25_r_1_s_100_BGEGR2107-25_merge,611788,UBS94005.1,family:Cixiidae,,451,null,1542,0.0,175.0,40.5,17.0,null,null,null,null,null,null
BGEGR2115-25_r_1.5_s_50_BGEGR2115-25,BGEGR2115-25,r_1.5_s_50_merge,>BGEGR2115-25_r_1.5_s_50_BGEGR2115-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,22447,null,1536,0.0,2398.0,1426.33,1518.0,null,null,null,null,null,null
BGEGR2146-25_r_1_s_100_BGEGR2146-25,BGEGR2146-25,r_1_s_100_merge,>BGEGR2146-25_r_1_s_100_BGEGR2146-25_merge,706840,ALY11317.1,tribe:Athysanini,,2158,null,1548,0.0,252.0,142.84,154.0,null,null,null,null,null,null
BGEGR2135-25_r_1_s_100_BGEGR2135-25,BGEGR2135-25,r_1_s_100_merge,>BGEGR2135-25_r_1_s_100_BGEGR2135-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,35171,null,1536,228.0,3465.0,2027.84,2046.0,null,null,null,null,null,null
BGEGR2099-25_r_1.5_s_50_BGEGR2099-25,BGEGR2099-25,r_1.5_s_50_merge,>BGEGR2099-25_r_1.5_s_50_BGEGR2099-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,3876,null,1536,0.0,353.0,160.81,166.5,null,null,null,null,null,null
BGEGR2122-25_r_1_s_100_BGEGR2122-25,BGEGR2122-25,r_1_s_100_merge,>BGEGR2122-25_r_1_s_100_BGEGR2122-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,1309,null,1533,43.0,155.0,96.78,97.0,null,null,null,null,null,null
BGEGR2114-25_r_1.5_s_50_BGEGR2114-25,BGEGR2114-25,r_1.5_s_50_merge,>BGEGR2114-25_r_1.5_s_50_BGEGR2114-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,131147,null,1536,0.0,14336.0,9201.14,9876.0,null,null,null,null,null,null
BGEGR2113-25_r_1_s_50_BGEGR2113-25,BGEGR2113-25,r_1_s_50_merge,>BGEGR2113-25_r_1_s_50_BGEGR2113-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,199,null,1536,0.0,49.0,11.75,0.0,null,null,null,null,null,null
BGEGR2172-25_r_1.5_s_50_BGEGR2172-25,BGEGR2172-25,r_1.5_s_50_merge,>BGEGR2172-25_r_1.5_s_50_BGEGR2172-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,1896,null,1533,49.0,181.0,117.62,119.0,null,null,null,null,null,null
BGEGR2178-25_r_1_s_50_BGEGR2178-25,BGEGR2178-25,r_1_s_50_merge,>BGEGR2178-25_r_1_s_50_BGEGR2178-25_merge,2882361,WEP24837.1,genus:Metidiocerus,,2475,null,1536,130.0,255.0,182.34,180.0,null,null,null,null,null,null
BGEGR2117-25_r_1.3_s_50_BGEGR2117-25,BGEGR2117-25,r_1.3_s_50_merge,>BGEGR2117-25_r_1.3_s_50_BGEGR2117-25_merge,891972,UBS94005.1,family:Cixiidae,,233,null,1542,0.0,107.0,16.19,4.0,null,null,null,null,null,null
BGEGR2171-25_r_1.5_s_100_BGEGR2171-25,BGEGR2171-25,r_1.5_s_100_merge,>BGEGR2171-25_r_1.5_s_100_BGEGR2171-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,1054,null,1533,32.0,117.0,66.71,66.0,null,null,null,null,null,null
BGEGR2172-25_r_1.3_s_50_BGEGR2172-25,BGEGR2172-25,r_1.3_s_50_merge,>BGEGR2172-25_r_1.3_s_50_BGEGR2172-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,2095,null,1533,61.0,194.0,128.85,130.0,null,null,null,null,null,null
BGEGR2103-25_r_1.3_s_50_BGEGR2103-25,BGEGR2103-25,r_1.3_s_50_merge,>BGEGR2103-25_r_1.3_s_50_BGEGR2103-25_merge,1187042,XCH32436.1,family:Dictyopharidae,,8083,null,1536,207.0,880.0,659.39,680.0,null,null,null,null,null,null
BGEGR2178-25_r_1.3_s_100_BGEGR2178-25,BGEGR2178-25,r_1.3_s_100_merge,>BGEGR2178-25_r_1.3_s_100_BGEGR2178-25_merge,2882361,WEP24837.1,genus:Metidiocerus,,2131,null,1536,86.0,250.0,169.57,170.0,null,null,null,null,null,null
BGEGR2165-25_r_1.5_s_50_BGEGR2165-25,BGEGR2165-25,r_1.5_s_50_merge,>BGEGR2165-25_r_1.5_s_50_BGEGR2165-25_merge,139713,APO09327.1,family:Cicadellidae,,0,null,1551,0.0,0.0,0.0,0.0,null,null,null,null,null,null
BGEGR2170-25_r_1_s_50_BGEGR2170-25,BGEGR2170-25,r_1_s_50_merge,>BGEGR2170-25_r_1_s_50_BGEGR2170-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,5923,null,1533,116.0,520.0,347.45,358.0,null,null,null,null,null,null
BGEGR2145-25_r_1.5_s_50_BGEGR2145-25,BGEGR2145-25,r_1.5_s_50_merge,>BGEGR2145-25_r_1.5_s_50_BGEGR2145-25_merge,706840,ALY11317.1,tribe:Athysanini,,2853,null,1548,0.0,392.0,158.96,170.0,null,null,null,null,null,null
BGEGR2155-25_r_1.5_s_100_BGEGR2155-25,BGEGR2155-25,r_1.5_s_100_merge,>BGEGR2155-25_r_1.5_s_100_BGEGR2155-25_merge,2479984,WEP24837.1,tribe:Idiocerini,,1034,null,1536,18.0,144.0,70.07,69.0,null,null,null,null,null,null
BGEGR2146-25_r_1.3_s_50_BGEGR2146-25,BGEGR2146-25,r_1.3_s_50_merge,>BGEGR2146-25_r_1.3_s_50_BGEGR2146-25_merge,706840,ALY11317.1,tribe:Athysanini,,2546,null,1548,0.0,272.0,153.41,167.0,null,null,null,null,null,null
BGEGR2126-25_r_1_s_100_BGEGR2126-25,BGEGR2126-25,r_1_s_100_merge,>BGEGR2126-25_r_1_s_100_BGEGR2126-25_merge,2806078,XCH32436.1,family:Dictyopharidae,,1288,null,1536,33.0,143.0,91.29,91.0,null,null,null,null,null,null
BGEGR2173-25_r_1.5_s_100_BGEGR2173-25,BGEGR2173-25,r_1.5_s_100_merge,>BGEGR2173-25_r_1.5_s_100_BGEGR2173-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,11224,null,1536,0.0,1394.0,776.83,872.5,null,null,null,null,null,null
BGEGR2121-25_r_1_s_100_BGEGR2121-25,BGEGR2121-25,r_1_s_100_merge,>BGEGR2121-25_r_1_s_100_BGEGR2121-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,454,null,1533,12.0,46.0,26.87,25.0,null,null,null,null,null,null
BGEGR2120-25_r_1.3_s_100_BGEGR2120-25,BGEGR2120-25,r_1.3_s_100_merge,>BGEGR2120-25_r_1.3_s_100_BGEGR2120-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,376,null,1533,0.0,150.0,30.02,15.0,null,null,null,null,null,null
BGEGR2096-25_r_1_s_50_BGEGR2096-25,BGEGR2096-25,r_1_s_50_merge,>BGEGR2096-25_r_1_s_50_BGEGR2096-25_merge,1671210,YP_010502863.1,genus:Doratura,,519,null,1533,3.0,81.0,28.42,26.0,null,null,null,null,null,null
BGEGR2167-25_r_1.5_s_100_BGEGR2167-25,BGEGR2167-25,r_1.5_s_100_merge,>BGEGR2167-25_r_1.5_s_100_BGEGR2167-25_merge,139713,APO09327.1,family:Cicadellidae,,29,null,1551,0.0,14.0,1.52,0.0,null,null,null,null,null,null
BGEGR2135-25_r_1.5_s_50_BGEGR2135-25,BGEGR2135-25,r_1.5_s_50_merge,>BGEGR2135-25_r_1.5_s_50_BGEGR2135-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,39242,null,1536,0.0,4095.0,1950.61,2017.0,null,null,null,null,null,null
BGEGR2101-25_r_1.3_s_100_BGEGR2101-25,BGEGR2101-25,r_1.3_s_100_merge,>BGEGR2101-25_r_1.3_s_100_BGEGR2101-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,1084,null,1536,0.0,136.0,64.32,63.5,null,null,null,null,null,null
BGEGR2129-25_r_1.3_s_100_BGEGR2129-25,BGEGR2129-25,r_1.3_s_100_merge,>BGEGR2129-25_r_1.3_s_100_BGEGR2129-25_merge,891972,UBS94005.1,family:Cixiidae,,1700,null,1542,0.0,233.0,114.52,101.0,null,null,null,null,null,null
BGEGR2166-25_r_1.5_s_50_BGEGR2166-25,BGEGR2166-25,r_1.5_s_50_merge,>BGEGR2166-25_r_1.5_s_50_BGEGR2166-25_merge,139713,APO09327.1,family:Cicadellidae,,109,null,1551,0.0,49.0,5.64,0.0,null,null,null,null,null,null
BGEGR2088-25_r_1.3_s_100_BGEGR2088-25,BGEGR2088-25,r_1.3_s_100_merge,>BGEGR2088-25_r_1.3_s_100_BGEGR2088-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,1487,null,1536,0.0,399.0,106.42,85.0,null,null,null,null,null,null
BGEGR2159-25_r_1_s_50_BGEGR2159-25,BGEGR2159-25,r_1_s_50_merge,>BGEGR2159-25_r_1_s_50_BGEGR2159-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,8292,null,1536,158.0,703.0,537.24,548.0,null,null,null,null,null,null
BGEGR2086-25_r_1.5_s_50_BGEGR2086-25,BGEGR2086-25,r_1.5_s_50_merge,>BGEGR2086-25_r_1.5_s_50_BGEGR2086-25_merge,3133936,YP_011044293.1,genus:Dryodurgades,,111,null,1533,0.0,42.0,9.96,5.0,null,null,null,null,null,null
BGEGR2168-25_r_1.5_s_100_BGEGR2168-25,BGEGR2168-25,r_1.5_s_100_merge,>BGEGR2168-25_r_1.5_s_100_BGEGR2168-25_merge,706840,ALY11317.1,tribe:Athysanini,,4005,null,1548,0.0,508.0,246.0,259.0,null,null,null,null,null,null
BGEGR2110-25_r_1_s_100_BGEGR2110-25,BGEGR2110-25,r_1_s_100_merge,>BGEGR2110-25_r_1_s_100_BGEGR2110-25_merge,706840,ALY11317.1,tribe:Athysanini,,1508,null,1548,0.0,175.0,100.63,102.0,null,null,null,null,null,null
BGEGR2090-25_r_1_s_50_BGEGR2090-25,BGEGR2090-25,r_1_s_50_merge,>BGEGR2090-25_r_1_s_50_BGEGR2090-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,32979,null,1536,1403.0,3565.0,2117.55,1966.5,null,null,null,null,null,null
BGEGR2154-25_r_1.3_s_100_BGEGR2154-25,BGEGR2154-25,r_1.3_s_100_merge,>BGEGR2154-25_r_1.3_s_100_BGEGR2154-25_merge,2479984,WEP24837.1,tribe:Idiocerini,,828,null,1536,37.0,98.0,65.35,66.0,null,null,null,null,null,null
BGEGR2106-25_r_1.5_s_50_BGEGR2106-25,BGEGR2106-25,r_1.5_s_50_merge,>BGEGR2106-25_r_1.5_s_50_BGEGR2106-25_merge,611788,UBS94005.1,family:Cixiidae,,31,null,1542,0.0,11.0,1.26,0.0,null,null,null,null,null,null
BGEGR2111-25_r_1.3_s_100_BGEGR2111-25,BGEGR2111-25,r_1.3_s_100_merge,>BGEGR2111-25_r_1.3_s_100_BGEGR2111-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,415,null,1536,0.0,127.0,29.44,20.0,null,null,null,null,null,null
BGEGR2137-25_r_1.5_s_100_BGEGR2137-25,BGEGR2137-25,r_1.5_s_100_merge,>BGEGR2137-25_r_1.5_s_100_BGEGR2137-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,9433,null,1536,0.0,1531.0,566.36,563.0,null,null,null,null,null,null
BGEGR2144-25_r_1.3_s_50_BGEGR2144-25,BGEGR2144-25,r_1.3_s_50_merge,>BGEGR2144-25_r_1.3_s_50_BGEGR2144-25_merge,706840,ALY11317.1,tribe:Athysanini,,243,null,1548,0.0,42.0,14.35,11.0,null,null,null,null,null,null
BGEGR2089-25_r_1.3_s_50_BGEGR2089-25,BGEGR2089-25,r_1.3_s_50_merge,>BGEGR2089-25_r_1.3_s_50_BGEGR2089-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,79226,null,1536,1487.0,6473.0,4406.85,4373.0,null,null,null,null,null,null
BGEGR2127-25_r_1_s_100_BGEGR2127-25,BGEGR2127-25,r_1_s_100_merge,>BGEGR2127-25_r_1_s_100_BGEGR2127-25_merge,2806078,XCH32436.1,family:Dictyopharidae,,1554,null,1536,43.0,166.0,113.51,111.0,null,null,null,null,null,null
BGEGR2155-25_r_1.3_s_50_BGEGR2155-25,BGEGR2155-25,r_1.3_s_50_merge,>BGEGR2155-25_r_1.3_s_50_BGEGR2155-25_merge,2479984,WEP24837.1,tribe:Idiocerini,,1248,null,1536,22.0,154.0,76.74,75.0,null,null,null,null,null,null
BGEGR2111-25_r_1_s_100_BGEGR2111-25,BGEGR2111-25,r_1_s_100_merge,>BGEGR2111-25_r_1_s_100_BGEGR2111-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,1243,null,1536,0.0,378.0,120.39,79.0,null,null,null,null,null,null
BGEGR2112-25_r_1_s_50_BGEGR2112-25,BGEGR2112-25,r_1_s_50_merge,>BGEGR2112-25_r_1_s_50_BGEGR2112-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,1436,null,1536,0.0,394.0,116.56,95.0,null,null,null,null,null,null
BGEGR2112-25_r_1.3_s_100_BGEGR2112-25,BGEGR2112-25,r_1.3_s_100_merge,>BGEGR2112-25_r_1.3_s_100_BGEGR2112-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,400,null,1536,0.0,155.0,37.45,10.0,null,null,null,null,null,null
BGEGR2130-25_r_1.5_s_100_BGEGR2130-25,BGEGR2130-25,r_1.5_s_100_merge,>BGEGR2130-25_r_1.5_s_100_BGEGR2130-25_merge,891972,UBS94005.1,family:Cixiidae,,45,null,1542,0.0,32.0,3.17,0.0,null,null,null,null,null,null
BGEGR2118-25_r_1.5_s_100_BGEGR2118-25,BGEGR2118-25,r_1.5_s_100_merge,>BGEGR2118-25_r_1.5_s_100_BGEGR2118-25_merge,891972,UBS94005.1,family:Cixiidae,,2627,null,1542,0.0,353.0,170.81,158.5,null,null,null,null,null,null
BGEGR2105-25_r_1.3_s_100_BGEGR2105-25,BGEGR2105-25,r_1.3_s_100_merge,>BGEGR2105-25_r_1.3_s_100_BGEGR2105-25_merge,611788,UBS94005.1,family:Cixiidae,,0,null,1542,0.0,0.0,0.0,0.0,null,null,null,null,null,null
BGEGR2174-25_r_1.3_s_50_BGEGR2174-25,BGEGR2174-25,r_1.3_s_50_merge,>BGEGR2174-25_r_1.3_s_50_BGEGR2174-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,10145,null,1536,215.0,1062.0,680.59,704.0,null,null,null,null,null,null
BGEGR2137-25_r_1.5_s_50_BGEGR2137-25,BGEGR2137-25,r_1.5_s_50_merge,>BGEGR2137-25_r_1.5_s_50_BGEGR2137-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,12573,null,1536,0.0,1806.0,668.69,645.0,null,null,null,null,null,null
BGEGR2150-25_r_1.5_s_100_BGEGR2150-25,BGEGR2150-25,r_1.5_s_100_merge,>BGEGR2150-25_r_1.5_s_100_BGEGR2150-25_merge,1240369,XCH32436.1,family:Dictyopharidae,,1886,null,1536,0.0,293.0,149.5,166.0,null,null,null,null,null,null
BGEGR2120-25_r_1.5_s_50_BGEGR2120-25,BGEGR2120-25,r_1.5_s_50_merge,>BGEGR2120-25_r_1.5_s_50_BGEGR2120-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,305,null,1533,0.0,83.0,20.35,13.0,null,null,null,null,null,null
BGEGR2100-25_r_1.3_s_50_BGEGR2100-25,BGEGR2100-25,r_1.3_s_50_merge,>BGEGR2100-25_r_1.3_s_50_BGEGR2100-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,716,null,1536,0.0,101.0,40.62,35.0,null,null,null,null,null,null
BGEGR2157-25_r_1.5_s_50_BGEGR2157-25,BGEGR2157-25,r_1.5_s_50_merge,>BGEGR2157-25_r_1.5_s_50_BGEGR2157-25_merge,706840,ALY11317.1,tribe:Athysanini,,61213,null,1548,0.0,7194.0,3930.27,4305.0,null,null,null,null,null,null
BGEGR2137-25_r_1.3_s_50_BGEGR2137-25,BGEGR2137-25,r_1.3_s_50_merge,>BGEGR2137-25_r_1.3_s_50_BGEGR2137-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,16225,null,1536,261.0,1823.0,873.14,803.5,null,null,null,null,null,null
BGEGR2127-25_r_1.3_s_100_BGEGR2127-25,BGEGR2127-25,r_1.3_s_100_merge,>BGEGR2127-25_r_1.3_s_100_BGEGR2127-25_merge,2806078,XCH32436.1,family:Dictyopharidae,,1524,null,1536,43.0,166.0,111.19,108.0,null,null,null,null,null,null
BGEGR2091-25_r_1.3_s_50_BGEGR2091-25,BGEGR2091-25,r_1.3_s_50_merge,>BGEGR2091-25_r_1.3_s_50_BGEGR2091-25_merge,2806083,XCH32436.1,family:Dictyopharidae,,2277,null,1536,32.0,248.0,114.6,112.0,null,null,null,null,null,null
BGEGR2115-25_r_1.3_s_100_BGEGR2115-25,BGEGR2115-25,r_1.3_s_100_merge,>BGEGR2115-25_r_1.3_s_100_BGEGR2115-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,22921,null,1536,0.0,2378.0,1547.94,1567.5,null,null,null,null,null,null
BGEGR2125-25_r_1_s_100_BGEGR2125-25,BGEGR2125-25,r_1_s_100_merge,>BGEGR2125-25_r_1_s_100_BGEGR2125-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,6004,null,1536,14.0,1005.0,415.8,424.5,null,null,null,null,null,null
BGEGR2139-25_r_1.3_s_100_BGEGR2139-25,BGEGR2139-25,r_1.3_s_100_merge,>BGEGR2139-25_r_1.3_s_100_BGEGR2139-25_merge,2806076,XCH32436.1,family:Dictyopharidae,,3875,null,1536,21.0,429.0,232.23,244.5,null,null,null,null,null,null
BGEGR2143-25_r_1_s_100_BGEGR2143-25,BGEGR2143-25,r_1_s_100_merge,>BGEGR2143-25_r_1_s_100_BGEGR2143-25_merge,891972,UBS94005.1,family:Cixiidae,,11506,null,1542,0.0,1059.0,847.84,867.5,null,null,null,null,null,null
BGEGR2122-25_r_1.3_s_100_BGEGR2122-25,BGEGR2122-25,r_1.3_s_100_merge,>BGEGR2122-25_r_1.3_s_100_BGEGR2122-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,1297,null,1533,41.0,153.0,95.69,96.0,null,null,null,null,null,null
BGEGR2160-25_r_1.3_s_100_BGEGR2160-25,BGEGR2160-25,r_1.3_s_100_merge,>BGEGR2160-25_r_1.3_s_100_BGEGR2160-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,7835,null,1536,15.0,747.0,540.62,578.5,null,null,null,null,null,null
BGEGR2084-25_r_1_s_50_BGEGR2084-25,BGEGR2084-25,r_1_s_50_merge,>BGEGR2084-25_r_1_s_50_BGEGR2084-25_merge,3133936,YP_011044293.1,genus:Dryodurgades,,1962,null,1533,53.0,158.0,106.06,108.0,null,null,null,null,null,null
BGEGR2093-25_r_1.5_s_50_BGEGR2093-25,BGEGR2093-25,r_1.5_s_50_merge,>BGEGR2093-25_r_1.5_s_50_BGEGR2093-25_merge,472723,UBS94005.1,family:Cixiidae,,156,null,1542,0.0,20.0,5.96,4.0,null,null,null,null,null,null
BGEGR2137-25_r_1.3_s_100_BGEGR2137-25,BGEGR2137-25,r_1.3_s_100_merge,>BGEGR2137-25_r_1.3_s_100_BGEGR2137-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,11650,null,1536,64.0,1531.0,720.38,697.5,null,null,null,null,null,null
BGEGR2091-25_r_1.3_s_100_BGEGR2091-25,BGEGR2091-25,r_1.3_s_100_merge,>BGEGR2091-25_r_1.3_s_100_BGEGR2091-25_merge,2806083,XCH32436.1,family:Dictyopharidae,,1642,null,1536,0.0,235.0,93.99,92.0,null,null,null,null,null,null
BGEGR2177-25_r_1.3_s_100_BGEGR2177-25,BGEGR2177-25,r_1.3_s_100_merge,>BGEGR2177-25_r_1.3_s_100_BGEGR2177-25_merge,2882361,WEP24837.1,genus:Metidiocerus,,2911,null,1536,53.0,397.0,177.53,178.5,null,null,null,null,null,null
BGEGR2170-25_r_1.5_s_100_BGEGR2170-25,BGEGR2170-25,r_1.5_s_100_merge,>BGEGR2170-25_r_1.5_s_100_BGEGR2170-25_merge,1256063,XTJ96216.1,tribe:Scaphoideini,,4071,null,1533,70.0,460.0,258.87,256.0,null,null,null,null,null,null
BGEGR2151-25_r_1.3_s_100_BGEGR2151-25,BGEGR2151-25,r_1.3_s_100_merge,>BGEGR2151-25_r_1.3_s_100_BGEGR2151-25_merge,1240369,XCH32436.1,family:Dictyopharidae,,65293,null,1536,1460.0,8748.0,5051.55,5060.0,null,null,null,null,null,null
BGEGR2149-25_r_1.3_s_50_BGEGR2149-25,BGEGR2149-25,r_1.3_s_50_merge,>BGEGR2149-25_r_1.3_s_50_BGEGR2149-25_merge,2806082,XCH32436.1,family:Dictyopharidae,,2553,null,1536,104.0,269.0,194.77,195.0,null,null,null,null,null,null
BGEGR2119-25_r_1.3_s_50_BGEGR2119-25,BGEGR2119-25,r_1.3_s_50_merge,>BGEGR2119-25_r_1.3_s_50_BGEGR2119-25_merge,891972,UBS94005.1,family:Cixiidae,,105,null,1542,0.0,28.0,4.72,1.0,null,null,null,null,null,null
BGEGR2153-25_r_1_s_50_BGEGR2153-25,BGEGR2153-25,r_1_s_50_merge,>BGEGR2153-25_r_1_s_50_BGEGR2153-25_merge,2479984,WEP24837.1,tribe:Idiocerini,,998,null,1536,0.0,288.0,75.16,66.0,null,null,null,null,null,null
