Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BGSNH108-24_r_1_s_100_BGSNH108-24,BGSNH108-24,r_1_s_100_merge,>BGSNH108-24_r_1_s_100_BGSNH108-24_merge,2721195,XCX87083.1,genus:Aelia,,23253,null,1539,431.0,3974.0,1530.16,1286.0,null,null,null,null,null,null
BGSNH151-24_r_1_s_100_BGSNH151-24,BGSNH151-24,r_1_s_100_merge,>BGSNH151-24_r_1_s_100_BGSNH151-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,30475,null,1536,755.0,3059.0,2110.93,2260.0,null,null,null,null,null,null
BGSNH156-24_r_1.5_s_50_BGSNH156-24,BGSNH156-24,r_1.5_s_50_merge,>BGSNH156-24_r_1.5_s_50_BGSNH156-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,4386,null,1536,209.0,442.0,311.71,298.0,null,null,null,null,null,null
BGSNH143-24_r_1_s_50_BGSNH143-24,BGSNH143-24,r_1_s_50_merge,>BGSNH143-24_r_1_s_50_BGSNH143-24_merge,1171619,UAA82806.1,genus:Carpocoris,,3558,null,1542,0.0,374.0,235.96,226.0,null,null,null,null,null,null
BGSNH165-24_r_1_s_50_BGSNH165-24,BGSNH165-24,r_1_s_50_merge,>BGSNH165-24_r_1_s_50_BGSNH165-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,54299,null,1536,2072.0,6450.0,3273.5,3094.5,null,null,null,null,null,null
BGSNH128-24_r_1.3_s_100_BGSNH128-24,BGSNH128-24,r_1.3_s_100_merge,>BGSNH128-24_r_1.3_s_100_BGSNH128-24_merge,2721216,UAA82806.1,subfamily:Pentatominae,,137283,null,1542,2.0,13943.0,11629.39,11747.0,null,null,null,null,null,null
BGSNH188-24_r_1_s_100_BGSNH188-24,BGSNH188-24,r_1_s_100_merge,>BGSNH188-24_r_1_s_100_BGSNH188-24_merge,286715,UYG49485.1,subfamily:Asopinae,,22,null,1539,0.0,10.0,1.17,0.0,null,null,null,null,null,null
BGSNH180-24_r_1.3_s_100_BGSNH180-24,BGSNH180-24,r_1.3_s_100_merge,>BGSNH180-24_r_1.3_s_100_BGSNH180-24_merge,286715,UYG49485.1,subfamily:Asopinae,,2423,null,1539,0.0,297.0,128.12,106.0,null,null,null,null,null,null
BGSNH176-24_r_1.5_s_100_BGSNH176-24,BGSNH176-24,r_1.5_s_100_merge,>BGSNH176-24_r_1.5_s_100_BGSNH176-24_merge,286715,UYG49485.1,subfamily:Asopinae,,6862,null,1539,0.0,1039.0,408.53,386.0,null,null,null,null,null,null
BGSNH178-24_r_1_s_50_BGSNH178-24,BGSNH178-24,r_1_s_50_merge,>BGSNH178-24_r_1_s_50_BGSNH178-24_merge,3127717,YP_011085550.1,species:Mecidea indica,,6582,null,1536,200.0,770.0,355.43,313.0,null,null,null,null,null,null
BGSNH107-24_r_1_s_100_BGSNH107-24,BGSNH107-24,r_1_s_100_merge,>BGSNH107-24_r_1_s_100_BGSNH107-24_merge,1511221,XCX87083.1,genus:Aelia,,2532,null,1539,75.0,433.0,171.1,144.0,null,null,null,null,null,null
BGSNH099-24_r_1_s_50_BGSNH099-24,BGSNH099-24,r_1_s_50_merge,>BGSNH099-24_r_1_s_50_BGSNH099-24_merge,2599469,UAA82806.1,subfamily:Pentatominae,,226408,null,1542,10886.0,24075.0,17908.98,18420.0,null,null,null,null,null,null
BGSNH101-24_r_1_s_100_BGSNH101-24,BGSNH101-24,r_1_s_100_merge,>BGSNH101-24_r_1_s_100_BGSNH101-24_merge,1511221,XCX87083.1,genus:Aelia,,15656,null,1539,2.0,2444.0,876.46,669.0,null,null,null,null,null,null
BGSNH111-24_r_1_s_50_BGSNH111-24,BGSNH111-24,r_1_s_50_merge,>BGSNH111-24_r_1_s_50_BGSNH111-24_merge,2721195,XCX87083.1,genus:Aelia,,10283,null,1539,377.0,1309.0,686.08,643.0,null,null,null,null,null,null
BGSNH144-24_r_1_s_50_BGSNH144-24,BGSNH144-24,r_1_s_50_merge,>BGSNH144-24_r_1_s_50_BGSNH144-24_merge,1867275,UAA82806.1,subfamily:Pentatominae,,69648,null,1542,9.0,6417.0,4196.02,4058.0,null,null,null,null,null,null
BGSNH181-24_r_1.3_s_50_BGSNH181-24,BGSNH181-24,r_1.3_s_50_merge,>BGSNH181-24_r_1.3_s_50_BGSNH181-24_merge,2680744,UAA82806.1,subfamily:Pentatominae,,286925,null,1542,10273.0,30694.0,17484.29,16395.0,null,null,null,null,null,null
BGSNH123-24_r_1.5_s_50_BGSNH123-24,BGSNH123-24,r_1.5_s_50_merge,>BGSNH123-24_r_1.5_s_50_BGSNH123-24_merge,1511221,XCX87083.1,genus:Aelia,,15330,null,1539,511.0,2744.0,1329.94,1194.0,null,null,null,null,null,null
BGSNH131-24_r_1.3_s_50_BGSNH131-24,BGSNH131-24,r_1.3_s_50_merge,>BGSNH131-24_r_1.3_s_50_BGSNH131-24_merge,3142992,AMX28246.1,genus:Bagrada,,705,null,1515,3.0,121.0,34.25,28.0,null,null,null,null,null,null
BGSNH118-24_r_1.5_s_100_BGSNH118-24,BGSNH118-24,r_1.5_s_100_merge,>BGSNH118-24_r_1.5_s_100_BGSNH118-24_merge,1511221,XCX87083.1,genus:Aelia,,5413,null,1539,265.0,544.0,425.27,429.0,null,null,null,null,null,null
BGSNH098-24_r_1.3_s_100_BGSNH098-24,BGSNH098-24,r_1.3_s_100_merge,>BGSNH098-24_r_1.3_s_100_BGSNH098-24_merge,2599469,UAA82806.1,subfamily:Pentatominae,,35749,null,1542,0.0,4074.0,3024.29,2937.5,null,null,null,null,null,null
BGSNH110-24_r_1_s_50_BGSNH110-24,BGSNH110-24,r_1_s_50_merge,>BGSNH110-24_r_1_s_50_BGSNH110-24_merge,2721195,XCX87083.1,genus:Aelia,,29130,null,1539,738.0,3801.0,1759.29,1578.0,null,null,null,null,null,null
BGSNH116-24_r_1.5_s_50_BGSNH116-24,BGSNH116-24,r_1.5_s_50_merge,>BGSNH116-24_r_1.5_s_50_BGSNH116-24_merge,1511221,XCX87083.1,genus:Aelia,,3025,null,1539,163.0,302.0,225.35,221.0,null,null,null,null,null,null
BGSNH097-24_r_1_s_100_BGSNH097-24,BGSNH097-24,r_1_s_100_merge,>BGSNH097-24_r_1_s_100_BGSNH097-24_merge,2599469,UAA82806.1,subfamily:Pentatominae,,66596,null,1542,1460.0,8741.0,4570.92,4321.0,null,null,null,null,null,null
BGSNH187-24_r_1.5_s_50_BGSNH187-24,BGSNH187-24,r_1.5_s_50_merge,>BGSNH187-24_r_1.5_s_50_BGSNH187-24_merge,286715,UYG49485.1,subfamily:Asopinae,,20962,null,1539,1.0,2074.0,924.84,848.0,null,null,null,null,null,null
BGSNH183-24_r_1.5_s_100_BGSNH183-24,BGSNH183-24,r_1.5_s_100_merge,>BGSNH183-24_r_1.5_s_100_BGSNH183-24_merge,2680744,UAA82806.1,subfamily:Pentatominae,,8197,null,1542,171.0,1044.0,539.05,505.0,null,null,null,null,null,null
BGSNH190-24_r_1_s_50_BGSNH190-24,BGSNH190-24,r_1_s_50_merge,>BGSNH190-24_r_1_s_50_BGSNH190-24_merge,1545242,YP_010705017.1,genus:Sciocoris,,26166,null,1536,845.0,1979.0,1444.04,1416.0,null,null,null,null,null,null
BGSNH128-24_r_1.5_s_100_BGSNH128-24,BGSNH128-24,r_1.5_s_100_merge,>BGSNH128-24_r_1.5_s_100_BGSNH128-24_merge,2721216,UAA82806.1,subfamily:Pentatominae,,126621,null,1542,2.0,13725.0,10788.45,11065.0,null,null,null,null,null,null
BGSNH111-24_r_1_s_100_BGSNH111-24,BGSNH111-24,r_1_s_100_merge,>BGSNH111-24_r_1_s_100_BGSNH111-24_merge,2721195,XCX87083.1,genus:Aelia,,9280,null,1539,360.0,1268.0,654.59,613.0,null,null,null,null,null,null
BGSNH118-24_r_1.3_s_50_BGSNH118-24,BGSNH118-24,r_1.3_s_50_merge,>BGSNH118-24_r_1.3_s_50_BGSNH118-24_merge,1511221,XCX87083.1,genus:Aelia,,5986,null,1539,318.0,556.0,443.88,450.0,null,null,null,null,null,null
BGSNH160-24_r_1.5_s_100_BGSNH160-24,BGSNH160-24,r_1.5_s_100_merge,>BGSNH160-24_r_1.5_s_100_BGSNH160-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,3694,null,1536,151.0,373.0,298.54,301.0,null,null,null,null,null,null
BGSNH186-24_r_1.3_s_100_BGSNH186-24,BGSNH186-24,r_1.3_s_100_merge,>BGSNH186-24_r_1.3_s_100_BGSNH186-24_merge,286715,UYG49485.1,subfamily:Asopinae,,4806,null,1539,0.0,530.0,347.38,344.0,null,null,null,null,null,null
BGSNH100-24_r_1.5_s_100_BGSNH100-24,BGSNH100-24,r_1.5_s_100_merge,>BGSNH100-24_r_1.5_s_100_BGSNH100-24_merge,2599469,UAA82806.1,subfamily:Pentatominae,,18319,null,1542,89.0,2444.0,1090.11,966.5,null,null,null,null,null,null
BGSNH151-24_r_1.5_s_50_BGSNH151-24,BGSNH151-24,r_1.5_s_50_merge,>BGSNH151-24_r_1.5_s_50_BGSNH151-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,33832,null,1536,1135.0,3242.0,2208.47,2341.5,null,null,null,null,null,null
BGSNH152-24_r_1_s_100_BGSNH152-24,BGSNH152-24,r_1_s_100_merge,>BGSNH152-24_r_1_s_100_BGSNH152-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,126119,null,1536,3001.0,14615.0,8740.02,9329.0,null,null,null,null,null,null
BGSNH150-24_r_1.5_s_100_BGSNH150-24,BGSNH150-24,r_1.5_s_100_merge,>BGSNH150-24_r_1.5_s_100_BGSNH150-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,148302,null,1536,3528.0,14955.0,9028.8,9119.0,null,null,null,null,null,null
BGSNH183-24_r_1_s_100_BGSNH183-24,BGSNH183-24,r_1_s_100_merge,>BGSNH183-24_r_1_s_100_BGSNH183-24_merge,2680744,UAA82806.1,subfamily:Pentatominae,,8671,null,1542,339.0,1045.0,571.99,550.0,null,null,null,null,null,null
BGSNH165-24_r_1.3_s_100_BGSNH165-24,BGSNH165-24,r_1.3_s_100_merge,>BGSNH165-24_r_1.3_s_100_BGSNH165-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,46366,null,1536,987.0,6049.0,3019.08,2832.0,null,null,null,null,null,null
BGSNH132-24_r_1.3_s_100_BGSNH132-24,BGSNH132-24,r_1.3_s_100_merge,>BGSNH132-24_r_1.3_s_100_BGSNH132-24_merge,3142992,AMX28246.1,genus:Bagrada,,1675,null,1515,35.0,255.0,109.88,92.0,null,null,null,null,null,null
BGSNH112-24_r_1_s_100_BGSNH112-24,BGSNH112-24,r_1_s_100_merge,>BGSNH112-24_r_1_s_100_BGSNH112-24_merge,2721195,XCX87083.1,genus:Aelia,,7798,null,1539,239.0,1130.0,483.57,388.0,null,null,null,null,null,null
BGSNH105-24_r_1.3_s_100_BGSNH105-24,BGSNH105-24,r_1.3_s_100_merge,>BGSNH105-24_r_1.3_s_100_BGSNH105-24_merge,1511221,XCX87083.1,genus:Aelia,,4312,null,1539,1.0,536.0,319.66,314.0,null,null,null,null,null,null
BGSNH115-24_r_1_s_50_BGSNH115-24,BGSNH115-24,r_1_s_50_merge,>BGSNH115-24_r_1_s_50_BGSNH115-24_merge,1511221,XCX87083.1,genus:Aelia,,88695,null,1539,5567.0,9991.0,7188.77,7020.0,null,null,null,null,null,null
BGSNH122-24_r_1_s_50_BGSNH122-24,BGSNH122-24,r_1_s_50_merge,>BGSNH122-24_r_1_s_50_BGSNH122-24_merge,1331313,YP_010535099.1,species:Aelia sibirica,,2130,null,1536,37.0,218.0,115.29,100.0,null,null,null,null,null,null
BGSNH155-24_r_1.5_s_100_BGSNH155-24,BGSNH155-24,r_1.5_s_100_merge,>BGSNH155-24_r_1.5_s_100_BGSNH155-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,77,null,1536,0.0,48.0,3.67,0.0,null,null,null,null,null,null
BGSNH174-24_r_1.3_s_50_BGSNH174-24,BGSNH174-24,r_1.3_s_50_merge,>BGSNH174-24_r_1.3_s_50_BGSNH174-24_merge,286715,UYG49485.1,subfamily:Asopinae,,2045,null,1539,0.0,199.0,104.25,97.0,null,null,null,null,null,null
BGSNH141-24_r_1_s_50_BGSNH141-24,BGSNH141-24,r_1_s_50_merge,>BGSNH141-24_r_1_s_50_BGSNH141-24_merge,1171619,UAA82806.1,genus:Carpocoris,,14317,null,1542,0.0,1861.0,805.32,803.5,null,null,null,null,null,null
BGSNH101-24_r_1.5_s_50_BGSNH101-24,BGSNH101-24,r_1.5_s_50_merge,>BGSNH101-24_r_1.5_s_50_BGSNH101-24_merge,1511221,XCX87083.1,genus:Aelia,,17951,null,1539,2.0,2904.0,907.48,721.0,null,null,null,null,null,null
BGSNH131-24_r_1.5_s_100_BGSNH131-24,BGSNH131-24,r_1.5_s_100_merge,>BGSNH131-24_r_1.5_s_100_BGSNH131-24_merge,3142992,AMX28246.1,genus:Bagrada,,332,null,1515,1.0,72.0,18.22,14.0,null,null,null,null,null,null
BGSNH135-24_r_1.5_s_100_BGSNH135-24,BGSNH135-24,r_1.5_s_100_merge,>BGSNH135-24_r_1.5_s_100_BGSNH135-24_merge,3142992,AMX28246.1,genus:Bagrada,,677,null,1515,4.0,116.0,33.75,30.0,null,null,null,null,null,null
BGSNH137-24_r_1.5_s_50_BGSNH137-24,BGSNH137-24,r_1.5_s_50_merge,>BGSNH137-24_r_1.5_s_50_BGSNH137-24_merge,3142992,AMX28246.1,genus:Bagrada,,170,null,1515,0.0,43.0,8.93,6.0,null,null,null,null,null,null
BGSNH101-24_r_1_s_50_BGSNH101-24,BGSNH101-24,r_1_s_50_merge,>BGSNH101-24_r_1_s_50_BGSNH101-24_merge,1511221,XCX87083.1,genus:Aelia,,19632,null,1539,2.0,2942.0,1007.72,761.0,null,null,null,null,null,null
BGSNH162-24_r_1.3_s_50_BGSNH162-24,BGSNH162-24,r_1.3_s_50_merge,>BGSNH162-24_r_1.3_s_50_BGSNH162-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,26562,null,1536,528.0,2752.0,1223.53,1200.0,null,null,null,null,null,null
BGSNH160-24_r_1_s_100_BGSNH160-24,BGSNH160-24,r_1_s_100_merge,>BGSNH160-24_r_1_s_100_BGSNH160-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,3720,null,1536,151.0,375.0,300.46,303.0,null,null,null,null,null,null
BGSNH120-24_r_1_s_100_BGSNH120-24,BGSNH120-24,r_1_s_100_merge,>BGSNH120-24_r_1_s_100_BGSNH120-24_merge,1331313,YP_010535099.1,species:Aelia sibirica,,648,null,1536,0.0,107.0,40.7,37.0,null,null,null,null,null,null
BGSNH141-24_r_1.3_s_50_BGSNH141-24,BGSNH141-24,r_1.3_s_50_merge,>BGSNH141-24_r_1.3_s_50_BGSNH141-24_merge,1171619,UAA82806.1,genus:Carpocoris,,14020,null,1542,0.0,1846.0,783.83,789.0,null,null,null,null,null,null
BGSNH117-24_r_1.5_s_50_BGSNH117-24,BGSNH117-24,r_1.5_s_50_merge,>BGSNH117-24_r_1.5_s_50_BGSNH117-24_merge,1511221,XCX87083.1,genus:Aelia,,23363,null,1539,1212.0,2243.0,1697.52,1688.0,null,null,null,null,null,null
BGSNH159-24_r_1_s_50_BGSNH159-24,BGSNH159-24,r_1_s_50_merge,>BGSNH159-24_r_1_s_50_BGSNH159-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,14542,null,1536,710.0,1706.0,1069.61,1027.0,null,null,null,null,null,null
BGSNH187-24_r_1.3_s_100_BGSNH187-24,BGSNH187-24,r_1.3_s_100_merge,>BGSNH187-24_r_1.3_s_100_BGSNH187-24_merge,286715,UYG49485.1,subfamily:Asopinae,,13800,null,1539,0.0,1434.0,733.58,726.0,null,null,null,null,null,null
BGSNH097-24_r_1.3_s_100_BGSNH097-24,BGSNH097-24,r_1.3_s_100_merge,>BGSNH097-24_r_1.3_s_100_BGSNH097-24_merge,2599469,UAA82806.1,subfamily:Pentatominae,,66309,null,1542,1454.0,8735.0,4544.21,4271.5,null,null,null,null,null,null
BGSNH139-24_r_1.5_s_50_BGSNH139-24,BGSNH139-24,r_1.5_s_50_merge,>BGSNH139-24_r_1.5_s_50_BGSNH139-24_merge,2721198,UAA82806.1,subfamily:Pentatominae,,36827,null,1542,0.0,3861.0,1817.77,1784.0,null,null,null,null,null,null
BGSNH154-24_r_1.5_s_100_BGSNH154-24,BGSNH154-24,r_1.5_s_100_merge,>BGSNH154-24_r_1.5_s_100_BGSNH154-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,66,null,1536,0.0,42.0,3.54,0.0,null,null,null,null,null,null
BGSNH149-24_r_1_s_100_BGSNH149-24,BGSNH149-24,r_1_s_100_merge,>BGSNH149-24_r_1_s_100_BGSNH149-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,40842,null,1536,1487.0,4968.0,3036.43,2921.5,null,null,null,null,null,null
BGSNH142-24_r_1.5_s_100_BGSNH142-24,BGSNH142-24,r_1.5_s_100_merge,>BGSNH142-24_r_1.5_s_100_BGSNH142-24_merge,1171619,UAA82806.1,genus:Carpocoris,,48012,null,1542,0.0,10271.0,3226.65,2728.5,null,null,null,null,null,null
BGSNH161-24_r_1.3_s_50_BGSNH161-24,BGSNH161-24,r_1.3_s_50_merge,>BGSNH161-24_r_1.3_s_50_BGSNH161-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,6467,null,1536,87.0,788.0,290.12,257.0,null,null,null,null,null,null
BGSNH166-24_r_1_s_100_BGSNH166-24,BGSNH166-24,r_1_s_100_merge,>BGSNH166-24_r_1_s_100_BGSNH166-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,20802,null,1536,332.0,2687.0,1296.42,1188.5,null,null,null,null,null,null
BGSNH178-24_r_1_s_100_BGSNH178-24,BGSNH178-24,r_1_s_100_merge,>BGSNH178-24_r_1_s_100_BGSNH178-24_merge,3127717,YP_011085550.1,species:Mecidea indica,,5054,null,1536,110.0,663.0,305.42,272.0,null,null,null,null,null,null
BGSNH142-24_r_1.5_s_50_BGSNH142-24,BGSNH142-24,r_1.5_s_50_merge,>BGSNH142-24_r_1.5_s_50_BGSNH142-24_merge,1171619,UAA82806.1,genus:Carpocoris,,52072,null,1542,1.0,10458.0,3350.17,2812.0,null,null,null,null,null,null
BGSNH153-24_r_1_s_100_BGSNH153-24,BGSNH153-24,r_1_s_100_merge,>BGSNH153-24_r_1_s_100_BGSNH153-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,27982,null,1536,1239.0,3168.0,2310.22,2312.5,null,null,null,null,null,null
BGSNH104-24_r_1.3_s_50_BGSNH104-24,BGSNH104-24,r_1.3_s_50_merge,>BGSNH104-24_r_1.3_s_50_BGSNH104-24_merge,1511221,XCX87083.1,genus:Aelia,,157249,null,1539,23.0,18942.0,9746.33,8880.0,null,null,null,null,null,null
BGSNH156-24_r_1_s_50_BGSNH156-24,BGSNH156-24,r_1_s_50_merge,>BGSNH156-24_r_1_s_50_BGSNH156-24_merge,286701,YP_009694482.1,species:Eurydema dominulus,,4606,null,1536,221.0,450.0,319.66,307.0,null,null,null,null,null,null
BGSNH119-24_r_1_s_100_BGSNH119-24,BGSNH119-24,r_1_s_100_merge,>BGSNH119-24_r_1_s_100_BGSNH119-24_merge,1511221,XCX87083.1,genus:Aelia,,1215,null,1539,0.0,202.0,82.39,70.0,null,null,null,null,null,null
BGSNH127-24_r_1.5_s_100_BGSNH127-24,BGSNH127-24,r_1.5_s_100_merge,>BGSNH127-24_r_1.5_s_100_BGSNH127-24_merge,2721216,UAA82806.1,subfamily:Pentatominae,,98892,null,1542,1.0,11282.0,7855.67,8040.0,null,null,null,null,null,null
BGSNH112-24_r_1_s_50_BGSNH112-24,BGSNH112-24,r_1_s_50_merge,>BGSNH112-24_r_1_s_50_BGSNH112-24_merge,2721195,XCX87083.1,genus:Aelia,,9299,null,1539,266.0,1222.0,531.76,430.0,null,null,null,null,null,null
BGSNH129-24_r_1.3_s_50_BGSNH129-24,BGSNH129-24,r_1.3_s_50_merge,>BGSNH129-24_r_1.3_s_50_BGSNH129-24_merge,3142992,AMX28246.1,genus:Bagrada,,8696,null,1515,180.0,1083.0,445.19,386.0,null,null,null,null,null,null
BGSNH119-24_r_1.5_s_50_BGSNH119-24,BGSNH119-24,r_1.5_s_50_merge,>BGSNH119-24_r_1.5_s_50_BGSNH119-24_merge,1511221,XCX87083.1,genus:Aelia,,1090,null,1539,0.0,177.0,48.9,40.0,null,null,null,null,null,null
BGSNH108-24_r_1.5_s_100_BGSNH108-24,BGSNH108-24,r_1.5_s_100_merge,>BGSNH108-24_r_1.5_s_100_BGSNH108-24_merge,2721195,XCX87083.1,genus:Aelia,,23109,null,1539,431.0,3951.0,1520.34,1272.0,null,null,null,null,null,null
BGSNH172-24_r_1.3_s_50_BGSNH172-24,BGSNH172-24,r_1.3_s_50_merge,>BGSNH172-24_r_1.3_s_50_BGSNH172-24_merge,2723010,YP_009346654.1,genus:Graphosoma,,1740,null,1536,22.0,150.0,74.43,72.0,null,null,null,null,null,null
