Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
ILECA1888-25_r_1.5_s_50_ILECA1888-25,ILECA1888-25,r_1.5_s_50_merge,>ILECA1888-25_r_1.5_s_50_ILECA1888-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,190,null,1530,1.0,24.0,10.45,10.0,null,null,null,null,null,null
ILECA1846-25_r_1.3_s_50_ILECA1846-25,ILECA1846-25,r_1.3_s_50_merge,>ILECA1846-25_r_1.3_s_50_ILECA1846-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,868,null,1536,0.0,134.0,78.66,76.0,null,null,null,null,null,null
ILECA1848-25_r_1_s_100_ILECA1848-25,ILECA1848-25,r_1_s_100_merge,>ILECA1848-25_r_1_s_100_ILECA1848-25_merge,1556191,XPO56704.1,family:Cossidae,,75,null,1533,1.0,13.0,6.79,7.0,null,null,null,null,null,null
ILECA1832-25_r_1.5_s_50_ILECA1832-25,ILECA1832-25,r_1.5_s_50_merge,>ILECA1832-25_r_1.5_s_50_ILECA1832-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,6868,null,1536,0.0,906.0,699.82,766.0,null,null,null,null,null,null
ILECA1818-25_r_1.3_s_50_ILECA1818-25,ILECA1818-25,r_1.3_s_50_merge,>ILECA1818-25_r_1.3_s_50_ILECA1818-25_merge,186115,QNV11639.1,family:Pterophoridae,,60,null,1536,0.0,17.0,2.58,2.0,null,null,null,null,null,null
ILECA1889-25_r_1.5_s_100_ILECA1889-25,ILECA1889-25,r_1.5_s_100_merge,>ILECA1889-25_r_1.5_s_100_ILECA1889-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,23,null,1530,0.0,6.0,1.53,1.0,null,null,null,null,null,null
ILECA1820-25_r_1.5_s_50_ILECA1820-25,ILECA1820-25,r_1.5_s_50_merge,>ILECA1820-25_r_1.5_s_50_ILECA1820-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,213,null,1536,0.0,30.0,10.94,9.0,null,null,null,null,null,null
ILECA1895-25_r_1_s_100_ILECA1895-25,ILECA1895-25,r_1_s_100_merge,>ILECA1895-25_r_1_s_100_ILECA1895-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,402,null,1530,13.0,52.0,33.32,34.0,null,null,null,null,null,null
ILECA1840-25_r_1.5_s_100_ILECA1840-25,ILECA1840-25,r_1.5_s_100_merge,>ILECA1840-25_r_1.5_s_100_ILECA1840-25_merge,2560917,QNV11639.1,family:Pterophoridae,,1001,null,1536,0.0,177.0,106.0,123.0,null,null,null,null,null,null
ILECA1807-25_r_1_s_50_ILECA1807-25,ILECA1807-25,r_1_s_50_merge,>ILECA1807-25_r_1_s_50_ILECA1807-25_merge,1858048,QNV11639.1,subfamily:Pterophorinae,,167,null,1536,0.0,55.0,12.18,11.0,null,null,null,null,null,null
ILECA1880-25_r_1.3_s_100_ILECA1880-25,ILECA1880-25,r_1.3_s_100_merge,>ILECA1880-25_r_1.3_s_100_ILECA1880-25_merge,2561109,QUQ05862.1,genus:Coleophora,,212,null,1530,5.0,32.0,15.68,15.5,null,null,null,null,null,null
ILECA1837-25_r_1.5_s_100_ILECA1837-25,ILECA1837-25,r_1.5_s_100_merge,>ILECA1837-25_r_1.5_s_100_ILECA1837-25_merge,1858048,QNV11639.1,subfamily:Pterophorinae,,1000,null,1536,0.0,178.0,106.96,115.0,null,null,null,null,null,null
ILECA1885-25_r_1.5_s_50_ILECA1885-25,ILECA1885-25,r_1.5_s_50_merge,>ILECA1885-25_r_1.5_s_50_ILECA1885-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,131,null,1530,2.0,28.0,10.75,10.0,null,null,null,null,null,null
ILECA1855-25_r_1.5_s_100_ILECA1855-25,ILECA1855-25,r_1.5_s_100_merge,>ILECA1855-25_r_1.5_s_100_ILECA1855-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,734,null,1536,0.0,124.0,62.27,59.0,null,null,null,null,null,null
ILECA1850-25_r_1_s_100_ILECA1850-25,ILECA1850-25,r_1_s_100_merge,>ILECA1850-25_r_1_s_100_ILECA1850-25_merge,2560917,QNV11639.1,family:Pterophoridae,,131,null,1536,0.0,23.0,13.96,14.0,null,null,null,null,null,null
ILECA1812-25_r_1.5_s_50_ILECA1812-25,ILECA1812-25,r_1.5_s_50_merge,>ILECA1812-25_r_1.5_s_50_ILECA1812-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,18,null,1536,0.0,4.0,1.35,1.0,null,null,null,null,null,null
ILECA1839-25_r_1.3_s_50_ILECA1839-25,ILECA1839-25,r_1.3_s_50_merge,>ILECA1839-25_r_1.3_s_50_ILECA1839-25_merge,2560917,QNV11639.1,family:Pterophoridae,,1302,null,1536,0.0,175.0,122.64,126.0,null,null,null,null,null,null
ILECA1865-25_r_1_s_50_ILECA1865-25,ILECA1865-25,r_1_s_50_merge,>ILECA1865-25_r_1_s_50_ILECA1865-25_merge,2561109,QUQ05862.1,genus:Coleophora,,404,null,1530,23.0,56.0,37.86,37.0,null,null,null,null,null,null
ILECA1898-25_r_1.5_s_100_ILECA1898-25,ILECA1898-25,r_1.5_s_100_merge,>ILECA1898-25_r_1.5_s_100_ILECA1898-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,32,null,1530,0.0,6.0,2.24,2.0,null,null,null,null,null,null
ILECA1866-25_r_1.3_s_100_ILECA1866-25,ILECA1866-25,r_1.3_s_100_merge,>ILECA1866-25_r_1.3_s_100_ILECA1866-25_merge,2561109,QUQ05862.1,genus:Coleophora,,98,null,1530,0.0,14.0,7.35,7.0,null,null,null,null,null,null
ILECA1900-25_r_1.3_s_50_ILECA1900-25,ILECA1900-25,r_1.3_s_50_merge,>ILECA1900-25_r_1.3_s_50_ILECA1900-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,236,null,1530,2.0,30.0,12.78,12.0,null,null,null,null,null,null
ILECA1895-25_r_1.3_s_50_ILECA1895-25,ILECA1895-25,r_1.3_s_50_merge,>ILECA1895-25_r_1.3_s_50_ILECA1895-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,446,null,1530,14.0,55.0,34.36,35.0,null,null,null,null,null,null
ILECA1874-25_r_1.3_s_50_ILECA1874-25,ILECA1874-25,r_1.3_s_50_merge,>ILECA1874-25_r_1.3_s_50_ILECA1874-25_merge,1869671,QUQ05862.1,genus:Coleophora,,2,null,1530,0.0,1.0,0.1,0.0,null,null,null,null,null,null
ILECA1846-25_r_1.3_s_100_ILECA1846-25,ILECA1846-25,r_1.3_s_100_merge,>ILECA1846-25_r_1.3_s_100_ILECA1846-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,780,null,1536,0.0,132.0,76.24,75.0,null,null,null,null,null,null
ILECA1859-25_r_1_s_50_ILECA1859-25,ILECA1859-25,r_1_s_50_merge,>ILECA1859-25_r_1_s_50_ILECA1859-25_merge,2560917,QNV11639.1,family:Pterophoridae,,5405,null,1536,0.0,724.0,575.12,592.5,null,null,null,null,null,null
ILECA1829-25_r_1.3_s_100_ILECA1829-25,ILECA1829-25,r_1.3_s_100_merge,>ILECA1829-25_r_1.3_s_100_ILECA1829-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,163,null,1536,0.0,29.0,11.96,11.0,null,null,null,null,null,null
ILECA1845-25_r_1_s_100_ILECA1845-25,ILECA1845-25,r_1_s_100_merge,>ILECA1845-25_r_1_s_100_ILECA1845-25_merge,1370922,AII02504.1,genus:Alucita,,10,null,1527,0.0,4.0,0.85,0.0,null,null,null,null,null,null
ILECA1815-25_r_1.3_s_100_ILECA1815-25,ILECA1815-25,r_1.3_s_100_merge,>ILECA1815-25_r_1.3_s_100_ILECA1815-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,563,null,1536,0.0,98.0,42.06,37.0,null,null,null,null,null,null
ILECA1869-25_r_1.5_s_100_ILECA1869-25,ILECA1869-25,r_1.5_s_100_merge,>ILECA1869-25_r_1.5_s_100_ILECA1869-25_merge,2561109,QUQ05862.1,genus:Coleophora,,2,null,1530,0.0,1.0,0.13,0.0,null,null,null,null,null,null
ILECA1816-25_r_1.3_s_50_ILECA1816-25,ILECA1816-25,r_1.3_s_50_merge,>ILECA1816-25_r_1.3_s_50_ILECA1816-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,51,null,1536,0.0,9.0,3.19,3.0,null,null,null,null,null,null
ILECA1819-25_r_1.5_s_50_ILECA1819-25,ILECA1819-25,r_1.5_s_50_merge,>ILECA1819-25_r_1.5_s_50_ILECA1819-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,1067,null,1536,0.0,151.0,110.31,122.0,null,null,null,null,null,null
ILECA1864-25_r_1_s_100_ILECA1864-25,ILECA1864-25,r_1_s_100_merge,>ILECA1864-25_r_1_s_100_ILECA1864-25_merge,2561109,QUQ05862.1,genus:Coleophora,,290,null,1530,13.0,44.0,29.07,29.0,null,null,null,null,null,null
ILECA1884-25_r_1.5_s_50_ILECA1884-25,ILECA1884-25,r_1.5_s_50_merge,>ILECA1884-25_r_1.5_s_50_ILECA1884-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,194,null,1530,4.0,39.0,15.15,14.0,null,null,null,null,null,null
ILECA1866-25_r_1_s_100_ILECA1866-25,ILECA1866-25,r_1_s_100_merge,>ILECA1866-25_r_1_s_100_ILECA1866-25_merge,2561109,QUQ05862.1,genus:Coleophora,,99,null,1530,0.0,14.0,7.42,7.0,null,null,null,null,null,null
ILECA1841-25_r_1_s_100_ILECA1841-25,ILECA1841-25,r_1_s_100_merge,>ILECA1841-25_r_1_s_100_ILECA1841-25_merge,2560917,QNV11639.1,family:Pterophoridae,,3707,null,1536,0.0,577.0,373.99,370.5,null,null,null,null,null,null
ILECA1868-25_r_1_s_100_ILECA1868-25,ILECA1868-25,r_1_s_100_merge,>ILECA1868-25_r_1_s_100_ILECA1868-25_merge,2561109,QUQ05862.1,genus:Coleophora,,8,null,1530,0.0,3.0,0.49,0.0,null,null,null,null,null,null
ILECA1868-25_r_1.3_s_100_ILECA1868-25,ILECA1868-25,r_1.3_s_100_merge,>ILECA1868-25_r_1.3_s_100_ILECA1868-25_merge,2561109,QUQ05862.1,genus:Coleophora,,8,null,1530,0.0,3.0,0.49,0.0,null,null,null,null,null,null
ILECA1860-25_r_1_s_50_ILECA1860-25,ILECA1860-25,r_1_s_50_merge,>ILECA1860-25_r_1_s_50_ILECA1860-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,168,null,1536,0.0,25.0,11.98,12.0,null,null,null,null,null,null
ILECA1892-25_r_1.3_s_100_ILECA1892-25,ILECA1892-25,r_1.3_s_100_merge,>ILECA1892-25_r_1.3_s_100_ILECA1892-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,93,null,1530,3.0,13.0,7.62,8.0,null,null,null,null,null,null
ILECA1884-25_r_1_s_50_ILECA1884-25,ILECA1884-25,r_1_s_50_merge,>ILECA1884-25_r_1_s_50_ILECA1884-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,264,null,1530,5.0,41.0,19.08,18.0,null,null,null,null,null,null
ILECA1818-25_r_1.5_s_50_ILECA1818-25,ILECA1818-25,r_1.5_s_50_merge,>ILECA1818-25_r_1.5_s_50_ILECA1818-25_merge,186115,QNV11639.1,family:Pterophoridae,,40,null,1536,0.0,15.0,1.55,1.0,null,null,null,null,null,null
ILECA1894-25_r_1_s_50_ILECA1894-25,ILECA1894-25,r_1_s_50_merge,>ILECA1894-25_r_1_s_50_ILECA1894-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,48,null,1530,0.0,6.0,3.27,3.0,null,null,null,null,null,null
ILECA1873-25_r_1.3_s_100_ILECA1873-25,ILECA1873-25,r_1.3_s_100_merge,>ILECA1873-25_r_1.3_s_100_ILECA1873-25_merge,2561109,QUQ05862.1,genus:Coleophora,,10,null,1530,0.0,3.0,0.53,0.0,null,null,null,null,null,null
ILECA1873-25_r_1.3_s_50_ILECA1873-25,ILECA1873-25,r_1.3_s_50_merge,>ILECA1873-25_r_1.3_s_50_ILECA1873-25_merge,2561109,QUQ05862.1,genus:Coleophora,,14,null,1530,0.0,4.0,0.64,0.0,null,null,null,null,null,null
ILECA1866-25_r_1_s_50_ILECA1866-25,ILECA1866-25,r_1_s_50_merge,>ILECA1866-25_r_1_s_50_ILECA1866-25_merge,2561109,QUQ05862.1,genus:Coleophora,,119,null,1530,0.0,18.0,8.04,8.0,null,null,null,null,null,null
ILECA1806-25_r_1.3_s_50_ILECA1806-25,ILECA1806-25,r_1.3_s_50_merge,>ILECA1806-25_r_1.3_s_50_ILECA1806-25_merge,186115,QNV11639.1,family:Pterophoridae,,60,null,1536,0.0,14.0,3.56,3.0,null,null,null,null,null,null
ILECA1890-25_r_1.5_s_50_ILECA1890-25,ILECA1890-25,r_1.5_s_50_merge,>ILECA1890-25_r_1.5_s_50_ILECA1890-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,26,null,1530,0.0,7.0,1.75,2.0,null,null,null,null,null,null
ILECA1826-25_r_1.5_s_100_ILECA1826-25,ILECA1826-25,r_1.5_s_100_merge,>ILECA1826-25_r_1.5_s_100_ILECA1826-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,96,null,1536,0.0,16.0,9.38,10.0,null,null,null,null,null,null
ILECA1809-25_r_1.3_s_100_ILECA1809-25,ILECA1809-25,r_1.3_s_100_merge,>ILECA1809-25_r_1.3_s_100_ILECA1809-25_merge,2561039,QNV11639.1,subfamily:Pterophorinae,,24,null,1536,0.0,5.0,1.74,1.0,null,null,null,null,null,null
ILECA1832-25_r_1.3_s_50_ILECA1832-25,ILECA1832-25,r_1.3_s_50_merge,>ILECA1832-25_r_1.3_s_50_ILECA1832-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,7859,null,1536,0.0,934.0,791.86,799.0,null,null,null,null,null,null
ILECA1841-25_r_1.5_s_100_ILECA1841-25,ILECA1841-25,r_1.5_s_100_merge,>ILECA1841-25_r_1.5_s_100_ILECA1841-25_merge,2560917,QNV11639.1,family:Pterophoridae,,3198,null,1536,0.0,531.0,326.19,315.0,null,null,null,null,null,null
ILECA1844-25_r_1.5_s_100_ILECA1844-25,ILECA1844-25,r_1.5_s_100_merge,>ILECA1844-25_r_1.5_s_100_ILECA1844-25_merge,186115,QNV11639.1,family:Pterophoridae,,329,null,1536,0.0,82.0,27.04,22.5,null,null,null,null,null,null
ILECA1840-25_r_1.5_s_50_ILECA1840-25,ILECA1840-25,r_1.5_s_50_merge,>ILECA1840-25_r_1.5_s_50_ILECA1840-25_merge,2560917,QNV11639.1,family:Pterophoridae,,1068,null,1536,0.0,178.0,107.83,124.5,null,null,null,null,null,null
ILECA1875-25_r_1.5_s_100_ILECA1875-25,ILECA1875-25,r_1.5_s_100_merge,>ILECA1875-25_r_1.5_s_100_ILECA1875-25_merge,2561109,QUQ05862.1,genus:Coleophora,,3,null,1530,0.0,1.0,0.13,0.0,null,null,null,null,null,null
ILECA1824-25_r_1.5_s_100_ILECA1824-25,ILECA1824-25,r_1.5_s_100_merge,>ILECA1824-25_r_1.5_s_100_ILECA1824-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,214,null,1536,0.0,34.0,18.48,18.0,null,null,null,null,null,null
ILECA1867-25_r_1_s_100_ILECA1867-25,ILECA1867-25,r_1_s_100_merge,>ILECA1867-25_r_1_s_100_ILECA1867-25_merge,2561109,QUQ05862.1,genus:Coleophora,,4,null,1530,0.0,2.0,0.35,0.0,null,null,null,null,null,null
ILECA1878-25_r_1.3_s_50_ILECA1878-25,ILECA1878-25,r_1.3_s_50_merge,>ILECA1878-25_r_1.3_s_50_ILECA1878-25_merge,2561109,QUQ05862.1,genus:Coleophora,,7,null,1530,0.0,3.0,0.42,0.0,null,null,null,null,null,null
ILECA1875-25_r_1.3_s_50_ILECA1875-25,ILECA1875-25,r_1.3_s_50_merge,>ILECA1875-25_r_1.3_s_50_ILECA1875-25_merge,2561109,QUQ05862.1,genus:Coleophora,,5,null,1530,0.0,1.0,0.23,0.0,null,null,null,null,null,null
ILECA1834-25_r_1_s_50_ILECA1834-25,ILECA1834-25,r_1_s_50_merge,>ILECA1834-25_r_1_s_50_ILECA1834-25_merge,186115,QNV11639.1,family:Pterophoridae,,442,null,1536,0.0,65.0,37.04,38.0,null,null,null,null,null,null
ILECA1871-25_r_1.3_s_100_ILECA1871-25,ILECA1871-25,r_1.3_s_100_merge,>ILECA1871-25_r_1.3_s_100_ILECA1871-25_merge,2561109,QUQ05862.1,genus:Coleophora,,10,null,1530,0.0,3.0,0.61,0.0,null,null,null,null,null,null
ILECA1863-25_r_1_s_50_ILECA1863-25,ILECA1863-25,r_1_s_50_merge,>ILECA1863-25_r_1_s_50_ILECA1863-25_merge,2561109,QUQ05862.1,genus:Coleophora,,2,null,1530,0.0,1.0,0.12,0.0,null,null,null,null,null,null
ILECA1845-25_r_1.5_s_100_ILECA1845-25,ILECA1845-25,r_1.5_s_100_merge,>ILECA1845-25_r_1.5_s_100_ILECA1845-25_merge,1370922,AII02504.1,genus:Alucita,,10,null,1527,0.0,4.0,0.85,0.0,null,null,null,null,null,null
ILECA1810-25_r_1.3_s_100_ILECA1810-25,ILECA1810-25,r_1.3_s_100_merge,>ILECA1810-25_r_1.3_s_100_ILECA1810-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,1133,null,1536,0.0,142.0,107.15,108.0,null,null,null,null,null,null
ILECA1835-25_r_1.3_s_50_ILECA1835-25,ILECA1835-25,r_1.3_s_50_merge,>ILECA1835-25_r_1.3_s_50_ILECA1835-25_merge,186115,QNV11639.1,family:Pterophoridae,,552,null,1536,0.0,78.0,40.98,39.0,null,null,null,null,null,null
ILECA1812-25_r_1.3_s_50_ILECA1812-25,ILECA1812-25,r_1.3_s_50_merge,>ILECA1812-25_r_1.3_s_50_ILECA1812-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,25,null,1536,0.0,6.0,1.68,2.0,null,null,null,null,null,null
ILECA1890-25_r_1.5_s_100_ILECA1890-25,ILECA1890-25,r_1.5_s_100_merge,>ILECA1890-25_r_1.5_s_100_ILECA1890-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,24,null,1530,0.0,7.0,1.7,2.0,null,null,null,null,null,null
ILECA1862-25_r_1.5_s_100_ILECA1862-25,ILECA1862-25,r_1.5_s_100_merge,>ILECA1862-25_r_1.5_s_100_ILECA1862-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1396,null,1530,63.0,196.0,149.67,150.0,null,null,null,null,null,null
ILECA1820-25_r_1.3_s_100_ILECA1820-25,ILECA1820-25,r_1.3_s_100_merge,>ILECA1820-25_r_1.3_s_100_ILECA1820-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,177,null,1536,0.0,30.0,10.87,9.0,null,null,null,null,null,null
ILECA1874-25_r_1.5_s_50_ILECA1874-25,ILECA1874-25,r_1.5_s_50_merge,>ILECA1874-25_r_1.5_s_50_ILECA1874-25_merge,1869671,QUQ05862.1,genus:Coleophora,,1,null,1530,0.0,1.0,0.04,0.0,null,null,null,null,null,null
ILECA1817-25_r_1_s_50_ILECA1817-25,ILECA1817-25,r_1_s_50_merge,>ILECA1817-25_r_1_s_50_ILECA1817-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,482,null,1536,3.0,48.0,31.04,30.0,null,null,null,null,null,null
ILECA1837-25_r_1_s_50_ILECA1837-25,ILECA1837-25,r_1_s_50_merge,>ILECA1837-25_r_1_s_50_ILECA1837-25_merge,1858048,QNV11639.1,subfamily:Pterophorinae,,1593,null,1536,0.0,203.0,145.05,149.0,null,null,null,null,null,null
ILECA1867-25_r_1.3_s_50_ILECA1867-25,ILECA1867-25,r_1.3_s_50_merge,>ILECA1867-25_r_1.3_s_50_ILECA1867-25_merge,2561109,QUQ05862.1,genus:Coleophora,,6,null,1530,0.0,2.0,0.43,0.0,null,null,null,null,null,null
ILECA1843-25_r_1.3_s_50_ILECA1843-25,ILECA1843-25,r_1.3_s_50_merge,>ILECA1843-25_r_1.3_s_50_ILECA1843-25_merge,186115,QNV11639.1,family:Pterophoridae,,139,null,1536,0.0,23.0,11.33,11.0,null,null,null,null,null,null
ILECA1806-25_r_1.5_s_50_ILECA1806-25,ILECA1806-25,r_1.5_s_50_merge,>ILECA1806-25_r_1.5_s_50_ILECA1806-25_merge,186115,QNV11639.1,family:Pterophoridae,,43,null,1536,0.0,13.0,2.8,2.0,null,null,null,null,null,null
ILECA1854-25_r_1.3_s_50_ILECA1854-25,ILECA1854-25,r_1.3_s_50_merge,>ILECA1854-25_r_1.3_s_50_ILECA1854-25_merge,1858048,QNV11639.1,subfamily:Pterophorinae,,2476,null,1536,8.0,324.0,229.4,224.0,null,null,null,null,null,null
ILECA1821-25_r_1.3_s_100_ILECA1821-25,ILECA1821-25,r_1.3_s_100_merge,>ILECA1821-25_r_1.3_s_100_ILECA1821-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,1729,null,1536,0.0,234.0,185.99,185.0,null,null,null,null,null,null
ILECA1847-25_r_1.3_s_50_ILECA1847-25,ILECA1847-25,r_1.3_s_50_merge,>ILECA1847-25_r_1.3_s_50_ILECA1847-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,235,null,1536,0.0,37.0,16.87,17.0,null,null,null,null,null,null
ILECA1839-25_r_1.3_s_100_ILECA1839-25,ILECA1839-25,r_1.3_s_100_merge,>ILECA1839-25_r_1.3_s_100_ILECA1839-25_merge,2560917,QNV11639.1,family:Pterophoridae,,1163,null,1536,0.0,170.0,118.88,124.0,null,null,null,null,null,null
ILECA1893-25_r_1.3_s_50_ILECA1893-25,ILECA1893-25,r_1.3_s_50_merge,>ILECA1893-25_r_1.3_s_50_ILECA1893-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,79,null,1530,1.0,12.0,5.14,5.0,null,null,null,null,null,null
ILECA1853-25_r_1_s_100_ILECA1853-25,ILECA1853-25,r_1_s_100_merge,>ILECA1853-25_r_1_s_100_ILECA1853-25_merge,2560917,QNV11639.1,family:Pterophoridae,,1115,null,1536,0.0,168.0,97.89,97.0,null,null,null,null,null,null
ILECA1886-25_r_1.3_s_100_ILECA1886-25,ILECA1886-25,r_1.3_s_100_merge,>ILECA1886-25_r_1.3_s_100_ILECA1886-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,52,null,1530,1.0,11.0,4.75,4.0,null,null,null,null,null,null
ILECA1892-25_r_1_s_50_ILECA1892-25,ILECA1892-25,r_1_s_50_merge,>ILECA1892-25_r_1_s_50_ILECA1892-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,107,null,1530,3.0,14.0,8.07,8.0,null,null,null,null,null,null
ILECA1855-25_r_1_s_50_ILECA1855-25,ILECA1855-25,r_1_s_50_merge,>ILECA1855-25_r_1_s_50_ILECA1855-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,1338,null,1536,9.0,170.0,87.3,80.0,null,null,null,null,null,null
ILECA1830-25_r_1_s_100_ILECA1830-25,ILECA1830-25,r_1_s_100_merge,>ILECA1830-25_r_1_s_100_ILECA1830-25_merge,1639171,QNV11639.1,subfamily:Pterophorinae,,2097,null,1536,0.0,264.0,201.87,198.5,null,null,null,null,null,null
ILECA1870-25_r_1.3_s_50_ILECA1870-25,ILECA1870-25,r_1.3_s_50_merge,>ILECA1870-25_r_1.3_s_50_ILECA1870-25_merge,2561109,QUQ05862.1,genus:Coleophora,,12,null,1530,0.0,4.0,0.64,0.0,null,null,null,null,null,null
ILECA1867-25_r_1.5_s_100_ILECA1867-25,ILECA1867-25,r_1.5_s_100_merge,>ILECA1867-25_r_1.5_s_100_ILECA1867-25_merge,2561109,QUQ05862.1,genus:Coleophora,,4,null,1530,0.0,2.0,0.35,0.0,null,null,null,null,null,null
ILECA1882-25_r_1_s_100_ILECA1882-25,ILECA1882-25,r_1_s_100_merge,>ILECA1882-25_r_1_s_100_ILECA1882-25_merge,2561109,QUQ05862.1,genus:Coleophora,,187,null,1530,6.0,27.0,16.16,16.0,null,null,null,null,null,null
