Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
ILECA2044-25_r_1.3_s_100_ILECA2044-25,ILECA2044-25,r_1.3_s_100_merge,>ILECA2044-25_r_1.3_s_100_ILECA2044-25_merge,2561109,QUQ05862.1,genus:Coleophora,,163,null,1530,4.0,32.0,13.9,13.0,null,null,null,null,null,null
ILECA2071-25_r_1.5_s_50_ILECA2071-25,ILECA2071-25,r_1.5_s_50_merge,>ILECA2071-25_r_1.5_s_50_ILECA2071-25_merge,2561109,QUQ05862.1,genus:Coleophora,,977,null,1530,46.0,134.0,91.07,91.5,null,null,null,null,null,null
ILECA2004-25_r_1.5_s_100_ILECA2004-25,ILECA2004-25,r_1.5_s_100_merge,>ILECA2004-25_r_1.5_s_100_ILECA2004-25_merge,2561109,QUQ05862.1,genus:Coleophora,,2370,null,1530,81.0,300.0,175.52,165.5,null,null,null,null,null,null
ILECA2073-25_r_1.3_s_100_ILECA2073-25,ILECA2073-25,r_1.3_s_100_merge,>ILECA2073-25_r_1.3_s_100_ILECA2073-25_merge,2561109,QUQ05862.1,genus:Coleophora,,574,null,1530,10.0,101.0,38.95,36.0,null,null,null,null,null,null
ILECA2024-25_r_1.3_s_100_ILECA2024-25,ILECA2024-25,r_1.3_s_100_merge,>ILECA2024-25_r_1.3_s_100_ILECA2024-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1345,null,1530,78.0,192.0,133.1,127.5,null,null,null,null,null,null
ILECA1999-25_r_1.5_s_100_ILECA1999-25,ILECA1999-25,r_1.5_s_100_merge,>ILECA1999-25_r_1.5_s_100_ILECA1999-25_merge,2561109,QUQ05862.1,genus:Coleophora,,583,null,1530,25.0,73.0,44.45,43.0,null,null,null,null,null,null
ILECA2064-25_r_1_s_100_ILECA2064-25,ILECA2064-25,r_1_s_100_merge,>ILECA2064-25_r_1_s_100_ILECA2064-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,186,null,1533,2.0,29.0,13.44,14.0,null,null,null,null,null,null
ILECA2007-25_r_1.3_s_100_ILECA2007-25,ILECA2007-25,r_1.3_s_100_merge,>ILECA2007-25_r_1.3_s_100_ILECA2007-25_merge,2561109,QUQ05862.1,genus:Coleophora,,257,null,1530,0.0,50.0,22.07,20.0,null,null,null,null,null,null
ILECA2008-25_r_1_s_100_ILECA2008-25,ILECA2008-25,r_1_s_100_merge,>ILECA2008-25_r_1_s_100_ILECA2008-25_merge,2561109,QUQ05862.1,genus:Coleophora,,165,null,1530,1.0,36.0,13.28,11.0,null,null,null,null,null,null
ILECA2065-25_r_1.5_s_50_ILECA2065-25,ILECA2065-25,r_1.5_s_50_merge,>ILECA2065-25_r_1.5_s_50_ILECA2065-25_merge,1869900,XTK80291.1,genus:Eupithecia,,1330,null,1536,0.0,181.0,132.99,129.0,null,null,null,null,null,null
ILECA2072-25_r_1.5_s_100_ILECA2072-25,ILECA2072-25,r_1.5_s_100_merge,>ILECA2072-25_r_1.5_s_100_ILECA2072-25_merge,2561109,QUQ05862.1,genus:Coleophora,,608,null,1530,6.0,122.0,41.21,34.0,null,null,null,null,null,null
ILECA2057-25_r_1.3_s_50_ILECA2057-25,ILECA2057-25,r_1.3_s_50_merge,>ILECA2057-25_r_1.3_s_50_ILECA2057-25_merge,2561109,QUQ05862.1,genus:Coleophora,,343,null,1530,9.0,43.0,27.07,28.0,null,null,null,null,null,null
ILECA2090-25_r_1.5_s_100_ILECA2090-25,ILECA2090-25,r_1.5_s_100_merge,>ILECA2090-25_r_1.5_s_100_ILECA2090-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2024-25_r_1_s_50_ILECA2024-25,ILECA2024-25,r_1_s_50_merge,>ILECA2024-25_r_1_s_50_ILECA2024-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1774,null,1530,97.0,213.0,148.52,142.0,null,null,null,null,null,null
ILECA2038-25_r_1.3_s_100_ILECA2038-25,ILECA2038-25,r_1.3_s_100_merge,>ILECA2038-25_r_1.3_s_100_ILECA2038-25_merge,2561109,QUQ05862.1,genus:Coleophora,,504,null,1530,25.0,65.0,44.95,44.0,null,null,null,null,null,null
ILECA2011-25_r_1_s_50_ILECA2011-25,ILECA2011-25,r_1_s_50_merge,>ILECA2011-25_r_1_s_50_ILECA2011-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1575,null,1530,64.0,163.0,108.9,110.0,null,null,null,null,null,null
ILECA2035-25_r_1.5_s_100_ILECA2035-25,ILECA2035-25,r_1.5_s_100_merge,>ILECA2035-25_r_1.5_s_100_ILECA2035-25_merge,1869629,QUQ05862.1,genus:Coleophora,,1757,null,1530,0.0,221.0,131.38,128.0,null,null,null,null,null,null
ILECA2059-25_r_1.3_s_50_ILECA2059-25,ILECA2059-25,r_1.3_s_50_merge,>ILECA2059-25_r_1.3_s_50_ILECA2059-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,522,null,1533,9.0,52.0,29.44,29.0,null,null,null,null,null,null
ILECA2073-25_r_1.5_s_50_ILECA2073-25,ILECA2073-25,r_1.5_s_50_merge,>ILECA2073-25_r_1.5_s_50_ILECA2073-25_merge,2561109,QUQ05862.1,genus:Coleophora,,717,null,1530,14.0,106.0,43.0,39.0,null,null,null,null,null,null
ILECA2064-25_r_1.3_s_50_ILECA2064-25,ILECA2064-25,r_1.3_s_50_merge,>ILECA2064-25_r_1.3_s_50_ILECA2064-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,307,null,1533,3.0,56.0,15.23,14.0,null,null,null,null,null,null
ILECA2068-25_r_1.5_s_50_ILECA2068-25,ILECA2068-25,r_1.5_s_50_merge,>ILECA2068-25_r_1.5_s_50_ILECA2068-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,37,null,1533,0.0,8.0,1.66,1.0,null,null,null,null,null,null
ILECA2070-25_r_1.5_s_100_ILECA2070-25,ILECA2070-25,r_1.5_s_100_merge,>ILECA2070-25_r_1.5_s_100_ILECA2070-25_merge,3434375,QUQ05862.1,genus:Coleophora,,113,null,1530,1.0,29.0,9.54,8.0,null,null,null,null,null,null
ILECA2052-25_r_1.3_s_50_ILECA2052-25,ILECA2052-25,r_1.3_s_50_merge,>ILECA2052-25_r_1.3_s_50_ILECA2052-25_merge,2561109,QUQ05862.1,genus:Coleophora,,377,null,1530,14.0,45.0,30.63,31.0,null,null,null,null,null,null
ILECA2005-25_r_1.5_s_50_ILECA2005-25,ILECA2005-25,r_1.5_s_50_merge,>ILECA2005-25_r_1.5_s_50_ILECA2005-25_merge,2561117,QUQ05862.1,genus:Coleophora,,3006,null,1530,188.0,350.0,282.27,282.5,null,null,null,null,null,null
ILECA2085-25_r_1.3_s_50_ILECA2085-25,ILECA2085-25,r_1.3_s_50_merge,>ILECA2085-25_r_1.3_s_50_ILECA2085-25_merge,454292,YP_010177771.1,family:Oecophoridae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2081-25_r_1.3_s_50_ILECA2081-25,ILECA2081-25,r_1.3_s_50_merge,>ILECA2081-25_r_1.3_s_50_ILECA2081-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,0,null,1533,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2033-25_r_1_s_100_ILECA2033-25,ILECA2033-25,r_1_s_100_merge,>ILECA2033-25_r_1_s_100_ILECA2033-25_merge,2561109,QUQ05862.1,genus:Coleophora,,67,null,1530,1.0,14.0,5.28,5.0,null,null,null,null,null,null
ILECA2017-25_r_1_s_50_ILECA2017-25,ILECA2017-25,r_1_s_50_merge,>ILECA2017-25_r_1_s_50_ILECA2017-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1122,null,1530,44.0,131.0,88.88,86.0,null,null,null,null,null,null
ILECA2042-25_r_1.5_s_50_ILECA2042-25,ILECA2042-25,r_1.5_s_50_merge,>ILECA2042-25_r_1.5_s_50_ILECA2042-25_merge,2561109,QUQ05862.1,genus:Coleophora,,341,null,1530,16.0,38.0,26.7,27.0,null,null,null,null,null,null
ILECA2075-25_r_1.3_s_100_ILECA2075-25,ILECA2075-25,r_1.3_s_100_merge,>ILECA2075-25_r_1.3_s_100_ILECA2075-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,208,null,1530,6.0,30.0,13.68,13.0,null,null,null,null,null,null
ILECA2016-25_r_1.5_s_100_ILECA2016-25,ILECA2016-25,r_1.5_s_100_merge,>ILECA2016-25_r_1.5_s_100_ILECA2016-25_merge,2561109,QUQ05862.1,genus:Coleophora,,494,null,1530,19.0,63.0,42.02,41.0,null,null,null,null,null,null
ILECA2044-25_r_1.5_s_100_ILECA2044-25,ILECA2044-25,r_1.5_s_100_merge,>ILECA2044-25_r_1.5_s_100_ILECA2044-25_merge,2561109,QUQ05862.1,genus:Coleophora,,163,null,1530,4.0,32.0,13.9,13.0,null,null,null,null,null,null
ILECA2009-25_r_1.3_s_100_ILECA2009-25,ILECA2009-25,r_1.3_s_100_merge,>ILECA2009-25_r_1.3_s_100_ILECA2009-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1401,null,1530,59.0,176.0,109.5,102.0,null,null,null,null,null,null
ILECA2082-25_r_1.3_s_50_ILECA2082-25,ILECA2082-25,r_1.3_s_50_merge,>ILECA2082-25_r_1.3_s_50_ILECA2082-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,0,null,1533,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2023-25_r_1_s_100_ILECA2023-25,ILECA2023-25,r_1_s_100_merge,>ILECA2023-25_r_1_s_100_ILECA2023-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1206,null,1530,46.0,179.0,112.24,112.0,null,null,null,null,null,null
ILECA2018-25_r_1_s_50_ILECA2018-25,ILECA2018-25,r_1_s_50_merge,>ILECA2018-25_r_1_s_50_ILECA2018-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1462,null,1530,0.0,313.0,102.74,91.5,null,null,null,null,null,null
ILECA2040-25_r_1.3_s_100_ILECA2040-25,ILECA2040-25,r_1.3_s_100_merge,>ILECA2040-25_r_1.3_s_100_ILECA2040-25_merge,2561109,QUQ05862.1,genus:Coleophora,,771,null,1530,26.0,95.0,64.13,63.0,null,null,null,null,null,null
ILECA2055-25_r_1.3_s_50_ILECA2055-25,ILECA2055-25,r_1.3_s_50_merge,>ILECA2055-25_r_1.3_s_50_ILECA2055-25_merge,1869616,QUQ05862.1,genus:Coleophora,,891,null,1530,44.0,116.0,81.63,82.0,null,null,null,null,null,null
ILECA2009-25_r_1.5_s_50_ILECA2009-25,ILECA2009-25,r_1.5_s_50_merge,>ILECA2009-25_r_1.5_s_50_ILECA2009-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1532,null,1530,71.0,176.0,112.3,105.0,null,null,null,null,null,null
ILECA2081-25_r_1_s_50_ILECA2081-25,ILECA2081-25,r_1_s_50_merge,>ILECA2081-25_r_1_s_50_ILECA2081-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,0,null,1533,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2074-25_r_1.3_s_50_ILECA2074-25,ILECA2074-25,r_1.3_s_50_merge,>ILECA2074-25_r_1.3_s_50_ILECA2074-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,538,null,1530,6.0,96.0,29.64,24.0,null,null,null,null,null,null
ILECA2041-25_r_1.3_s_50_ILECA2041-25,ILECA2041-25,r_1.3_s_50_merge,>ILECA2041-25_r_1.3_s_50_ILECA2041-25_merge,2561109,QUQ05862.1,genus:Coleophora,,177,null,1530,2.0,31.0,12.81,12.0,null,null,null,null,null,null
ILECA2084-25_r_1.5_s_100_ILECA2084-25,ILECA2084-25,r_1.5_s_100_merge,>ILECA2084-25_r_1.5_s_100_ILECA2084-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,0,null,1533,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2073-25_r_1_s_100_ILECA2073-25,ILECA2073-25,r_1_s_100_merge,>ILECA2073-25_r_1_s_100_ILECA2073-25_merge,2561109,QUQ05862.1,genus:Coleophora,,580,null,1530,10.0,103.0,39.43,36.0,null,null,null,null,null,null
ILECA2070-25_r_1.3_s_100_ILECA2070-25,ILECA2070-25,r_1.3_s_100_merge,>ILECA2070-25_r_1.3_s_100_ILECA2070-25_merge,3434375,QUQ05862.1,genus:Coleophora,,122,null,1530,1.0,29.0,10.35,9.0,null,null,null,null,null,null
ILECA2032-25_r_1_s_100_ILECA2032-25,ILECA2032-25,r_1_s_100_merge,>ILECA2032-25_r_1_s_100_ILECA2032-25_merge,1869636,QUQ05862.1,genus:Coleophora,,113,null,1530,1.0,20.0,10.1,10.0,null,null,null,null,null,null
ILECA2078-25_r_1.3_s_100_ILECA2078-25,ILECA2078-25,r_1.3_s_100_merge,>ILECA2078-25_r_1.3_s_100_ILECA2078-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2009-25_r_1_s_50_ILECA2009-25,ILECA2009-25,r_1_s_50_merge,>ILECA2009-25_r_1_s_50_ILECA2009-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1722,null,1530,71.0,180.0,121.16,116.0,null,null,null,null,null,null
ILECA2023-25_r_1.3_s_100_ILECA2023-25,ILECA2023-25,r_1.3_s_100_merge,>ILECA2023-25_r_1.3_s_100_ILECA2023-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1190,null,1530,46.0,176.0,110.51,111.0,null,null,null,null,null,null
ILECA2030-25_r_1.3_s_50_ILECA2030-25,ILECA2030-25,r_1.3_s_50_merge,>ILECA2030-25_r_1.3_s_50_ILECA2030-25_merge,2561109,QUQ05862.1,genus:Coleophora,,127,null,1530,1.0,15.0,7.95,8.0,null,null,null,null,null,null
ILECA2086-25_r_1.5_s_100_ILECA2086-25,ILECA2086-25,r_1.5_s_100_merge,>ILECA2086-25_r_1.5_s_100_ILECA2086-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2063-25_r_1.3_s_50_ILECA2063-25,ILECA2063-25,r_1.3_s_50_merge,>ILECA2063-25_r_1.3_s_50_ILECA2063-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,588,null,1533,25.0,82.0,49.88,47.0,null,null,null,null,null,null
ILECA2022-25_r_1_s_100_ILECA2022-25,ILECA2022-25,r_1_s_100_merge,>ILECA2022-25_r_1_s_100_ILECA2022-25_merge,2561109,QUQ05862.1,genus:Coleophora,,2695,null,1530,154.0,357.0,271.45,266.0,null,null,null,null,null,null
ILECA2086-25_r_1_s_100_ILECA2086-25,ILECA2086-25,r_1_s_100_merge,>ILECA2086-25_r_1_s_100_ILECA2086-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2059-25_r_1_s_100_ILECA2059-25,ILECA2059-25,r_1_s_100_merge,>ILECA2059-25_r_1_s_100_ILECA2059-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,393,null,1533,7.0,47.0,26.3,25.0,null,null,null,null,null,null
ILECA2028-25_r_1.3_s_100_ILECA2028-25,ILECA2028-25,r_1.3_s_100_merge,>ILECA2028-25_r_1.3_s_100_ILECA2028-25_merge,2561109,QUQ05862.1,genus:Coleophora,,538,null,1530,23.0,71.0,46.05,45.5,null,null,null,null,null,null
ILECA1996-25_r_1_s_50_ILECA1996-25,ILECA1996-25,r_1_s_50_merge,>ILECA1996-25_r_1_s_50_ILECA1996-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1639,null,1530,64.0,191.0,113.41,111.0,null,null,null,null,null,null
ILECA2034-25_r_1.5_s_100_ILECA2034-25,ILECA2034-25,r_1.5_s_100_merge,>ILECA2034-25_r_1.5_s_100_ILECA2034-25_merge,2561109,QUQ05862.1,genus:Coleophora,,312,null,1530,1.0,53.0,18.81,14.5,null,null,null,null,null,null
ILECA1997-25_r_1_s_100_ILECA1997-25,ILECA1997-25,r_1_s_100_merge,>ILECA1997-25_r_1_s_100_ILECA1997-25_merge,2561109,QUQ05862.1,genus:Coleophora,,771,null,1530,17.0,85.0,56.06,56.0,null,null,null,null,null,null
ILECA2058-25_r_1.3_s_100_ILECA2058-25,ILECA2058-25,r_1.3_s_100_merge,>ILECA2058-25_r_1.3_s_100_ILECA2058-25_merge,2561109,QUQ05862.1,genus:Coleophora,,106,null,1530,1.0,19.0,7.19,7.0,null,null,null,null,null,null
ILECA2043-25_r_1.5_s_100_ILECA2043-25,ILECA2043-25,r_1.5_s_100_merge,>ILECA2043-25_r_1.5_s_100_ILECA2043-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1099,null,1530,48.0,126.0,87.67,85.0,null,null,null,null,null,null
ILECA2039-25_r_1_s_50_ILECA2039-25,ILECA2039-25,r_1_s_50_merge,>ILECA2039-25_r_1_s_50_ILECA2039-25_merge,2561109,QUQ05862.1,genus:Coleophora,,464,null,1530,12.0,60.0,30.93,31.0,null,null,null,null,null,null
ILECA2058-25_r_1_s_50_ILECA2058-25,ILECA2058-25,r_1_s_50_merge,>ILECA2058-25_r_1_s_50_ILECA2058-25_merge,2561109,QUQ05862.1,genus:Coleophora,,275,null,1530,1.0,40.0,12.72,12.0,null,null,null,null,null,null
ILECA2023-25_r_1.5_s_100_ILECA2023-25,ILECA2023-25,r_1.5_s_100_merge,>ILECA2023-25_r_1.5_s_100_ILECA2023-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1180,null,1530,46.0,176.0,109.79,111.0,null,null,null,null,null,null
ILECA2068-25_r_1.3_s_100_ILECA2068-25,ILECA2068-25,r_1.3_s_100_merge,>ILECA2068-25_r_1.3_s_100_ILECA2068-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,32,null,1533,0.0,7.0,2.46,2.0,null,null,null,null,null,null
ILECA2008-25_r_1.3_s_100_ILECA2008-25,ILECA2008-25,r_1.3_s_100_merge,>ILECA2008-25_r_1.3_s_100_ILECA2008-25_merge,2561109,QUQ05862.1,genus:Coleophora,,115,null,1530,0.0,22.0,7.72,7.0,null,null,null,null,null,null
ILECA2069-25_r_1_s_50_ILECA2069-25,ILECA2069-25,r_1_s_50_merge,>ILECA2069-25_r_1_s_50_ILECA2069-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,393,null,1533,3.0,63.0,22.0,20.0,null,null,null,null,null,null
ILECA2055-25_r_1_s_100_ILECA2055-25,ILECA2055-25,r_1_s_100_merge,>ILECA2055-25_r_1_s_100_ILECA2055-25_merge,1869616,QUQ05862.1,genus:Coleophora,,830,null,1530,33.0,112.0,80.35,81.0,null,null,null,null,null,null
ILECA2085-25_r_1.5_s_50_ILECA2085-25,ILECA2085-25,r_1.5_s_50_merge,>ILECA2085-25_r_1.5_s_50_ILECA2085-25_merge,454292,YP_010177771.1,family:Oecophoridae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2020-25_r_1.5_s_50_ILECA2020-25,ILECA2020-25,r_1.5_s_50_merge,>ILECA2020-25_r_1.5_s_50_ILECA2020-25_merge,1869606,QUQ05862.1,genus:Coleophora,,508,null,1530,3.0,81.0,37.68,35.0,null,null,null,null,null,null
ILECA2049-25_r_1.5_s_50_ILECA2049-25,ILECA2049-25,r_1.5_s_50_merge,>ILECA2049-25_r_1.5_s_50_ILECA2049-25_merge,2561109,QUQ05862.1,genus:Coleophora,,926,null,1530,26.0,122.0,64.46,61.0,null,null,null,null,null,null
ILECA2014-25_r_1.5_s_100_ILECA2014-25,ILECA2014-25,r_1.5_s_100_merge,>ILECA2014-25_r_1.5_s_100_ILECA2014-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1029,null,1530,32.0,133.0,84.18,85.0,null,null,null,null,null,null
ILECA2019-25_r_1.5_s_50_ILECA2019-25,ILECA2019-25,r_1.5_s_50_merge,>ILECA2019-25_r_1.5_s_50_ILECA2019-25_merge,2561109,QUQ05862.1,genus:Coleophora,,341,null,1530,0.0,75.0,21.27,14.0,null,null,null,null,null,null
ILECA2042-25_r_1.3_s_100_ILECA2042-25,ILECA2042-25,r_1.3_s_100_merge,>ILECA2042-25_r_1.3_s_100_ILECA2042-25_merge,2561109,QUQ05862.1,genus:Coleophora,,311,null,1530,13.0,40.0,26.09,26.0,null,null,null,null,null,null
ILECA2066-25_r_1.5_s_100_ILECA2066-25,ILECA2066-25,r_1.5_s_100_merge,>ILECA2066-25_r_1.5_s_100_ILECA2066-25_merge,1869900,XTK80291.1,genus:Eupithecia,,1146,null,1536,0.0,143.0,110.34,112.0,null,null,null,null,null,null
ILECA2080-25_r_1.5_s_100_ILECA2080-25,ILECA2080-25,r_1.5_s_100_merge,>ILECA2080-25_r_1.5_s_100_ILECA2080-25_merge,3112369,ALN11750.1,subfamily:Phycitinae,,0,null,1536,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2088-25_r_1_s_50_ILECA2088-25,ILECA2088-25,r_1_s_50_merge,>ILECA2088-25_r_1_s_50_ILECA2088-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2088-25_r_1.3_s_100_ILECA2088-25,ILECA2088-25,r_1.3_s_100_merge,>ILECA2088-25_r_1.3_s_100_ILECA2088-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2036-25_r_1_s_50_ILECA2036-25,ILECA2036-25,r_1_s_50_merge,>ILECA2036-25_r_1_s_50_ILECA2036-25_merge,1869629,QUQ05862.1,genus:Coleophora,,455,null,1530,0.0,53.0,30.59,29.0,null,null,null,null,null,null
ILECA2071-25_r_1_s_50_ILECA2071-25,ILECA2071-25,r_1_s_50_merge,>ILECA2071-25_r_1_s_50_ILECA2071-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1330,null,1530,56.0,192.0,114.97,119.0,null,null,null,null,null,null
ILECA2077-25_r_1.3_s_100_ILECA2077-25,ILECA2077-25,r_1.3_s_100_merge,>ILECA2077-25_r_1.3_s_100_ILECA2077-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,0,null,1530,0.0,0.0,0.0,0.0,null,null,null,null,null,null
ILECA2019-25_r_1.5_s_100_ILECA2019-25,ILECA2019-25,r_1.5_s_100_merge,>ILECA2019-25_r_1.5_s_100_ILECA2019-25_merge,2561109,QUQ05862.1,genus:Coleophora,,197,null,1530,0.0,68.0,17.78,13.0,null,null,null,null,null,null
ILECA2068-25_r_1_s_50_ILECA2068-25,ILECA2068-25,r_1_s_50_merge,>ILECA2068-25_r_1_s_50_ILECA2068-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,155,null,1533,0.0,24.0,8.46,7.0,null,null,null,null,null,null
ILECA2042-25_r_1.3_s_50_ILECA2042-25,ILECA2042-25,r_1.3_s_50_merge,>ILECA2042-25_r_1.3_s_50_ILECA2042-25_merge,2561109,QUQ05862.1,genus:Coleophora,,356,null,1530,16.0,40.0,27.32,27.0,null,null,null,null,null,null
ILECA2020-25_r_1.3_s_50_ILECA2020-25,ILECA2020-25,r_1.3_s_50_merge,>ILECA2020-25_r_1.3_s_50_ILECA2020-25_merge,1869606,QUQ05862.1,genus:Coleophora,,724,null,1530,10.0,108.0,53.38,47.0,null,null,null,null,null,null
ILECA2004-25_r_1.3_s_100_ILECA2004-25,ILECA2004-25,r_1.3_s_100_merge,>ILECA2004-25_r_1.3_s_100_ILECA2004-25_merge,2561109,QUQ05862.1,genus:Coleophora,,2408,null,1530,82.0,300.0,177.96,171.0,null,null,null,null,null,null
ILECA2061-25_r_1.3_s_100_ILECA2061-25,ILECA2061-25,r_1.3_s_100_merge,>ILECA2061-25_r_1.3_s_100_ILECA2061-25_merge,934840,WWT36307.1,species:Eupithecia abbreviata,,231,null,1533,2.0,52.0,21.8,23.0,null,null,null,null,null,null
ILECA2075-25_r_1.5_s_100_ILECA2075-25,ILECA2075-25,r_1.5_s_100_merge,>ILECA2075-25_r_1.5_s_100_ILECA2075-25_merge,2828462,YP_010177771.1,subfamily:Oecophorinae,,199,null,1530,1.0,28.0,13.06,13.0,null,null,null,null,null,null
