Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BBIOP2157-24_r_1.3_s_50_BBIOP2157-24,BBIOP2157-24,r_1.3_s_50_merge,>BBIOP2157-24_r_1.3_s_50_BBIOP2157-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,3860,null,1539,0.0,603.0,274.5,256.0,null,null,null,null,null,null
BBIOP2157-24_r_1_s_100_BBIOP2157-24,BBIOP2157-24,r_1_s_100_merge,>BBIOP2157-24_r_1_s_100_BBIOP2157-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,3661,null,1539,0.0,590.0,284.86,261.0,null,null,null,null,null,null
BBIOP2183-24_r_1.5_s_50_BBIOP2183-24,BBIOP2183-24,r_1.5_s_50_merge,>BBIOP2183-24_r_1.5_s_50_BBIOP2183-24_merge,702309,AND96251.1,family:Scarabaeidae,,721,null,1548,0.0,99.0,26.18,25.0,null,null,null,null,null,null
BBIOP2105-24_r_1.3_s_50_BBIOP2105-24,BBIOP2105-24,r_1.3_s_50_merge,>BBIOP2105-24_r_1.3_s_50_BBIOP2105-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,485,null,1539,0.0,109.0,24.61,16.0,null,null,null,null,null,null
BBIOP2129-24_r_1_s_50_BBIOP2129-24,BBIOP2129-24,r_1_s_50_merge,>BBIOP2129-24_r_1_s_50_BBIOP2129-24_merge,702309,AND96251.1,family:Scarabaeidae,,1471,null,1548,0.0,498.0,61.59,33.0,null,null,null,null,null,null
BBIOP2125-24_r_1_s_100_BBIOP2125-24,BBIOP2125-24,r_1_s_100_merge,>BBIOP2125-24_r_1_s_100_BBIOP2125-24_merge,1588543,XCN33691.1,subfamily:Melolonthinae,,3792,null,1539,118.0,557.0,276.04,266.0,null,null,null,null,null,null
BBIOP2114-24_r_1.3_s_50_BBIOP2114-24,BBIOP2114-24,r_1.3_s_50_merge,>BBIOP2114-24_r_1.3_s_50_BBIOP2114-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1741,null,1539,0.0,215.0,108.4,106.0,null,null,null,null,null,null
BBIOP2152-24_r_1.5_s_100_BBIOP2152-24,BBIOP2152-24,r_1.5_s_100_merge,>BBIOP2152-24_r_1.5_s_100_BBIOP2152-24_merge,190498,XCN33691.1,subfamily:Melolonthinae,,33,null,1539,0.0,10.0,1.58,1.0,null,null,null,null,null,null
BBIOP2175-24_r_1_s_50_BBIOP2175-24,BBIOP2175-24,r_1_s_50_merge,>BBIOP2175-24_r_1_s_50_BBIOP2175-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,3782,null,1539,1.0,356.0,208.7,203.0,null,null,null,null,null,null
BBIOP2101-24_r_1.3_s_100_BBIOP2101-24,BBIOP2101-24,r_1.3_s_100_merge,>BBIOP2101-24_r_1.3_s_100_BBIOP2101-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1056,null,1539,0.0,151.0,62.79,62.0,null,null,null,null,null,null
BBIOP2092-24_r_1.3_s_50_BBIOP2092-24,BBIOP2092-24,r_1.3_s_50_merge,>BBIOP2092-24_r_1.3_s_50_BBIOP2092-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1770,null,1539,0.0,179.0,111.78,109.0,null,null,null,null,null,null
BBIOP2113-24_r_1.3_s_50_BBIOP2113-24,BBIOP2113-24,r_1.3_s_50_merge,>BBIOP2113-24_r_1.3_s_50_BBIOP2113-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1034,null,1539,9.0,115.0,44.87,39.0,null,null,null,null,null,null
BBIOP2131-24_r_1.3_s_50_BBIOP2131-24,BBIOP2131-24,r_1.3_s_50_merge,>BBIOP2131-24_r_1.3_s_50_BBIOP2131-24_merge,702309,AND96251.1,family:Scarabaeidae,,820,null,1548,0.0,151.0,44.75,41.0,null,null,null,null,null,null
BBIOP2173-24_r_1_s_100_BBIOP2173-24,BBIOP2173-24,r_1_s_100_merge,>BBIOP2173-24_r_1_s_100_BBIOP2173-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,1446,null,1539,2.0,227.0,94.14,84.0,null,null,null,null,null,null
BBIOP2094-24_r_1.3_s_100_BBIOP2094-24,BBIOP2094-24,r_1.3_s_100_merge,>BBIOP2094-24_r_1.3_s_100_BBIOP2094-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,58,null,1539,0.0,11.0,3.33,3.0,null,null,null,null,null,null
BBIOP2109-24_r_1.5_s_50_BBIOP2109-24,BBIOP2109-24,r_1.5_s_50_merge,>BBIOP2109-24_r_1.5_s_50_BBIOP2109-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,197,null,1539,0.0,45.0,6.49,4.0,null,null,null,null,null,null
BBIOP2162-24_r_1_s_100_BBIOP2162-24,BBIOP2162-24,r_1_s_100_merge,>BBIOP2162-24_r_1_s_100_BBIOP2162-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,206,null,1539,0.0,64.0,19.77,20.0,null,null,null,null,null,null
BBIOP2180-24_r_1_s_50_BBIOP2180-24,BBIOP2180-24,r_1_s_50_merge,>BBIOP2180-24_r_1_s_50_BBIOP2180-24_merge,702309,AND96251.1,family:Scarabaeidae,,34231,null,1548,0.0,3712.0,2455.22,2426.0,null,null,null,null,null,null
BBIOP2094-24_r_1.5_s_50_BBIOP2094-24,BBIOP2094-24,r_1.5_s_50_merge,>BBIOP2094-24_r_1.5_s_50_BBIOP2094-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,101,null,1539,0.0,13.0,4.44,4.0,null,null,null,null,null,null
BBIOP2131-24_r_1_s_50_BBIOP2131-24,BBIOP2131-24,r_1_s_50_merge,>BBIOP2131-24_r_1_s_50_BBIOP2131-24_merge,702309,AND96251.1,family:Scarabaeidae,,1014,null,1548,0.0,157.0,54.57,48.0,null,null,null,null,null,null
BBIOP2143-24_r_1.5_s_50_BBIOP2143-24,BBIOP2143-24,r_1.5_s_50_merge,>BBIOP2143-24_r_1.5_s_50_BBIOP2143-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,2244,null,1539,0.0,321.0,100.12,78.0,null,null,null,null,null,null
BBIOP2117-24_r_1.3_s_100_BBIOP2117-24,BBIOP2117-24,r_1.3_s_100_merge,>BBIOP2117-24_r_1.3_s_100_BBIOP2117-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,18,null,1539,0.0,4.0,0.93,1.0,null,null,null,null,null,null
BBIOP2123-24_r_1_s_50_BBIOP2123-24,BBIOP2123-24,r_1_s_50_merge,>BBIOP2123-24_r_1_s_50_BBIOP2123-24_merge,1588543,XCN33691.1,subfamily:Melolonthinae,,15670,null,1539,109.0,1558.0,922.25,992.0,null,null,null,null,null,null
BBIOP2107-24_r_1.3_s_100_BBIOP2107-24,BBIOP2107-24,r_1.3_s_100_merge,>BBIOP2107-24_r_1.3_s_100_BBIOP2107-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,340,null,1539,1.0,54.0,19.8,18.0,null,null,null,null,null,null
BBIOP2156-24_r_1.3_s_100_BBIOP2156-24,BBIOP2156-24,r_1.3_s_100_merge,>BBIOP2156-24_r_1.3_s_100_BBIOP2156-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,240,null,1539,0.0,73.0,16.25,12.0,null,null,null,null,null,null
BBIOP2171-24_r_1.3_s_50_BBIOP2171-24,BBIOP2171-24,r_1.3_s_50_merge,>BBIOP2171-24_r_1.3_s_50_BBIOP2171-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,180,null,1539,0.0,55.0,8.13,4.0,null,null,null,null,null,null
BBIOP2122-24_r_1.5_s_50_BBIOP2122-24,BBIOP2122-24,r_1.5_s_50_merge,>BBIOP2122-24_r_1.5_s_50_BBIOP2122-24_merge,702309,AND96251.1,family:Scarabaeidae,,2946,null,1548,0.0,339.0,158.55,153.5,null,null,null,null,null,null
BBIOP2126-24_r_1.5_s_50_BBIOP2126-24,BBIOP2126-24,r_1.5_s_50_merge,>BBIOP2126-24_r_1.5_s_50_BBIOP2126-24_merge,1588543,XCN33691.1,subfamily:Melolonthinae,,569,null,1539,11.0,69.0,27.65,25.0,null,null,null,null,null,null
BBIOP2119-24_r_1.5_s_50_BBIOP2119-24,BBIOP2119-24,r_1.5_s_50_merge,>BBIOP2119-24_r_1.5_s_50_BBIOP2119-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,184,null,1539,0.0,57.0,6.87,5.0,null,null,null,null,null,null
BBIOP2173-24_r_1_s_50_BBIOP2173-24,BBIOP2173-24,r_1_s_50_merge,>BBIOP2173-24_r_1_s_50_BBIOP2173-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,2317,null,1539,2.0,372.0,124.26,102.0,null,null,null,null,null,null
BBIOP2163-24_r_1.3_s_100_BBIOP2163-24,BBIOP2163-24,r_1.3_s_100_merge,>BBIOP2163-24_r_1.3_s_100_BBIOP2163-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,467,null,1539,0.0,56.0,25.68,26.0,null,null,null,null,null,null
BBIOP2099-24_r_1_s_50_BBIOP2099-24,BBIOP2099-24,r_1_s_50_merge,>BBIOP2099-24_r_1_s_50_BBIOP2099-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,437,null,1539,0.0,138.0,36.3,27.0,null,null,null,null,null,null
BBIOP2119-24_r_1.5_s_100_BBIOP2119-24,BBIOP2119-24,r_1.5_s_100_merge,>BBIOP2119-24_r_1.5_s_100_BBIOP2119-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,66,null,1539,0.0,11.0,3.51,3.0,null,null,null,null,null,null
BBIOP2167-24_r_1.5_s_100_BBIOP2167-24,BBIOP2167-24,r_1.5_s_100_merge,>BBIOP2167-24_r_1.5_s_100_BBIOP2167-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,56,null,1539,0.0,17.0,3.15,0.0,null,null,null,null,null,null
BBIOP2128-24_r_1.3_s_100_BBIOP2128-24,BBIOP2128-24,r_1.3_s_100_merge,>BBIOP2128-24_r_1.3_s_100_BBIOP2128-24_merge,702309,AND96251.1,family:Scarabaeidae,,451,null,1548,0.0,125.0,23.47,14.0,null,null,null,null,null,null
BBIOP2122-24_r_1_s_50_BBIOP2122-24,BBIOP2122-24,r_1_s_50_merge,>BBIOP2122-24_r_1_s_50_BBIOP2122-24_merge,702309,AND96251.1,family:Scarabaeidae,,3880,null,1548,1.0,381.0,202.7,202.0,null,null,null,null,null,null
BBIOP2166-24_r_1_s_100_BBIOP2166-24,BBIOP2166-24,r_1_s_100_merge,>BBIOP2166-24_r_1_s_100_BBIOP2166-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,270,null,1539,0.0,105.0,28.07,19.0,null,null,null,null,null,null
BBIOP2177-24_r_1.3_s_100_BBIOP2177-24,BBIOP2177-24,r_1.3_s_100_merge,>BBIOP2177-24_r_1.3_s_100_BBIOP2177-24_merge,702309,AND96251.1,family:Scarabaeidae,,3367,null,1548,0.0,458.0,193.63,183.0,null,null,null,null,null,null
BBIOP2148-24_r_1.3_s_100_BBIOP2148-24,BBIOP2148-24,r_1.3_s_100_merge,>BBIOP2148-24_r_1.3_s_100_BBIOP2148-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,6388,null,1539,0.0,960.0,506.63,507.0,null,null,null,null,null,null
BBIOP2184-24_r_1_s_100_BBIOP2184-24,BBIOP2184-24,r_1_s_100_merge,>BBIOP2184-24_r_1_s_100_BBIOP2184-24_merge,702309,AND96251.1,family:Scarabaeidae,,629,null,1548,0.0,107.0,39.25,36.0,null,null,null,null,null,null
BBIOP2125-24_r_1_s_50_BBIOP2125-24,BBIOP2125-24,r_1_s_50_merge,>BBIOP2125-24_r_1_s_50_BBIOP2125-24_merge,1588543,XCN33691.1,subfamily:Melolonthinae,,4768,null,1539,132.0,684.0,307.77,288.0,null,null,null,null,null,null
BBIOP2169-24_r_1.3_s_50_BBIOP2169-24,BBIOP2169-24,r_1.3_s_50_merge,>BBIOP2169-24_r_1.3_s_50_BBIOP2169-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,102,null,1539,0.0,38.0,4.35,1.0,null,null,null,null,null,null
BBIOP2172-24_r_1.5_s_100_BBIOP2172-24,BBIOP2172-24,r_1.5_s_100_merge,>BBIOP2172-24_r_1.5_s_100_BBIOP2172-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,841,null,1539,0.0,199.0,52.23,35.0,null,null,null,null,null,null
BBIOP2149-24_r_1_s_50_BBIOP2149-24,BBIOP2149-24,r_1_s_50_merge,>BBIOP2149-24_r_1_s_50_BBIOP2149-24_merge,190497,XCN33691.1,subfamily:Melolonthinae,,1675,null,1539,0.0,242.0,75.86,63.0,null,null,null,null,null,null
BBIOP2102-24_r_1_s_100_BBIOP2102-24,BBIOP2102-24,r_1_s_100_merge,>BBIOP2102-24_r_1_s_100_BBIOP2102-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,294,null,1539,0.0,36.0,18.23,18.0,null,null,null,null,null,null
BBIOP2155-24_r_1.5_s_50_BBIOP2155-24,BBIOP2155-24,r_1.5_s_50_merge,>BBIOP2155-24_r_1.5_s_50_BBIOP2155-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,78,null,1539,0.0,31.0,5.51,0.0,null,null,null,null,null,null
BBIOP2156-24_r_1.5_s_100_BBIOP2156-24,BBIOP2156-24,r_1.5_s_100_merge,>BBIOP2156-24_r_1.5_s_100_BBIOP2156-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,159,null,1539,0.0,37.0,8.61,7.0,null,null,null,null,null,null
BBIOP2184-24_r_1.5_s_100_BBIOP2184-24,BBIOP2184-24,r_1.5_s_100_merge,>BBIOP2184-24_r_1.5_s_100_BBIOP2184-24_merge,702309,AND96251.1,family:Scarabaeidae,,385,null,1548,0.0,82.0,19.32,16.0,null,null,null,null,null,null
BBIOP2130-24_r_1.5_s_100_BBIOP2130-24,BBIOP2130-24,r_1.5_s_100_merge,>BBIOP2130-24_r_1.5_s_100_BBIOP2130-24_merge,702309,AND96251.1,family:Scarabaeidae,,7139,null,1548,0.0,1225.0,393.22,376.5,null,null,null,null,null,null
BBIOP2111-24_r_1.5_s_100_BBIOP2111-24,BBIOP2111-24,r_1.5_s_100_merge,>BBIOP2111-24_r_1.5_s_100_BBIOP2111-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1074,null,1539,0.0,152.0,53.72,50.0,null,null,null,null,null,null
BBIOP2141-24_r_1.3_s_100_BBIOP2141-24,BBIOP2141-24,r_1.3_s_100_merge,>BBIOP2141-24_r_1.3_s_100_BBIOP2141-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,744,null,1539,0.0,197.0,39.28,26.0,null,null,null,null,null,null
BBIOP2099-24_r_1.3_s_100_BBIOP2099-24,BBIOP2099-24,r_1.3_s_100_merge,>BBIOP2099-24_r_1.3_s_100_BBIOP2099-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,51,null,1539,0.0,37.0,4.09,0.0,null,null,null,null,null,null
BBIOP2101-24_r_1_s_100_BBIOP2101-24,BBIOP2101-24,r_1_s_100_merge,>BBIOP2101-24_r_1_s_100_BBIOP2101-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1066,null,1539,0.0,152.0,63.92,62.0,null,null,null,null,null,null
BBIOP2122-24_r_1.3_s_100_BBIOP2122-24,BBIOP2122-24,r_1.3_s_100_merge,>BBIOP2122-24_r_1.3_s_100_BBIOP2122-24_merge,702309,AND96251.1,family:Scarabaeidae,,2529,null,1548,0.0,319.0,155.06,153.0,null,null,null,null,null,null
BBIOP2098-24_r_1.5_s_50_BBIOP2098-24,BBIOP2098-24,r_1.5_s_50_merge,>BBIOP2098-24_r_1.5_s_50_BBIOP2098-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,170,null,1539,0.0,57.0,7.04,1.0,null,null,null,null,null,null
BBIOP2139-24_r_1.5_s_50_BBIOP2139-24,BBIOP2139-24,r_1.5_s_50_merge,>BBIOP2139-24_r_1.5_s_50_BBIOP2139-24_merge,465125,XCN33691.1,subfamily:Melolonthinae,,1303,null,1539,0.0,157.0,56.73,56.0,null,null,null,null,null,null
BBIOP2110-24_r_1.3_s_100_BBIOP2110-24,BBIOP2110-24,r_1.3_s_100_merge,>BBIOP2110-24_r_1.3_s_100_BBIOP2110-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,603,null,1539,0.0,87.0,33.76,30.0,null,null,null,null,null,null
BBIOP2103-24_r_1_s_50_BBIOP2103-24,BBIOP2103-24,r_1_s_50_merge,>BBIOP2103-24_r_1_s_50_BBIOP2103-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1639,null,1539,0.0,196.0,70.47,71.0,null,null,null,null,null,null
BBIOP2115-24_r_1.5_s_100_BBIOP2115-24,BBIOP2115-24,r_1.5_s_100_merge,>BBIOP2115-24_r_1.5_s_100_BBIOP2115-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,16,null,1539,0.0,3.0,0.81,1.0,null,null,null,null,null,null
BBIOP2169-24_r_1_s_100_BBIOP2169-24,BBIOP2169-24,r_1_s_100_merge,>BBIOP2169-24_r_1_s_100_BBIOP2169-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,249,null,1539,0.0,122.0,23.8,14.0,null,null,null,null,null,null
BBIOP2122-24_r_1.5_s_100_BBIOP2122-24,BBIOP2122-24,r_1.5_s_100_merge,>BBIOP2122-24_r_1.5_s_100_BBIOP2122-24_merge,702309,AND96251.1,family:Scarabaeidae,,2233,null,1548,0.0,318.0,136.64,133.0,null,null,null,null,null,null
BBIOP2166-24_r_1.3_s_50_BBIOP2166-24,BBIOP2166-24,r_1.3_s_50_merge,>BBIOP2166-24_r_1.3_s_50_BBIOP2166-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,77,null,1539,0.0,43.0,4.4,0.0,null,null,null,null,null,null
BBIOP2095-24_r_1.5_s_100_BBIOP2095-24,BBIOP2095-24,r_1.5_s_100_merge,>BBIOP2095-24_r_1.5_s_100_BBIOP2095-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,522,null,1539,0.0,94.0,30.29,26.0,null,null,null,null,null,null
BBIOP2148-24_r_1_s_50_BBIOP2148-24,BBIOP2148-24,r_1_s_50_merge,>BBIOP2148-24_r_1_s_50_BBIOP2148-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,8018,null,1539,0.0,978.0,581.96,556.0,null,null,null,null,null,null
BBIOP2112-24_r_1.5_s_100_BBIOP2112-24,BBIOP2112-24,r_1.5_s_100_merge,>BBIOP2112-24_r_1.5_s_100_BBIOP2112-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,5084,null,1539,80.0,844.0,301.37,249.0,null,null,null,null,null,null
BBIOP2119-24_r_1.3_s_100_BBIOP2119-24,BBIOP2119-24,r_1.3_s_100_merge,>BBIOP2119-24_r_1.3_s_100_BBIOP2119-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,90,null,1539,0.0,16.0,5.39,5.0,null,null,null,null,null,null
BBIOP2153-24_r_1.5_s_50_BBIOP2153-24,BBIOP2153-24,r_1.5_s_50_merge,>BBIOP2153-24_r_1.5_s_50_BBIOP2153-24_merge,190498,XCN33691.1,subfamily:Melolonthinae,,86,null,1539,0.0,31.0,3.64,2.0,null,null,null,null,null,null
BBIOP2154-24_r_1_s_50_BBIOP2154-24,BBIOP2154-24,r_1_s_50_merge,>BBIOP2154-24_r_1_s_50_BBIOP2154-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,568,null,1539,0.0,192.0,44.53,29.0,null,null,null,null,null,null
BBIOP2183-24_r_1_s_100_BBIOP2183-24,BBIOP2183-24,r_1_s_100_merge,>BBIOP2183-24_r_1_s_100_BBIOP2183-24_merge,702309,AND96251.1,family:Scarabaeidae,,736,null,1548,0.0,227.0,59.7,41.0,null,null,null,null,null,null
BBIOP2164-24_r_1.5_s_50_BBIOP2164-24,BBIOP2164-24,r_1.5_s_50_merge,>BBIOP2164-24_r_1.5_s_50_BBIOP2164-24_merge,980885,XCN33691.1,subfamily:Melolonthinae,,815,null,1539,0.0,114.0,36.39,31.0,null,null,null,null,null,null
BBIOP2137-24_r_1_s_50_BBIOP2137-24,BBIOP2137-24,r_1_s_50_merge,>BBIOP2137-24_r_1_s_50_BBIOP2137-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,2668,null,1539,0.0,225.0,141.34,137.0,null,null,null,null,null,null
BBIOP2092-24_r_1_s_100_BBIOP2092-24,BBIOP2092-24,r_1_s_100_merge,>BBIOP2092-24_r_1_s_100_BBIOP2092-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1476,null,1539,0.0,158.0,103.3,103.0,null,null,null,null,null,null
BBIOP2161-24_r_1.3_s_50_BBIOP2161-24,BBIOP2161-24,r_1.3_s_50_merge,>BBIOP2161-24_r_1.3_s_50_BBIOP2161-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,2782,null,1539,0.0,312.0,163.16,174.0,null,null,null,null,null,null
BBIOP2176-24_r_1.3_s_100_BBIOP2176-24,BBIOP2176-24,r_1.3_s_100_merge,>BBIOP2176-24_r_1.3_s_100_BBIOP2176-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,2130,null,1539,0.0,284.0,117.5,103.0,null,null,null,null,null,null
BBIOP2162-24_r_1.3_s_100_BBIOP2162-24,BBIOP2162-24,r_1.3_s_100_merge,>BBIOP2162-24_r_1.3_s_100_BBIOP2162-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,46,null,1539,0.0,13.0,2.97,1.0,null,null,null,null,null,null
BBIOP2118-24_r_1.3_s_100_BBIOP2118-24,BBIOP2118-24,r_1.3_s_100_merge,>BBIOP2118-24_r_1.3_s_100_BBIOP2118-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,178,null,1539,0.0,30.0,9.19,7.0,null,null,null,null,null,null
BBIOP2164-24_r_1_s_100_BBIOP2164-24,BBIOP2164-24,r_1_s_100_merge,>BBIOP2164-24_r_1_s_100_BBIOP2164-24_merge,980885,XCN33691.1,subfamily:Melolonthinae,,534,null,1539,0.0,102.0,31.69,26.0,null,null,null,null,null,null
BBIOP2171-24_r_1.5_s_50_BBIOP2171-24,BBIOP2171-24,r_1.5_s_50_merge,>BBIOP2171-24_r_1.5_s_50_BBIOP2171-24_merge,465192,XCN33691.1,subfamily:Melolonthinae,,137,null,1539,0.0,31.0,4.95,3.0,null,null,null,null,null,null
BBIOP2123-24_r_1.3_s_50_BBIOP2123-24,BBIOP2123-24,r_1.3_s_50_merge,>BBIOP2123-24_r_1.3_s_50_BBIOP2123-24_merge,1588543,XCN33691.1,subfamily:Melolonthinae,,10676,null,1539,100.0,1394.0,602.28,575.0,null,null,null,null,null,null
BBIOP2181-24_r_1_s_50_BBIOP2181-24,BBIOP2181-24,r_1_s_50_merge,>BBIOP2181-24_r_1_s_50_BBIOP2181-24_merge,702309,AND96251.1,family:Scarabaeidae,,396,null,1548,0.0,64.0,21.43,14.0,null,null,null,null,null,null
BBIOP2106-24_r_1_s_50_BBIOP2106-24,BBIOP2106-24,r_1_s_50_merge,>BBIOP2106-24_r_1_s_50_BBIOP2106-24_merge,1971888,XCN33691.1,subfamily:Melolonthinae,,1085,null,1539,1.0,96.0,52.06,49.0,null,null,null,null,null,null
BBIOP2178-24_r_1.5_s_50_BBIOP2178-24,BBIOP2178-24,r_1.5_s_50_merge,>BBIOP2178-24_r_1.5_s_50_BBIOP2178-24_merge,702309,AND96251.1,family:Scarabaeidae,,241,null,1548,0.0,34.0,8.69,7.0,null,null,null,null,null,null
BBIOP2121-24_r_1.3_s_50_BBIOP2121-24,BBIOP2121-24,r_1.3_s_50_merge,>BBIOP2121-24_r_1.3_s_50_BBIOP2121-24_merge,3139949,XCN33691.1,subfamily:Melolonthinae,,1545,null,1539,0.0,226.0,73.66,61.0,null,null,null,null,null,null
BBIOP2143-24_r_1.3_s_100_BBIOP2143-24,BBIOP2143-24,r_1.3_s_100_merge,>BBIOP2143-24_r_1.3_s_100_BBIOP2143-24_merge,190496,XCN33691.1,subfamily:Melolonthinae,,1537,null,1539,0.0,285.0,83.01,61.0,null,null,null,null,null,null
