Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BSCRO1101-25_r_1.3_s_50_BSCRO1101-25,BSCRO1101-25,r_1.3_s_50_merge,>BSCRO1101-25_r_1.3_s_50_BSCRO1101-25_merge,2768102,YP_010265401.1,family:Paronellidae,,214,null,1533,0.0,27.0,16.54,16.0,null,null,null,null,null,null
BSCRO1125-25_r_1.3_s_50_BSCRO1125-25,BSCRO1125-25,r_1.3_s_50_merge,>BSCRO1125-25_r_1.3_s_50_BSCRO1125-25_merge,2725170,WHL46839.1,family:Tomoceridae,,831,null,1539,36.0,103.0,67.03,65.0,null,null,null,null,null,null
BSCRO1073-25_r_1.5_s_100_BSCRO1073-25,BSCRO1073-25,r_1.5_s_100_merge,>BSCRO1073-25_r_1.5_s_100_BSCRO1073-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1304,null,1536,0.0,195.0,124.47,126.0,null,null,null,null,null,null
BSCRO1052-25_r_1.5_s_100_BSCRO1052-25,BSCRO1052-25,r_1.5_s_100_merge,>BSCRO1052-25_r_1.5_s_100_BSCRO1052-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1096,null,1536,0.0,153.0,106.23,108.0,null,null,null,null,null,null
BSCRO1111-25_r_1.3_s_100_BSCRO1111-25,BSCRO1111-25,r_1.3_s_100_merge,>BSCRO1111-25_r_1.3_s_100_BSCRO1111-25_merge,2768102,YP_010265401.1,family:Paronellidae,,891,null,1533,0.0,105.0,75.73,76.0,null,null,null,null,null,null
BSCRO1106-25_r_1.3_s_50_BSCRO1106-25,BSCRO1106-25,r_1.3_s_50_merge,>BSCRO1106-25_r_1.3_s_50_BSCRO1106-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1818,null,1536,0.0,239.0,174.88,173.0,null,null,null,null,null,null
BSCRO1099-25_r_1.3_s_50_BSCRO1099-25,BSCRO1099-25,r_1.3_s_50_merge,>BSCRO1099-25_r_1.3_s_50_BSCRO1099-25_merge,2876200,QIT06492.1,order:Symphypleona,,582,null,1563,0.0,112.0,49.46,52.0,null,null,null,null,null,null
BSCRO1073-25_r_1.3_s_50_BSCRO1073-25,BSCRO1073-25,r_1.3_s_50_merge,>BSCRO1073-25_r_1.3_s_50_BSCRO1073-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1542,null,1536,0.0,203.0,134.96,134.0,null,null,null,null,null,null
BSCRO1112-25_r_1.5_s_100_BSCRO1112-25,BSCRO1112-25,r_1.5_s_100_merge,>BSCRO1112-25_r_1.5_s_100_BSCRO1112-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,560,null,1536,0.0,91.0,55.25,54.0,null,null,null,null,null,null
BSCRO1084-25_r_1.5_s_100_BSCRO1084-25,BSCRO1084-25,r_1.5_s_100_merge,>BSCRO1084-25_r_1.5_s_100_BSCRO1084-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1807,null,1533,0.0,234.0,162.29,169.0,null,null,null,null,null,null
BSCRO1097-25_r_1_s_50_BSCRO1097-25,BSCRO1097-25,r_1_s_50_merge,>BSCRO1097-25_r_1_s_50_BSCRO1097-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1435,null,1533,0.0,160.0,111.25,109.0,null,null,null,null,null,null
BSCRO1102-25_r_1.5_s_50_BSCRO1102-25,BSCRO1102-25,r_1.5_s_50_merge,>BSCRO1102-25_r_1.5_s_50_BSCRO1102-25_merge,2768102,YP_010265401.1,family:Paronellidae,,888,null,1533,0.0,123.0,84.63,87.0,null,null,null,null,null,null
BSCRO1105-25_r_1.5_s_50_BSCRO1105-25,BSCRO1105-25,r_1.5_s_50_merge,>BSCRO1105-25_r_1.5_s_50_BSCRO1105-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1710,null,1533,0.0,230.0,169.4,178.0,null,null,null,null,null,null
BSCRO1061-25_r_1_s_100_BSCRO1061-25,BSCRO1061-25,r_1_s_100_merge,>BSCRO1061-25_r_1_s_100_BSCRO1061-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2814,null,1533,0.0,411.0,287.31,281.0,null,null,null,null,null,null
BSCRO1121-25_r_1.5_s_100_BSCRO1121-25,BSCRO1121-25,r_1.5_s_100_merge,>BSCRO1121-25_r_1.5_s_100_BSCRO1121-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1104,null,1536,0.0,142.0,99.69,110.0,null,null,null,null,null,null
BSCRO1112-25_r_1.5_s_50_BSCRO1112-25,BSCRO1112-25,r_1.5_s_50_merge,>BSCRO1112-25_r_1.5_s_50_BSCRO1112-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,638,null,1536,0.0,92.0,57.22,56.5,null,null,null,null,null,null
BSCRO1115-25_r_1_s_100_BSCRO1115-25,BSCRO1115-25,r_1_s_100_merge,>BSCRO1115-25_r_1_s_100_BSCRO1115-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1561,null,1533,0.0,202.0,168.46,173.0,null,null,null,null,null,null
BSCRO1050-25_r_1_s_50_BSCRO1050-25,BSCRO1050-25,r_1_s_50_merge,>BSCRO1050-25_r_1_s_50_BSCRO1050-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1367,null,1533,0.0,146.0,105.73,103.0,null,null,null,null,null,null
BSCRO1060-25_r_1.3_s_100_BSCRO1060-25,BSCRO1060-25,r_1.3_s_100_merge,>BSCRO1060-25_r_1.3_s_100_BSCRO1060-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1201,null,1533,0.0,157.0,119.04,115.0,null,null,null,null,null,null
BSCRO1047-25_r_1_s_100_BSCRO1047-25,BSCRO1047-25,r_1_s_100_merge,>BSCRO1047-25_r_1_s_100_BSCRO1047-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1160,null,1533,0.0,151.0,108.12,109.0,null,null,null,null,null,null
BSCRO1085-25_r_1.3_s_100_BSCRO1085-25,BSCRO1085-25,r_1.3_s_100_merge,>BSCRO1085-25_r_1.3_s_100_BSCRO1085-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1110,null,1533,0.0,149.0,111.64,109.0,null,null,null,null,null,null
BSCRO1132-25_r_1.5_s_100_BSCRO1132-25,BSCRO1132-25,r_1.5_s_100_merge,>BSCRO1132-25_r_1.5_s_100_BSCRO1132-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1300,null,1536,0.0,165.0,126.32,126.5,null,null,null,null,null,null
BSCRO1125-25_r_1_s_100_BSCRO1125-25,BSCRO1125-25,r_1_s_100_merge,>BSCRO1125-25_r_1_s_100_BSCRO1125-25_merge,2725170,WHL46839.1,family:Tomoceridae,,695,null,1539,30.0,98.0,63.56,62.0,null,null,null,null,null,null
BSCRO1067-25_r_1_s_100_BSCRO1067-25,BSCRO1067-25,r_1_s_100_merge,>BSCRO1067-25_r_1_s_100_BSCRO1067-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2589,null,1533,0.0,347.0,276.46,270.0,null,null,null,null,null,null
BSCRO1111-25_r_1.5_s_100_BSCRO1111-25,BSCRO1111-25,r_1.5_s_100_merge,>BSCRO1111-25_r_1.5_s_100_BSCRO1111-25_merge,2768102,YP_010265401.1,family:Paronellidae,,801,null,1533,0.0,105.0,68.85,70.0,null,null,null,null,null,null
BSCRO1135-25_r_1.5_s_100_BSCRO1135-25,BSCRO1135-25,r_1.5_s_100_merge,>BSCRO1135-25_r_1.5_s_100_BSCRO1135-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,2523,null,1533,0.0,335.0,242.28,260.0,null,null,null,null,null,null
BSCRO1099-25_r_1.5_s_100_BSCRO1099-25,BSCRO1099-25,r_1.5_s_100_merge,>BSCRO1099-25_r_1.5_s_100_BSCRO1099-25_merge,2876200,QIT06492.1,order:Symphypleona,,237,null,1563,0.0,91.0,21.09,17.0,null,null,null,null,null,null
BSCRO1057-25_r_1.5_s_50_BSCRO1057-25,BSCRO1057-25,r_1.5_s_50_merge,>BSCRO1057-25_r_1.5_s_50_BSCRO1057-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1003,null,1533,0.0,135.0,92.77,97.0,null,null,null,null,null,null
BSCRO1128-25_r_1.5_s_100_BSCRO1128-25,BSCRO1128-25,r_1.5_s_100_merge,>BSCRO1128-25_r_1.5_s_100_BSCRO1128-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,2841,null,1536,0.0,414.0,301.18,329.0,null,null,null,null,null,null
BSCRO1132-25_r_1_s_50_BSCRO1132-25,BSCRO1132-25,r_1_s_50_merge,>BSCRO1132-25_r_1_s_50_BSCRO1132-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1617,null,1536,0.0,180.0,138.16,140.0,null,null,null,null,null,null
BSCRO1121-25_r_1_s_50_BSCRO1121-25,BSCRO1121-25,r_1_s_50_merge,>BSCRO1121-25_r_1_s_50_BSCRO1121-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1663,null,1536,0.0,172.0,129.52,130.0,null,null,null,null,null,null
BSCRO1090-25_r_1.3_s_100_BSCRO1090-25,BSCRO1090-25,r_1.3_s_100_merge,>BSCRO1090-25_r_1.3_s_100_BSCRO1090-25_merge,2768102,YP_010265401.1,family:Paronellidae,,4654,null,1533,0.0,638.0,497.04,496.0,null,null,null,null,null,null
BSCRO1086-25_r_1_s_50_BSCRO1086-25,BSCRO1086-25,r_1_s_50_merge,>BSCRO1086-25_r_1_s_50_BSCRO1086-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2990,null,1533,3.0,326.0,249.49,245.0,null,null,null,null,null,null
BSCRO1097-25_r_1.5_s_50_BSCRO1097-25,BSCRO1097-25,r_1.5_s_50_merge,>BSCRO1097-25_r_1.5_s_50_BSCRO1097-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1144,null,1533,0.0,157.0,96.39,100.0,null,null,null,null,null,null
BSCRO1122-25_r_1.5_s_50_BSCRO1122-25,BSCRO1122-25,r_1.5_s_50_merge,>BSCRO1122-25_r_1.5_s_50_BSCRO1122-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1422,null,1536,0.0,167.0,118.33,126.5,null,null,null,null,null,null
BSCRO1122-25_r_1.3_s_50_BSCRO1122-25,BSCRO1122-25,r_1.3_s_50_merge,>BSCRO1122-25_r_1.3_s_50_BSCRO1122-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1681,null,1536,0.0,176.0,136.29,139.0,null,null,null,null,null,null
BSCRO1058-25_r_1.3_s_50_BSCRO1058-25,BSCRO1058-25,r_1.3_s_50_merge,>BSCRO1058-25_r_1.3_s_50_BSCRO1058-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1242,null,1533,0.0,152.0,118.02,115.0,null,null,null,null,null,null
BSCRO1097-25_r_1.5_s_100_BSCRO1097-25,BSCRO1097-25,r_1.5_s_100_merge,>BSCRO1097-25_r_1.5_s_100_BSCRO1097-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1009,null,1533,0.0,139.0,92.66,97.0,null,null,null,null,null,null
BSCRO1092-25_r_1.5_s_100_BSCRO1092-25,BSCRO1092-25,r_1.5_s_100_merge,>BSCRO1092-25_r_1.5_s_100_BSCRO1092-25_merge,2768102,YP_010265401.1,family:Paronellidae,,558,null,1533,0.0,91.0,60.46,61.0,null,null,null,null,null,null
BSCRO1061-25_r_1.3_s_100_BSCRO1061-25,BSCRO1061-25,r_1.3_s_100_merge,>BSCRO1061-25_r_1.3_s_100_BSCRO1061-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2775,null,1533,0.0,409.0,283.55,276.0,null,null,null,null,null,null
BSCRO1114-25_r_1_s_100_BSCRO1114-25,BSCRO1114-25,r_1_s_100_merge,>BSCRO1114-25_r_1_s_100_BSCRO1114-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,437,null,1536,0.0,62.0,41.74,42.0,null,null,null,null,null,null
BSCRO1060-25_r_1_s_100_BSCRO1060-25,BSCRO1060-25,r_1_s_100_merge,>BSCRO1060-25_r_1_s_100_BSCRO1060-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1208,null,1533,0.0,157.0,119.71,116.0,null,null,null,null,null,null
BSCRO1120-25_r_1_s_50_BSCRO1120-25,BSCRO1120-25,r_1_s_50_merge,>BSCRO1120-25_r_1_s_50_BSCRO1120-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1267,null,1536,0.0,149.0,96.42,98.0,null,null,null,null,null,null
BSCRO1081-25_r_1_s_50_BSCRO1081-25,BSCRO1081-25,r_1_s_50_merge,>BSCRO1081-25_r_1_s_50_BSCRO1081-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1807,null,1533,0.0,218.0,177.66,179.0,null,null,null,null,null,null
BSCRO1113-25_r_1_s_100_BSCRO1113-25,BSCRO1113-25,r_1_s_100_merge,>BSCRO1113-25_r_1_s_100_BSCRO1113-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,845,null,1536,0.0,112.0,83.33,82.0,null,null,null,null,null,null
BSCRO1132-25_r_1.3_s_50_BSCRO1132-25,BSCRO1132-25,r_1.3_s_50_merge,>BSCRO1132-25_r_1.3_s_50_BSCRO1132-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1476,null,1536,0.0,173.0,133.64,137.0,null,null,null,null,null,null
BSCRO1076-25_r_1.3_s_100_BSCRO1076-25,BSCRO1076-25,r_1.3_s_100_merge,>BSCRO1076-25_r_1.3_s_100_BSCRO1076-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2195,null,1533,0.0,294.0,236.14,243.0,null,null,null,null,null,null
BSCRO1101-25_r_1.5_s_50_BSCRO1101-25,BSCRO1101-25,r_1.5_s_50_merge,>BSCRO1101-25_r_1.5_s_50_BSCRO1101-25_merge,2768102,YP_010265401.1,family:Paronellidae,,169,null,1533,0.0,27.0,14.46,14.0,null,null,null,null,null,null
BSCRO1048-25_r_1.5_s_100_BSCRO1048-25,BSCRO1048-25,r_1.5_s_100_merge,>BSCRO1048-25_r_1.5_s_100_BSCRO1048-25_merge,2768102,YP_010265401.1,family:Paronellidae,,487,null,1533,0.0,74.0,44.92,47.0,null,null,null,null,null,null
BSCRO1068-25_r_1.3_s_50_BSCRO1068-25,BSCRO1068-25,r_1.3_s_50_merge,>BSCRO1068-25_r_1.3_s_50_BSCRO1068-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2350,null,1533,0.0,316.0,248.62,245.0,null,null,null,null,null,null
BSCRO1082-25_r_1.3_s_50_BSCRO1082-25,BSCRO1082-25,r_1.3_s_50_merge,>BSCRO1082-25_r_1.3_s_50_BSCRO1082-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,2874,null,1536,0.0,392.0,297.41,295.0,null,null,null,null,null,null
BSCRO1056-25_r_1_s_50_BSCRO1056-25,BSCRO1056-25,r_1_s_50_merge,>BSCRO1056-25_r_1_s_50_BSCRO1056-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2177,null,1533,0.0,270.0,217.29,219.0,null,null,null,null,null,null
BSCRO1089-25_r_1.3_s_100_BSCRO1089-25,BSCRO1089-25,r_1.3_s_100_merge,>BSCRO1089-25_r_1.3_s_100_BSCRO1089-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,667,null,1536,0.0,94.0,65.63,66.0,null,null,null,null,null,null
BSCRO1059-25_r_1_s_100_BSCRO1059-25,BSCRO1059-25,r_1_s_100_merge,>BSCRO1059-25_r_1_s_100_BSCRO1059-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1046,null,1533,0.0,146.0,110.22,108.0,null,null,null,null,null,null
BSCRO1105-25_r_1_s_50_BSCRO1105-25,BSCRO1105-25,r_1_s_50_merge,>BSCRO1105-25_r_1_s_50_BSCRO1105-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2184,null,1533,0.0,311.0,195.32,188.0,null,null,null,null,null,null
BSCRO1057-25_r_1_s_100_BSCRO1057-25,BSCRO1057-25,r_1_s_100_merge,>BSCRO1057-25_r_1_s_100_BSCRO1057-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1020,null,1533,0.0,134.0,98.63,99.0,null,null,null,null,null,null
BSCRO1053-25_r_1.3_s_100_BSCRO1053-25,BSCRO1053-25,r_1.3_s_100_merge,>BSCRO1053-25_r_1.3_s_100_BSCRO1053-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1133,null,1536,0.0,149.0,118.22,119.0,null,null,null,null,null,null
BSCRO1106-25_r_1_s_100_BSCRO1106-25,BSCRO1106-25,r_1_s_100_merge,>BSCRO1106-25_r_1_s_100_BSCRO1106-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1625,null,1536,0.0,226.0,171.47,171.0,null,null,null,null,null,null
BSCRO1047-25_r_1.5_s_100_BSCRO1047-25,BSCRO1047-25,r_1.5_s_100_merge,>BSCRO1047-25_r_1.5_s_100_BSCRO1047-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1035,null,1533,0.0,147.0,97.57,104.0,null,null,null,null,null,null
BSCRO1074-25_r_1.5_s_50_BSCRO1074-25,BSCRO1074-25,r_1.5_s_50_merge,>BSCRO1074-25_r_1.5_s_50_BSCRO1074-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1613,null,1536,0.0,175.0,132.9,132.0,null,null,null,null,null,null
BSCRO1102-25_r_1_s_50_BSCRO1102-25,BSCRO1102-25,r_1_s_50_merge,>BSCRO1102-25_r_1_s_50_BSCRO1102-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1132,null,1533,0.0,133.0,96.58,95.0,null,null,null,null,null,null
BSCRO1077-25_r_1.3_s_100_BSCRO1077-25,BSCRO1077-25,r_1.3_s_100_merge,>BSCRO1077-25_r_1.3_s_100_BSCRO1077-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1103,null,1533,0.0,145.0,107.39,105.0,null,null,null,null,null,null
BSCRO1116-25_r_1.3_s_100_BSCRO1116-25,BSCRO1116-25,r_1.3_s_100_merge,>BSCRO1116-25_r_1.3_s_100_BSCRO1116-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1386,null,1533,0.0,200.0,156.68,157.0,null,null,null,null,null,null
BSCRO1053-25_r_1_s_50_BSCRO1053-25,BSCRO1053-25,r_1_s_50_merge,>BSCRO1053-25_r_1_s_50_BSCRO1053-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1383,null,1536,4.0,169.0,125.37,127.0,null,null,null,null,null,null
BSCRO1109-25_r_1_s_50_BSCRO1109-25,BSCRO1109-25,r_1_s_50_merge,>BSCRO1109-25_r_1_s_50_BSCRO1109-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1491,null,1533,0.0,194.0,100.54,93.0,null,null,null,null,null,null
BSCRO1130-25_r_1.3_s_100_BSCRO1130-25,BSCRO1130-25,r_1.3_s_100_merge,>BSCRO1130-25_r_1.3_s_100_BSCRO1130-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,619,null,1533,0.0,73.0,56.84,58.0,null,null,null,null,null,null
BSCRO1047-25_r_1_s_50_BSCRO1047-25,BSCRO1047-25,r_1_s_50_merge,>BSCRO1047-25_r_1_s_50_BSCRO1047-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1490,null,1533,0.0,167.0,117.65,117.0,null,null,null,null,null,null
BSCRO1135-25_r_1_s_50_BSCRO1135-25,BSCRO1135-25,r_1_s_50_merge,>BSCRO1135-25_r_1_s_50_BSCRO1135-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,3133,null,1533,0.0,356.0,270.22,283.0,null,null,null,null,null,null
BSCRO1114-25_r_1.3_s_100_BSCRO1114-25,BSCRO1114-25,r_1.3_s_100_merge,>BSCRO1114-25_r_1.3_s_100_BSCRO1114-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,436,null,1536,0.0,62.0,41.64,42.0,null,null,null,null,null,null
BSCRO1102-25_r_1.3_s_100_BSCRO1102-25,BSCRO1102-25,r_1.3_s_100_merge,>BSCRO1102-25_r_1.3_s_100_BSCRO1102-25_merge,2768102,YP_010265401.1,family:Paronellidae,,854,null,1533,0.0,129.0,88.41,87.0,null,null,null,null,null,null
BSCRO1124-25_r_1.5_s_100_BSCRO1124-25,BSCRO1124-25,r_1.5_s_100_merge,>BSCRO1124-25_r_1.5_s_100_BSCRO1124-25_merge,2725170,WHL46839.1,family:Tomoceridae,,568,null,1539,3.0,79.0,48.1,49.0,null,null,null,null,null,null
BSCRO1108-25_r_1.3_s_100_BSCRO1108-25,BSCRO1108-25,r_1.3_s_100_merge,>BSCRO1108-25_r_1.3_s_100_BSCRO1108-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,946,null,1536,0.0,123.0,93.35,92.0,null,null,null,null,null,null
BSCRO1128-25_r_1_s_100_BSCRO1128-25,BSCRO1128-25,r_1_s_100_merge,>BSCRO1128-25_r_1_s_100_BSCRO1128-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,3250,null,1536,162.0,415.0,342.58,344.0,null,null,null,null,null,null
BSCRO1092-25_r_1.5_s_50_BSCRO1092-25,BSCRO1092-25,r_1.5_s_50_merge,>BSCRO1092-25_r_1.5_s_50_BSCRO1092-25_merge,2768102,YP_010265401.1,family:Paronellidae,,653,null,1533,0.0,108.0,62.68,63.0,null,null,null,null,null,null
BSCRO1110-25_r_1_s_100_BSCRO1110-25,BSCRO1110-25,r_1_s_100_merge,>BSCRO1110-25_r_1_s_100_BSCRO1110-25_merge,2768102,YP_010265401.1,family:Paronellidae,,930,null,1533,0.0,113.0,80.05,77.0,null,null,null,null,null,null
BSCRO1083-25_r_1_s_50_BSCRO1083-25,BSCRO1083-25,r_1_s_50_merge,>BSCRO1083-25_r_1_s_50_BSCRO1083-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1503,null,1536,0.0,199.0,134.14,132.0,null,null,null,null,null,null
BSCRO1134-25_r_1.5_s_50_BSCRO1134-25,BSCRO1134-25,r_1.5_s_50_merge,>BSCRO1134-25_r_1.5_s_50_BSCRO1134-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1551,null,1536,0.0,184.0,150.65,152.0,null,null,null,null,null,null
BSCRO1056-25_r_1.5_s_100_BSCRO1056-25,BSCRO1056-25,r_1.5_s_100_merge,>BSCRO1056-25_r_1.5_s_100_BSCRO1056-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1637,null,1533,0.0,245.0,187.98,202.0,null,null,null,null,null,null
BSCRO1069-25_r_1.5_s_50_BSCRO1069-25,BSCRO1069-25,r_1.5_s_50_merge,>BSCRO1069-25_r_1.5_s_50_BSCRO1069-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1292,null,1533,0.0,180.0,122.36,127.0,null,null,null,null,null,null
BSCRO1049-25_r_1.3_s_50_BSCRO1049-25,BSCRO1049-25,r_1.3_s_50_merge,>BSCRO1049-25_r_1.3_s_50_BSCRO1049-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1675,null,1533,0.0,210.0,149.35,150.0,null,null,null,null,null,null
BSCRO1050-25_r_1.3_s_100_BSCRO1050-25,BSCRO1050-25,r_1.3_s_100_merge,>BSCRO1050-25_r_1.3_s_100_BSCRO1050-25_merge,2768102,YP_010265401.1,family:Paronellidae,,886,null,1533,0.0,123.0,91.39,90.0,null,null,null,null,null,null
BSCRO1068-25_r_1_s_50_BSCRO1068-25,BSCRO1068-25,r_1_s_50_merge,>BSCRO1068-25_r_1_s_50_BSCRO1068-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2456,null,1533,0.0,322.0,252.23,250.0,null,null,null,null,null,null
BSCRO1066-25_r_1.3_s_100_BSCRO1066-25,BSCRO1066-25,r_1.3_s_100_merge,>BSCRO1066-25_r_1.3_s_100_BSCRO1066-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,2268,null,1536,0.0,307.0,239.99,244.0,null,null,null,null,null,null
BSCRO1069-25_r_1.3_s_100_BSCRO1069-25,BSCRO1069-25,r_1.3_s_100_merge,>BSCRO1069-25_r_1.3_s_100_BSCRO1069-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1308,null,1533,0.0,174.0,131.2,131.0,null,null,null,null,null,null
