Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BSCRO1006-25_r_1.5_s_50_BSCRO1006-25,BSCRO1006-25,r_1.5_s_50_merge,>BSCRO1006-25_r_1.5_s_50_BSCRO1006-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1687,null,1533,1.0,213.0,163.79,172.0,null,null,null,null,null,null
BSCRO1021-25_r_1.5_s_50_BSCRO1021-25,BSCRO1021-25,r_1.5_s_50_merge,>BSCRO1021-25_r_1.5_s_50_BSCRO1021-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,277,null,1533,0.0,83.0,22.99,19.0,null,null,null,null,null,null
BSCRO988-25_r_1_s_50_BSCRO988-25,BSCRO988-25,r_1_s_50_merge,>BSCRO988-25_r_1_s_50_BSCRO988-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,527,null,1533,0.0,199.0,33.72,29.0,null,null,null,null,null,null
BSCRO957-25_r_1_s_100_BSCRO957-25,BSCRO957-25,r_1_s_100_merge,>BSCRO957-25_r_1_s_100_BSCRO957-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,1509,null,1536,45.0,165.0,117.92,116.0,null,null,null,null,null,null
BSCRO953-25_r_1_s_100_BSCRO953-25,BSCRO953-25,r_1_s_100_merge,>BSCRO953-25_r_1_s_100_BSCRO953-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1525,null,1533,0.0,150.0,119.58,122.0,null,null,null,null,null,null
BSCRO1023-25_r_1.3_s_100_BSCRO1023-25,BSCRO1023-25,r_1.3_s_100_merge,>BSCRO1023-25_r_1.3_s_100_BSCRO1023-25_merge,1095207,XKV09695.1,subfamily:Isotominae,,3,null,1533,0.0,2.0,0.22,0.0,null,null,null,null,null,null
BSCRO996-25_r_1.3_s_50_BSCRO996-25,BSCRO996-25,r_1.3_s_50_merge,>BSCRO996-25_r_1.3_s_50_BSCRO996-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,970,null,1533,0.0,156.0,81.9,79.0,null,null,null,null,null,null
BSCRO1014-25_r_1.3_s_100_BSCRO1014-25,BSCRO1014-25,r_1.3_s_100_merge,>BSCRO1014-25_r_1.3_s_100_BSCRO1014-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1040,null,1533,0.0,135.0,102.34,104.0,null,null,null,null,null,null
BSCRO952-25_r_1_s_50_BSCRO952-25,BSCRO952-25,r_1_s_50_merge,>BSCRO952-25_r_1_s_50_BSCRO952-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,652,null,1536,0.0,63.0,40.53,39.0,null,null,null,null,null,null
BSCRO971-25_r_1.3_s_50_BSCRO971-25,BSCRO971-25,r_1.3_s_50_merge,>BSCRO971-25_r_1.3_s_50_BSCRO971-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1357,null,1536,0.0,198.0,131.04,155.5,null,null,null,null,null,null
BSCRO985-25_r_1_s_50_BSCRO985-25,BSCRO985-25,r_1_s_50_merge,>BSCRO985-25_r_1_s_50_BSCRO985-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,3000,null,1536,174.0,347.0,265.99,264.0,null,null,null,null,null,null
BSCRO1024-25_r_1.3_s_100_BSCRO1024-25,BSCRO1024-25,r_1.3_s_100_merge,>BSCRO1024-25_r_1.3_s_100_BSCRO1024-25_merge,370027,QFX74494.1,genus:Isotomurus,,4,null,1533,0.0,4.0,0.53,0.0,null,null,null,null,null,null
BSCRO999-25_r_1.3_s_50_BSCRO999-25,BSCRO999-25,r_1.3_s_50_merge,>BSCRO999-25_r_1.3_s_50_BSCRO999-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1281,null,1533,0.0,169.0,127.43,126.0,null,null,null,null,null,null
BSCRO994-25_r_1_s_100_BSCRO994-25,BSCRO994-25,r_1_s_100_merge,>BSCRO994-25_r_1_s_100_BSCRO994-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,1343,null,1536,57.0,171.0,126.86,130.0,null,null,null,null,null,null
BSCRO957-25_r_1.3_s_100_BSCRO957-25,BSCRO957-25,r_1.3_s_100_merge,>BSCRO957-25_r_1.3_s_100_BSCRO957-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,1381,null,1536,0.0,165.0,107.44,112.0,null,null,null,null,null,null
BSCRO1025-25_r_1.3_s_100_BSCRO1025-25,BSCRO1025-25,r_1.3_s_100_merge,>BSCRO1025-25_r_1.3_s_100_BSCRO1025-25_merge,187676,YP_009753939.1,genus:Oncopodura,,358,null,1533,0.0,48.0,26.16,26.0,null,null,null,null,null,null
BSCRO1040-25_r_1_s_100_BSCRO1040-25,BSCRO1040-25,r_1_s_100_merge,>BSCRO1040-25_r_1_s_100_BSCRO1040-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1455,null,1536,0.0,173.0,138.73,140.0,null,null,null,null,null,null
BSCRO1038-25_r_1.3_s_50_BSCRO1038-25,BSCRO1038-25,r_1.3_s_50_merge,>BSCRO1038-25_r_1.3_s_50_BSCRO1038-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1683,null,1536,0.0,210.0,150.31,147.0,null,null,null,null,null,null
BSCRO960-25_r_1.3_s_50_BSCRO960-25,BSCRO960-25,r_1.3_s_50_merge,>BSCRO960-25_r_1.3_s_50_BSCRO960-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,3119,null,1533,0.0,308.0,234.04,233.0,null,null,null,null,null,null
BSCRO975-25_r_1_s_100_BSCRO975-25,BSCRO975-25,r_1_s_100_merge,>BSCRO975-25_r_1_s_100_BSCRO975-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,2837,null,1533,0.0,352.0,268.62,275.0,null,null,null,null,null,null
BSCRO1001-25_r_1.3_s_50_BSCRO1001-25,BSCRO1001-25,r_1.3_s_50_merge,>BSCRO1001-25_r_1.3_s_50_BSCRO1001-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,237,null,1533,0.0,35.0,15.69,16.0,null,null,null,null,null,null
BSCRO1008-25_r_1_s_50_BSCRO1008-25,BSCRO1008-25,r_1_s_50_merge,>BSCRO1008-25_r_1_s_50_BSCRO1008-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,3858,null,1533,0.0,486.0,330.57,344.0,null,null,null,null,null,null
BSCRO1018-25_r_1.5_s_50_BSCRO1018-25,BSCRO1018-25,r_1.5_s_50_merge,>BSCRO1018-25_r_1.5_s_50_BSCRO1018-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,2029,null,1536,0.0,286.0,188.01,207.0,null,null,null,null,null,null
BSCRO1023-25_r_1.3_s_50_BSCRO1023-25,BSCRO1023-25,r_1.3_s_50_merge,>BSCRO1023-25_r_1.3_s_50_BSCRO1023-25_merge,1095207,XKV09695.1,subfamily:Isotominae,,3,null,1533,0.0,2.0,0.22,0.0,null,null,null,null,null,null
BSCRO1020-25_r_1_s_100_BSCRO1020-25,BSCRO1020-25,r_1_s_100_merge,>BSCRO1020-25_r_1_s_100_BSCRO1020-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,2759,null,1536,104.0,324.0,242.63,244.0,null,null,null,null,null,null
BSCRO1045-25_r_1.3_s_50_BSCRO1045-25,BSCRO1045-25,r_1.3_s_50_merge,>BSCRO1045-25_r_1.3_s_50_BSCRO1045-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,30,null,1536,0.0,16.0,1.83,1.0,null,null,null,null,null,null
BSCRO952-25_r_1.3_s_100_BSCRO952-25,BSCRO952-25,r_1.3_s_100_merge,>BSCRO952-25_r_1.3_s_100_BSCRO952-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,483,null,1536,0.0,53.0,35.17,34.0,null,null,null,null,null,null
BSCRO1034-25_r_1_s_100_BSCRO1034-25,BSCRO1034-25,r_1_s_100_merge,>BSCRO1034-25_r_1_s_100_BSCRO1034-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,835,null,1536,0.0,110.0,76.62,77.0,null,null,null,null,null,null
BSCRO951-25_r_1.5_s_100_BSCRO951-25,BSCRO951-25,r_1.5_s_100_merge,>BSCRO951-25_r_1.5_s_100_BSCRO951-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,503,null,1536,0.0,66.0,36.81,35.0,null,null,null,null,null,null
BSCRO1037-25_r_1.3_s_100_BSCRO1037-25,BSCRO1037-25,r_1.3_s_100_merge,>BSCRO1037-25_r_1.3_s_100_BSCRO1037-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,588,null,1536,0.0,77.0,54.46,54.0,null,null,null,null,null,null
BSCRO980-25_r_1_s_50_BSCRO980-25,BSCRO980-25,r_1_s_50_merge,>BSCRO980-25_r_1_s_50_BSCRO980-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1964,null,1533,0.0,236.0,177.72,175.0,null,null,null,null,null,null
BSCRO978-25_r_1_s_50_BSCRO978-25,BSCRO978-25,r_1_s_50_merge,>BSCRO978-25_r_1_s_50_BSCRO978-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1191,null,1533,0.0,161.0,110.89,111.0,null,null,null,null,null,null
BSCRO1031-25_r_1.5_s_50_BSCRO1031-25,BSCRO1031-25,r_1.5_s_50_merge,>BSCRO1031-25_r_1.5_s_50_BSCRO1031-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,994,null,1536,0.0,115.0,78.03,76.0,null,null,null,null,null,null
BSCRO1011-25_r_1.5_s_100_BSCRO1011-25,BSCRO1011-25,r_1.5_s_100_merge,>BSCRO1011-25_r_1.5_s_100_BSCRO1011-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1304,null,1536,0.0,179.0,130.21,134.0,null,null,null,null,null,null
BSCRO1035-25_r_1_s_100_BSCRO1035-25,BSCRO1035-25,r_1_s_100_merge,>BSCRO1035-25_r_1_s_100_BSCRO1035-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,836,null,1536,0.0,102.0,71.49,70.0,null,null,null,null,null,null
BSCRO1031-25_r_1.3_s_100_BSCRO1031-25,BSCRO1031-25,r_1.3_s_100_merge,>BSCRO1031-25_r_1.3_s_100_BSCRO1031-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,910,null,1536,0.0,111.0,78.06,75.5,null,null,null,null,null,null
BSCRO982-25_r_1.3_s_50_BSCRO982-25,BSCRO982-25,r_1.3_s_50_merge,>BSCRO982-25_r_1.3_s_50_BSCRO982-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1199,null,1533,0.0,150.0,105.12,105.0,null,null,null,null,null,null
BSCRO956-25_r_1.3_s_50_BSCRO956-25,BSCRO956-25,r_1.3_s_50_merge,>BSCRO956-25_r_1.3_s_50_BSCRO956-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,595,null,1536,0.0,61.0,39.28,42.0,null,null,null,null,null,null
BSCRO975-25_r_1.3_s_100_BSCRO975-25,BSCRO975-25,r_1.3_s_100_merge,>BSCRO975-25_r_1.3_s_100_BSCRO975-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,2818,null,1533,0.0,351.0,267.08,273.0,null,null,null,null,null,null
BSCRO978-25_r_1_s_100_BSCRO978-25,BSCRO978-25,r_1_s_100_merge,>BSCRO978-25_r_1_s_100_BSCRO978-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1032,null,1533,0.0,156.0,106.17,105.0,null,null,null,null,null,null
BSCRO1038-25_r_1_s_50_BSCRO1038-25,BSCRO1038-25,r_1_s_50_merge,>BSCRO1038-25_r_1_s_50_BSCRO1038-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1863,null,1536,0.0,219.0,160.34,156.5,null,null,null,null,null,null
BSCRO1003-25_r_1.5_s_100_BSCRO1003-25,BSCRO1003-25,r_1.5_s_100_merge,>BSCRO1003-25_r_1.5_s_100_BSCRO1003-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,744,null,1533,0.0,89.0,61.32,63.0,null,null,null,null,null,null
BSCRO1038-25_r_1.5_s_50_BSCRO1038-25,BSCRO1038-25,r_1.5_s_50_merge,>BSCRO1038-25_r_1.5_s_50_BSCRO1038-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1485,null,1536,0.0,196.0,136.35,144.0,null,null,null,null,null,null
BSCRO1041-25_r_1.3_s_50_BSCRO1041-25,BSCRO1041-25,r_1.3_s_50_merge,>BSCRO1041-25_r_1.3_s_50_BSCRO1041-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,528,null,1536,0.0,65.0,45.9,47.0,null,null,null,null,null,null
BSCRO1035-25_r_1.5_s_50_BSCRO1035-25,BSCRO1035-25,r_1.5_s_50_merge,>BSCRO1035-25_r_1.5_s_50_BSCRO1035-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,875,null,1536,0.0,98.0,69.39,69.0,null,null,null,null,null,null
BSCRO991-25_r_1_s_100_BSCRO991-25,BSCRO991-25,r_1_s_100_merge,>BSCRO991-25_r_1_s_100_BSCRO991-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,544,null,1533,0.0,73.0,47.78,48.0,null,null,null,null,null,null
BSCRO971-25_r_1.5_s_50_BSCRO971-25,BSCRO971-25,r_1.5_s_50_merge,>BSCRO971-25_r_1.5_s_50_BSCRO971-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1260,null,1536,0.0,195.0,126.09,145.0,null,null,null,null,null,null
BSCRO1002-25_r_1_s_50_BSCRO1002-25,BSCRO1002-25,r_1_s_50_merge,>BSCRO1002-25_r_1_s_50_BSCRO1002-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,888,null,1533,0.0,105.0,61.65,61.0,null,null,null,null,null,null
BSCRO1042-25_r_1.5_s_100_BSCRO1042-25,BSCRO1042-25,r_1.5_s_100_merge,>BSCRO1042-25_r_1.5_s_100_BSCRO1042-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1441,null,1536,0.0,187.0,140.87,142.0,null,null,null,null,null,null
BSCRO1009-25_r_1.5_s_50_BSCRO1009-25,BSCRO1009-25,r_1.5_s_50_merge,>BSCRO1009-25_r_1.5_s_50_BSCRO1009-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,2432,null,1533,0.0,374.0,218.23,228.0,null,null,null,null,null,null
BSCRO1012-25_r_1_s_100_BSCRO1012-25,BSCRO1012-25,r_1_s_100_merge,>BSCRO1012-25_r_1_s_100_BSCRO1012-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1677,null,1536,0.0,242.0,172.01,173.0,null,null,null,null,null,null
BSCRO974-25_r_1.5_s_50_BSCRO974-25,BSCRO974-25,r_1.5_s_50_merge,>BSCRO974-25_r_1.5_s_50_BSCRO974-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1327,null,1533,1.0,162.0,116.93,121.0,null,null,null,null,null,null
BSCRO987-25_r_1.3_s_50_BSCRO987-25,BSCRO987-25,r_1.3_s_50_merge,>BSCRO987-25_r_1.3_s_50_BSCRO987-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,385,null,1533,0.0,61.0,36.11,35.0,null,null,null,null,null,null
BSCRO998-25_r_1.5_s_50_BSCRO998-25,BSCRO998-25,r_1.5_s_50_merge,>BSCRO998-25_r_1.5_s_50_BSCRO998-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,2541,null,1536,0.0,340.0,240.71,270.0,null,null,null,null,null,null
BSCRO1009-25_r_1.3_s_50_BSCRO1009-25,BSCRO1009-25,r_1.3_s_50_merge,>BSCRO1009-25_r_1.3_s_50_BSCRO1009-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,2691,null,1533,0.0,375.0,235.6,243.0,null,null,null,null,null,null
BSCRO1032-25_r_1.5_s_100_BSCRO1032-25,BSCRO1032-25,r_1.5_s_100_merge,>BSCRO1032-25_r_1.5_s_100_BSCRO1032-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,15,null,1536,0.0,7.0,1.1,0.0,null,null,null,null,null,null
BSCRO1034-25_r_1.5_s_100_BSCRO1034-25,BSCRO1034-25,r_1.5_s_100_merge,>BSCRO1034-25_r_1.5_s_100_BSCRO1034-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,807,null,1536,0.0,110.0,74.42,74.0,null,null,null,null,null,null
BSCRO964-25_r_1.3_s_100_BSCRO964-25,BSCRO964-25,r_1.3_s_100_merge,>BSCRO964-25_r_1.3_s_100_BSCRO964-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,948,null,1536,0.0,161.0,102.81,100.0,null,null,null,null,null,null
BSCRO1010-25_r_1_s_50_BSCRO1010-25,BSCRO1010-25,r_1_s_50_merge,>BSCRO1010-25_r_1_s_50_BSCRO1010-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,457,null,1533,0.0,60.0,35.16,36.0,null,null,null,null,null,null
BSCRO1002-25_r_1.3_s_100_BSCRO1002-25,BSCRO1002-25,r_1.3_s_100_merge,>BSCRO1002-25_r_1.3_s_100_BSCRO1002-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,588,null,1533,0.0,77.0,51.8,52.0,null,null,null,null,null,null
BSCRO1036-25_r_1.5_s_50_BSCRO1036-25,BSCRO1036-25,r_1.5_s_50_merge,>BSCRO1036-25_r_1.5_s_50_BSCRO1036-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,703,null,1536,0.0,109.0,59.51,60.0,null,null,null,null,null,null
BSCRO1019-25_r_1_s_100_BSCRO1019-25,BSCRO1019-25,r_1_s_100_merge,>BSCRO1019-25_r_1_s_100_BSCRO1019-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,1844,null,1536,29.0,259.0,174.12,180.0,null,null,null,null,null,null
BSCRO980-25_r_1.5_s_100_BSCRO980-25,BSCRO980-25,r_1.5_s_100_merge,>BSCRO980-25_r_1.5_s_100_BSCRO980-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1698,null,1533,0.0,233.0,166.87,162.0,null,null,null,null,null,null
BSCRO1011-25_r_1_s_50_BSCRO1011-25,BSCRO1011-25,r_1_s_50_merge,>BSCRO1011-25_r_1_s_50_BSCRO1011-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1560,null,1536,0.0,190.0,139.89,139.0,null,null,null,null,null,null
BSCRO1017-25_r_1.5_s_50_BSCRO1017-25,BSCRO1017-25,r_1.5_s_50_merge,>BSCRO1017-25_r_1.5_s_50_BSCRO1017-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,4383,null,1533,0.0,497.0,404.72,422.0,null,null,null,null,null,null
BSCRO1037-25_r_1.5_s_100_BSCRO1037-25,BSCRO1037-25,r_1.5_s_100_merge,>BSCRO1037-25_r_1.5_s_100_BSCRO1037-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,563,null,1536,0.0,77.0,52.73,52.0,null,null,null,null,null,null
BSCRO972-25_r_1.5_s_50_BSCRO972-25,BSCRO972-25,r_1.5_s_50_merge,>BSCRO972-25_r_1.5_s_50_BSCRO972-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,3341,null,1533,1.0,431.0,338.61,350.0,null,null,null,null,null,null
BSCRO1020-25_r_1.5_s_100_BSCRO1020-25,BSCRO1020-25,r_1.5_s_100_merge,>BSCRO1020-25_r_1.5_s_100_BSCRO1020-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,2454,null,1536,0.0,322.0,216.35,235.0,null,null,null,null,null,null
BSCRO1042-25_r_1_s_50_BSCRO1042-25,BSCRO1042-25,r_1_s_50_merge,>BSCRO1042-25_r_1_s_50_BSCRO1042-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1732,null,1536,0.0,187.0,151.66,152.0,null,null,null,null,null,null
BSCRO1043-25_r_1_s_100_BSCRO1043-25,BSCRO1043-25,r_1_s_100_merge,>BSCRO1043-25_r_1_s_100_BSCRO1043-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1522,null,1536,0.0,190.0,147.88,147.0,null,null,null,null,null,null
BSCRO967-25_r_1.3_s_50_BSCRO967-25,BSCRO967-25,r_1.3_s_50_merge,>BSCRO967-25_r_1.3_s_50_BSCRO967-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,3942,null,1533,1.0,474.0,390.81,386.0,null,null,null,null,null,null
BSCRO966-25_r_1.3_s_100_BSCRO966-25,BSCRO966-25,r_1.3_s_100_merge,>BSCRO966-25_r_1.3_s_100_BSCRO966-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,2521,null,1533,17.0,318.0,262.37,265.0,null,null,null,null,null,null
BSCRO1031-25_r_1_s_50_BSCRO1031-25,BSCRO1031-25,r_1_s_50_merge,>BSCRO1031-25_r_1_s_50_BSCRO1031-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1284,null,1536,0.0,146.0,90.45,90.0,null,null,null,null,null,null
BSCRO981-25_r_1_s_100_BSCRO981-25,BSCRO981-25,r_1_s_100_merge,>BSCRO981-25_r_1_s_100_BSCRO981-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1756,null,1533,0.0,202.0,158.89,162.0,null,null,null,null,null,null
BSCRO1020-25_r_1.5_s_50_BSCRO1020-25,BSCRO1020-25,r_1.5_s_50_merge,>BSCRO1020-25_r_1.5_s_50_BSCRO1020-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,2657,null,1536,0.0,342.0,221.8,242.0,null,null,null,null,null,null
BSCRO963-25_r_1.3_s_100_BSCRO963-25,BSCRO963-25,r_1.3_s_100_merge,>BSCRO963-25_r_1.3_s_100_BSCRO963-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,725,null,1536,0.0,86.0,68.85,70.0,null,null,null,null,null,null
BSCRO1015-25_r_1.5_s_100_BSCRO1015-25,BSCRO1015-25,r_1.5_s_100_merge,>BSCRO1015-25_r_1.5_s_100_BSCRO1015-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,336,null,1533,0.0,52.0,27.04,26.0,null,null,null,null,null,null
BSCRO1045-25_r_1.5_s_100_BSCRO1045-25,BSCRO1045-25,r_1.5_s_100_merge,>BSCRO1045-25_r_1.5_s_100_BSCRO1045-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,8,null,1536,0.0,5.0,0.77,0.0,null,null,null,null,null,null
BSCRO1001-25_r_1.5_s_100_BSCRO1001-25,BSCRO1001-25,r_1.5_s_100_merge,>BSCRO1001-25_r_1.5_s_100_BSCRO1001-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,127,null,1533,0.0,23.0,11.86,13.0,null,null,null,null,null,null
BSCRO954-25_r_1_s_100_BSCRO954-25,BSCRO954-25,r_1_s_100_merge,>BSCRO954-25_r_1_s_100_BSCRO954-25_merge,187676,YP_009753939.1,genus:Oncopodura,,0,null,1533,0.0,0.0,0.0,0.0,null,null,null,null,null,null
BSCRO1022-25_r_1.3_s_50_BSCRO1022-25,BSCRO1022-25,r_1.3_s_50_merge,>BSCRO1022-25_r_1.3_s_50_BSCRO1022-25_merge,2926737,QIT06492.1,family:Sminthuridae,,340,null,1563,0.0,83.0,25.84,25.0,null,null,null,null,null,null
BSCRO991-25_r_1.3_s_50_BSCRO991-25,BSCRO991-25,r_1.3_s_50_merge,>BSCRO991-25_r_1.3_s_50_BSCRO991-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,621,null,1533,0.0,78.0,49.58,50.0,null,null,null,null,null,null
BSCRO990-25_r_1.3_s_50_BSCRO990-25,BSCRO990-25,r_1.3_s_50_merge,>BSCRO990-25_r_1.3_s_50_BSCRO990-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1339,null,1533,0.0,144.0,96.14,95.0,null,null,null,null,null,null
