Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
BSCRO1202-25_r_1.3_s_50_BSCRO1202-25,BSCRO1202-25,r_1.3_s_50_merge,>BSCRO1202-25_r_1.3_s_50_BSCRO1202-25_merge,1136003,QGZ08860.1,genus:Neelus,,241,null,1530,3.0,40.0,15.59,14.0,null,null,null,null,null,null
BSCRO1157-25_r_1.5_s_50_BSCRO1157-25,BSCRO1157-25,r_1.5_s_50_merge,>BSCRO1157-25_r_1.5_s_50_BSCRO1157-25_merge,187676,YP_009753939.1,genus:Oncopodura,,655,null,1533,0.0,112.0,65.23,72.0,null,null,null,null,null,null
BSCRO1173-25_r_1_s_50_BSCRO1173-25,BSCRO1173-25,r_1_s_50_merge,>BSCRO1173-25_r_1_s_50_BSCRO1173-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,870,null,1533,3.0,378.0,60.06,48.0,null,null,null,null,null,null
BSCRO1171-25_r_1_s_100_BSCRO1171-25,BSCRO1171-25,r_1_s_100_merge,>BSCRO1171-25_r_1_s_100_BSCRO1171-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,753,null,1533,0.0,100.0,74.25,74.0,null,null,null,null,null,null
BSCRO1234-25_r_1_s_100_BSCRO1234-25,BSCRO1234-25,r_1_s_100_merge,>BSCRO1234-25_r_1_s_100_BSCRO1234-25_merge,2768102,YP_010265401.1,family:Paronellidae,,875,null,1533,0.0,124.0,93.97,95.0,null,null,null,null,null,null
BSCRO1220-25_r_1_s_100_BSCRO1220-25,BSCRO1220-25,r_1_s_100_merge,>BSCRO1220-25_r_1_s_100_BSCRO1220-25_merge,2768102,YP_010265401.1,family:Paronellidae,,781,null,1533,0.0,96.0,77.4,77.0,null,null,null,null,null,null
BSCRO1210-25_r_1.5_s_50_BSCRO1210-25,BSCRO1210-25,r_1.5_s_50_merge,>BSCRO1210-25_r_1.5_s_50_BSCRO1210-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2412,null,1533,0.0,349.0,252.47,267.0,null,null,null,null,null,null
BSCRO1217-25_r_1_s_50_BSCRO1217-25,BSCRO1217-25,r_1_s_50_merge,>BSCRO1217-25_r_1_s_50_BSCRO1217-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1088,null,1533,0.0,132.0,85.75,84.0,null,null,null,null,null,null
BSCRO1162-25_r_1.3_s_100_BSCRO1162-25,BSCRO1162-25,r_1.3_s_100_merge,>BSCRO1162-25_r_1.3_s_100_BSCRO1162-25_merge,187676,YP_009753939.1,genus:Oncopodura,,154,null,1533,0.0,34.0,14.69,14.0,null,null,null,null,null,null
BSCRO1159-25_r_1.5_s_50_BSCRO1159-25,BSCRO1159-25,r_1.5_s_50_merge,>BSCRO1159-25_r_1.5_s_50_BSCRO1159-25_merge,187676,YP_009753939.1,genus:Oncopodura,,1497,null,1533,0.0,268.0,170.13,180.0,null,null,null,null,null,null
BSCRO1151-25_r_1.5_s_100_BSCRO1151-25,BSCRO1151-25,r_1.5_s_100_merge,>BSCRO1151-25_r_1.5_s_100_BSCRO1151-25_merge,187676,YP_009753939.1,genus:Oncopodura,,915,null,1533,0.0,155.0,103.79,117.0,null,null,null,null,null,null
BSCRO1158-25_r_1_s_100_BSCRO1158-25,BSCRO1158-25,r_1_s_100_merge,>BSCRO1158-25_r_1_s_100_BSCRO1158-25_merge,187676,YP_009753939.1,genus:Oncopodura,,1724,null,1533,0.0,292.0,201.56,199.0,null,null,null,null,null,null
BSCRO1224-25_r_1_s_100_BSCRO1224-25,BSCRO1224-25,r_1_s_100_merge,>BSCRO1224-25_r_1_s_100_BSCRO1224-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,869,null,1536,0.0,118.0,89.86,92.0,null,null,null,null,null,null
BSCRO1142-25_r_1.3_s_100_BSCRO1142-25,BSCRO1142-25,r_1.3_s_100_merge,>BSCRO1142-25_r_1.3_s_100_BSCRO1142-25_merge,187676,YP_009753939.1,genus:Oncopodura,,589,null,1533,0.0,95.0,60.85,64.0,null,null,null,null,null,null
BSCRO1149-25_r_1_s_100_BSCRO1149-25,BSCRO1149-25,r_1_s_100_merge,>BSCRO1149-25_r_1_s_100_BSCRO1149-25_merge,187676,YP_009753939.1,genus:Oncopodura,,616,null,1533,0.0,91.0,68.7,69.0,null,null,null,null,null,null
BSCRO1221-25_r_1_s_100_BSCRO1221-25,BSCRO1221-25,r_1_s_100_merge,>BSCRO1221-25_r_1_s_100_BSCRO1221-25_merge,2768102,YP_010265401.1,family:Paronellidae,,852,null,1533,0.0,112.0,89.53,90.0,null,null,null,null,null,null
BSCRO1173-25_r_1.3_s_100_BSCRO1173-25,BSCRO1173-25,r_1.3_s_100_merge,>BSCRO1173-25_r_1.3_s_100_BSCRO1173-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,399,null,1533,0.0,64.0,44.51,45.0,null,null,null,null,null,null
BSCRO1161-25_r_1_s_50_BSCRO1161-25,BSCRO1161-25,r_1_s_50_merge,>BSCRO1161-25_r_1_s_50_BSCRO1161-25_merge,187676,YP_009753939.1,genus:Oncopodura,,490,null,1533,6.0,56.0,29.9,28.0,null,null,null,null,null,null
BSCRO1201-25_r_1.5_s_50_BSCRO1201-25,BSCRO1201-25,r_1.5_s_50_merge,>BSCRO1201-25_r_1.5_s_50_BSCRO1201-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,768,null,1536,0.0,101.0,69.71,72.0,null,null,null,null,null,null
BSCRO1191-25_r_1.3_s_100_BSCRO1191-25,BSCRO1191-25,r_1.3_s_100_merge,>BSCRO1191-25_r_1.3_s_100_BSCRO1191-25_merge,2926737,QIT06492.1,family:Sminthuridae,,260,null,1563,0.0,61.0,20.56,18.0,null,null,null,null,null,null
BSCRO1211-25_r_1_s_100_BSCRO1211-25,BSCRO1211-25,r_1_s_100_merge,>BSCRO1211-25_r_1_s_100_BSCRO1211-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2669,null,1533,0.0,334.0,274.33,275.0,null,null,null,null,null,null
BSCRO1163-25_r_1_s_100_BSCRO1163-25,BSCRO1163-25,r_1_s_100_merge,>BSCRO1163-25_r_1_s_100_BSCRO1163-25_merge,187676,YP_009753939.1,genus:Oncopodura,,1318,null,1533,0.0,190.0,128.19,125.0,null,null,null,null,null,null
BSCRO1166-25_r_1_s_100_BSCRO1166-25,BSCRO1166-25,r_1_s_100_merge,>BSCRO1166-25_r_1_s_100_BSCRO1166-25_merge,187676,YP_009753939.1,genus:Oncopodura,,1363,null,1533,0.0,187.0,138.77,142.0,null,null,null,null,null,null
BSCRO1147-25_r_1.5_s_100_BSCRO1147-25,BSCRO1147-25,r_1.5_s_100_merge,>BSCRO1147-25_r_1.5_s_100_BSCRO1147-25_merge,187676,YP_009753939.1,genus:Oncopodura,,456,null,1533,0.0,93.0,50.03,52.0,null,null,null,null,null,null
BSCRO1166-25_r_1.5_s_50_BSCRO1166-25,BSCRO1166-25,r_1.5_s_50_merge,>BSCRO1166-25_r_1.5_s_50_BSCRO1166-25_merge,187676,YP_009753939.1,genus:Oncopodura,,1246,null,1533,0.0,184.0,123.36,137.0,null,null,null,null,null,null
BSCRO1181-25_r_1_s_100_BSCRO1181-25,BSCRO1181-25,r_1_s_100_merge,>BSCRO1181-25_r_1_s_100_BSCRO1181-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,569,null,1533,0.0,83.0,57.63,56.0,null,null,null,null,null,null
BSCRO1199-25_r_1.3_s_50_BSCRO1199-25,BSCRO1199-25,r_1.3_s_50_merge,>BSCRO1199-25_r_1.3_s_50_BSCRO1199-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1566,null,1536,0.0,176.0,132.87,133.0,null,null,null,null,null,null
BSCRO1211-25_r_1_s_50_BSCRO1211-25,BSCRO1211-25,r_1_s_50_merge,>BSCRO1211-25_r_1_s_50_BSCRO1211-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2990,null,1533,0.0,346.0,283.99,284.0,null,null,null,null,null,null
BSCRO1200-25_r_1.5_s_100_BSCRO1200-25,BSCRO1200-25,r_1.5_s_100_merge,>BSCRO1200-25_r_1.5_s_100_BSCRO1200-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1469,null,1536,0.0,187.0,143.91,146.0,null,null,null,null,null,null
BSCRO1190-25_r_1.5_s_100_BSCRO1190-25,BSCRO1190-25,r_1.5_s_100_merge,>BSCRO1190-25_r_1.5_s_100_BSCRO1190-25_merge,2926737,QIT06492.1,family:Sminthuridae,,107,null,1563,0.0,44.0,9.73,8.0,null,null,null,null,null,null
BSCRO1197-25_r_1.5_s_50_BSCRO1197-25,BSCRO1197-25,r_1.5_s_50_merge,>BSCRO1197-25_r_1.5_s_50_BSCRO1197-25_merge,2768102,YP_010265401.1,family:Paronellidae,,997,null,1533,0.0,143.0,100.36,106.0,null,null,null,null,null,null
BSCRO1205-25_r_1.5_s_100_BSCRO1205-25,BSCRO1205-25,r_1.5_s_100_merge,>BSCRO1205-25_r_1.5_s_100_BSCRO1205-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1253,null,1533,0.0,162.0,114.23,125.0,null,null,null,null,null,null
BSCRO1195-25_r_1.3_s_50_BSCRO1195-25,BSCRO1195-25,r_1.3_s_50_merge,>BSCRO1195-25_r_1.3_s_50_BSCRO1195-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,2445,null,1533,1.0,266.0,222.69,225.0,null,null,null,null,null,null
BSCRO1202-25_r_1.5_s_50_BSCRO1202-25,BSCRO1202-25,r_1.5_s_50_merge,>BSCRO1202-25_r_1.5_s_50_BSCRO1202-25_merge,1136003,QGZ08860.1,genus:Neelus,,211,null,1530,0.0,34.0,13.62,12.0,null,null,null,null,null,null
BSCRO1151-25_r_1_s_100_BSCRO1151-25,BSCRO1151-25,r_1_s_100_merge,>BSCRO1151-25_r_1_s_100_BSCRO1151-25_merge,187676,YP_009753939.1,genus:Oncopodura,,1158,null,1533,0.0,172.0,126.38,126.0,null,null,null,null,null,null
BSCRO1201-25_r_1.3_s_100_BSCRO1201-25,BSCRO1201-25,r_1.3_s_100_merge,>BSCRO1201-25_r_1.3_s_100_BSCRO1201-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,691,null,1536,0.0,89.0,68.64,72.0,null,null,null,null,null,null
BSCRO1210-25_r_1.3_s_100_BSCRO1210-25,BSCRO1210-25,r_1.3_s_100_merge,>BSCRO1210-25_r_1.3_s_100_BSCRO1210-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2496,null,1533,0.0,350.0,268.82,271.0,null,null,null,null,null,null
BSCRO1208-25_r_1.3_s_50_BSCRO1208-25,BSCRO1208-25,r_1.3_s_50_merge,>BSCRO1208-25_r_1.3_s_50_BSCRO1208-25_merge,1136003,QGZ08860.1,genus:Neelus,,495,null,1530,17.0,71.0,36.34,34.0,null,null,null,null,null,null
BSCRO1187-25_r_1.5_s_100_BSCRO1187-25,BSCRO1187-25,r_1.5_s_100_merge,>BSCRO1187-25_r_1.5_s_100_BSCRO1187-25_merge,2926737,QIT06492.1,family:Sminthuridae,,84,null,1563,0.0,32.0,7.6,3.0,null,null,null,null,null,null
BSCRO1152-25_r_1_s_50_BSCRO1152-25,BSCRO1152-25,r_1_s_50_merge,>BSCRO1152-25_r_1_s_50_BSCRO1152-25_merge,187676,YP_009753939.1,genus:Oncopodura,,1406,null,1533,12.0,180.0,119.82,117.0,null,null,null,null,null,null
BSCRO1193-25_r_1.5_s_50_BSCRO1193-25,BSCRO1193-25,r_1.5_s_50_merge,>BSCRO1193-25_r_1.5_s_50_BSCRO1193-25_merge,370027,QFX74494.1,genus:Isotomurus,,967,null,1533,59.0,136.0,94.18,93.0,null,null,null,null,null,null
BSCRO1213-25_r_1_s_50_BSCRO1213-25,BSCRO1213-25,r_1_s_50_merge,>BSCRO1213-25_r_1_s_50_BSCRO1213-25_merge,2772100,AJK28732.1,genus:Pseudosinella,,2300,null,1536,102.0,470.0,171.38,165.0,null,null,null,null,null,null
BSCRO1206-25_r_1.3_s_100_BSCRO1206-25,BSCRO1206-25,r_1.3_s_100_merge,>BSCRO1206-25_r_1.3_s_100_BSCRO1206-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,386,null,1536,0.0,59.0,32.24,31.0,null,null,null,null,null,null
BSCRO1168-25_r_1.3_s_100_BSCRO1168-25,BSCRO1168-25,r_1.3_s_100_merge,>BSCRO1168-25_r_1.3_s_100_BSCRO1168-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,1413,null,1533,0.0,181.0,130.59,132.0,null,null,null,null,null,null
BSCRO1222-25_r_1_s_100_BSCRO1222-25,BSCRO1222-25,r_1_s_100_merge,>BSCRO1222-25_r_1_s_100_BSCRO1222-25_merge,2768102,YP_010265401.1,family:Paronellidae,,778,null,1533,0.0,112.0,78.24,76.0,null,null,null,null,null,null
BSCRO1143-25_r_1.3_s_100_BSCRO1143-25,BSCRO1143-25,r_1.3_s_100_merge,>BSCRO1143-25_r_1.3_s_100_BSCRO1143-25_merge,2768102,YP_010265401.1,family:Paronellidae,,978,null,1533,0.0,138.0,108.14,108.0,null,null,null,null,null,null
BSCRO1155-25_r_1.5_s_100_BSCRO1155-25,BSCRO1155-25,r_1.5_s_100_merge,>BSCRO1155-25_r_1.5_s_100_BSCRO1155-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1681,null,1533,0.0,270.0,188.23,199.0,null,null,null,null,null,null
BSCRO1165-25_r_1.5_s_100_BSCRO1165-25,BSCRO1165-25,r_1.5_s_100_merge,>BSCRO1165-25_r_1.5_s_100_BSCRO1165-25_merge,187676,YP_009753939.1,genus:Oncopodura,,842,null,1533,0.0,134.0,91.93,102.0,null,null,null,null,null,null
BSCRO1175-25_r_1_s_50_BSCRO1175-25,BSCRO1175-25,r_1_s_50_merge,>BSCRO1175-25_r_1_s_50_BSCRO1175-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1375,null,1533,66.0,215.0,131.53,138.0,null,null,null,null,null,null
BSCRO1224-25_r_1.3_s_100_BSCRO1224-25,BSCRO1224-25,r_1.3_s_100_merge,>BSCRO1224-25_r_1.3_s_100_BSCRO1224-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,865,null,1536,0.0,117.0,89.45,92.0,null,null,null,null,null,null
BSCRO1199-25_r_1.5_s_100_BSCRO1199-25,BSCRO1199-25,r_1.5_s_100_merge,>BSCRO1199-25_r_1.5_s_100_BSCRO1199-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,1281,null,1536,0.0,155.0,121.2,120.0,null,null,null,null,null,null
BSCRO1226-25_r_1_s_50_BSCRO1226-25,BSCRO1226-25,r_1_s_50_merge,>BSCRO1226-25_r_1_s_50_BSCRO1226-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2238,null,1533,0.0,280.0,213.4,210.0,null,null,null,null,null,null
BSCRO1171-25_r_1.5_s_50_BSCRO1171-25,BSCRO1171-25,r_1.5_s_50_merge,>BSCRO1171-25_r_1.5_s_50_BSCRO1171-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,708,null,1533,0.0,100.0,67.49,72.0,null,null,null,null,null,null
BSCRO1145-25_r_1.3_s_100_BSCRO1145-25,BSCRO1145-25,r_1.3_s_100_merge,>BSCRO1145-25_r_1.3_s_100_BSCRO1145-25_merge,2768102,YP_010265401.1,family:Paronellidae,,524,null,1533,0.0,73.0,56.71,57.0,null,null,null,null,null,null
BSCRO1186-25_r_1.3_s_50_BSCRO1186-25,BSCRO1186-25,r_1.3_s_50_merge,>BSCRO1186-25_r_1.3_s_50_BSCRO1186-25_merge,2926737,QIT06492.1,family:Sminthuridae,,281,null,1563,0.0,66.0,21.74,21.0,null,null,null,null,null,null
BSCRO1161-25_r_1.5_s_100_BSCRO1161-25,BSCRO1161-25,r_1.5_s_100_merge,>BSCRO1161-25_r_1.5_s_100_BSCRO1161-25_merge,187676,YP_009753939.1,genus:Oncopodura,,193,null,1533,0.0,40.0,18.4,18.0,null,null,null,null,null,null
BSCRO1181-25_r_1_s_50_BSCRO1181-25,BSCRO1181-25,r_1_s_50_merge,>BSCRO1181-25_r_1_s_50_BSCRO1181-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,929,null,1533,0.0,342.0,68.73,60.0,null,null,null,null,null,null
BSCRO1171-25_r_1.3_s_100_BSCRO1171-25,BSCRO1171-25,r_1.3_s_100_merge,>BSCRO1171-25_r_1.3_s_100_BSCRO1171-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,731,null,1533,0.0,100.0,72.68,73.0,null,null,null,null,null,null
BSCRO1145-25_r_1.3_s_50_BSCRO1145-25,BSCRO1145-25,r_1.3_s_50_merge,>BSCRO1145-25_r_1.3_s_50_BSCRO1145-25_merge,2768102,YP_010265401.1,family:Paronellidae,,663,null,1533,0.0,82.0,60.07,60.0,null,null,null,null,null,null
BSCRO1174-25_r_1_s_100_BSCRO1174-25,BSCRO1174-25,r_1_s_100_merge,>BSCRO1174-25_r_1_s_100_BSCRO1174-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,991,null,1533,60.0,144.0,113.9,116.0,null,null,null,null,null,null
BSCRO1157-25_r_1.3_s_50_BSCRO1157-25,BSCRO1157-25,r_1.3_s_50_merge,>BSCRO1157-25_r_1.3_s_50_BSCRO1157-25_merge,187676,YP_009753939.1,genus:Oncopodura,,823,null,1533,0.0,128.0,78.9,83.0,null,null,null,null,null,null
BSCRO1172-25_r_1.3_s_50_BSCRO1172-25,BSCRO1172-25,r_1.3_s_50_merge,>BSCRO1172-25_r_1.3_s_50_BSCRO1172-25_merge,3139678,UFX54039.1,subfamily:Onychiurinae,,1355,null,1533,0.0,171.0,130.8,133.0,null,null,null,null,null,null
BSCRO1196-25_r_1_s_100_BSCRO1196-25,BSCRO1196-25,r_1_s_100_merge,>BSCRO1196-25_r_1_s_100_BSCRO1196-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,2035,null,1533,0.0,690.0,203.82,147.0,null,null,null,null,null,null
BSCRO1226-25_r_1_s_100_BSCRO1226-25,BSCRO1226-25,r_1_s_100_merge,>BSCRO1226-25_r_1_s_100_BSCRO1226-25_merge,2768102,YP_010265401.1,family:Paronellidae,,1932,null,1533,0.0,279.0,204.4,204.0,null,null,null,null,null,null
BSCRO1204-25_r_1_s_100_BSCRO1204-25,BSCRO1204-25,r_1_s_100_merge,>BSCRO1204-25_r_1_s_100_BSCRO1204-25_merge,2768102,YP_010265401.1,family:Paronellidae,,937,null,1533,0.0,129.0,88.58,84.0,null,null,null,null,null,null
BSCRO1148-25_r_1.3_s_50_BSCRO1148-25,BSCRO1148-25,r_1.3_s_50_merge,>BSCRO1148-25_r_1.3_s_50_BSCRO1148-25_merge,187676,YP_009753939.1,genus:Oncopodura,,297,null,1533,0.0,50.0,23.12,23.0,null,null,null,null,null,null
BSCRO1193-25_r_1.5_s_100_BSCRO1193-25,BSCRO1193-25,r_1.5_s_100_merge,>BSCRO1193-25_r_1.5_s_100_BSCRO1193-25_merge,370027,QFX74494.1,genus:Isotomurus,,924,null,1533,59.0,136.0,92.92,92.0,null,null,null,null,null,null
BSCRO1210-25_r_1_s_100_BSCRO1210-25,BSCRO1210-25,r_1_s_100_merge,>BSCRO1210-25_r_1_s_100_BSCRO1210-25_merge,2768102,YP_010265401.1,family:Paronellidae,,2525,null,1533,0.0,354.0,271.54,273.0,null,null,null,null,null,null
BSCRO1141-25_r_1.5_s_50_BSCRO1141-25,BSCRO1141-25,r_1.5_s_50_merge,>BSCRO1141-25_r_1.5_s_50_BSCRO1141-25_merge,187676,YP_009753939.1,genus:Oncopodura,,151,null,1533,0.0,18.0,8.52,9.0,null,null,null,null,null,null
BSCRO1218-25_r_1.3_s_100_BSCRO1218-25,BSCRO1218-25,r_1.3_s_100_merge,>BSCRO1218-25_r_1.3_s_100_BSCRO1218-25_merge,187632,UFX54039.1,subfamily:Onychiurinae,,1099,null,1533,0.0,144.0,107.88,110.0,null,null,null,null,null,null
BSCRO1164-25_r_1.3_s_50_BSCRO1164-25,BSCRO1164-25,r_1.3_s_50_merge,>BSCRO1164-25_r_1.3_s_50_BSCRO1164-25_merge,187676,YP_009753939.1,genus:Oncopodura,,436,null,1533,0.0,62.0,38.51,39.0,null,null,null,null,null,null
BSCRO1206-25_r_1_s_100_BSCRO1206-25,BSCRO1206-25,r_1_s_100_merge,>BSCRO1206-25_r_1_s_100_BSCRO1206-25_merge,1765952,XCD10116.1,subfamily:Heteromurinae,,386,null,1536,0.0,59.0,32.24,31.0,null,null,null,null,null,null
