Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
UNIFI837-24_r_1_s_50_UNIFI837-24,UNIFI837-24,r_1_s_50_merge,>UNIFI837-24_r_1_s_50_UNIFI837-24_merge,1588237,YP_010737648.1,subfamily:Cantharinae,,244,null,1554,0.0,48.0,11.95,8.0,null,null,null,null,null,null
UNIFI766-24_r_1_s_50_UNIFI766-24,UNIFI766-24,r_1_s_50_merge,>UNIFI766-24_r_1_s_50_UNIFI766-24_merge,433502,YP_010737648.1,subfamily:Cantharinae,,37242,null,1554,0.0,4549.0,2030.1,1805.5,null,null,null,null,null,null
UNIFI777-24_r_1.5_s_100_UNIFI777-24,UNIFI777-24,r_1.5_s_100_merge,>UNIFI777-24_r_1.5_s_100_UNIFI777-24_merge,878131,YP_010737648.1,family:Cantharidae,,3097,null,1554,0.0,941.0,190.61,135.0,null,null,null,null,null,null
UNIFI831-24_r_1.5_s_50_UNIFI831-24,UNIFI831-24,r_1.5_s_50_merge,>UNIFI831-24_r_1.5_s_50_UNIFI831-24_merge,1553549,YP_010737648.1,family:Cantharidae,,644,null,1554,0.0,153.0,24.09,17.0,null,null,null,null,null,null
UNIFI805-24_r_1_s_50_UNIFI805-24,UNIFI805-24,r_1_s_50_merge,>UNIFI805-24_r_1_s_50_UNIFI805-24_merge,2705174,YP_009732537.1,species:Trachys auricollis,,426,null,1539,2.0,50.0,14.28,13.0,null,null,null,null,null,null
UNIFI775-24_r_1.3_s_50_UNIFI775-24,UNIFI775-24,r_1.3_s_50_merge,>UNIFI775-24_r_1.3_s_50_UNIFI775-24_merge,878131,YP_010737648.1,family:Cantharidae,,3764,null,1554,0.0,560.0,188.06,163.5,null,null,null,null,null,null
UNIFI824-24_r_1.5_s_50_UNIFI824-24,UNIFI824-24,r_1.5_s_50_merge,>UNIFI824-24_r_1.5_s_50_UNIFI824-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1241,null,1554,0.0,422.0,47.41,21.5,null,null,null,null,null,null
UNIFI765-24_r_1.3_s_100_UNIFI765-24,UNIFI765-24,r_1.3_s_100_merge,>UNIFI765-24_r_1.3_s_100_UNIFI765-24_merge,433502,YP_010737648.1,subfamily:Cantharinae,,713,null,1554,0.0,311.0,33.12,15.0,null,null,null,null,null,null
UNIFI782-24_r_1_s_100_UNIFI782-24,UNIFI782-24,r_1_s_100_merge,>UNIFI782-24_r_1_s_100_UNIFI782-24_merge,1553549,YP_010737648.1,family:Cantharidae,,185,null,1554,0.0,33.0,9.77,9.0,null,null,null,null,null,null
UNIFI785-24_r_1_s_50_UNIFI785-24,UNIFI785-24,r_1_s_50_merge,>UNIFI785-24_r_1_s_50_UNIFI785-24_merge,1553549,YP_010737648.1,family:Cantharidae,,2177,null,1554,0.0,205.0,85.27,76.0,null,null,null,null,null,null
UNIFI826-24_r_1.3_s_50_UNIFI826-24,UNIFI826-24,r_1.3_s_50_merge,>UNIFI826-24_r_1.3_s_50_UNIFI826-24_merge,1553549,YP_010737648.1,family:Cantharidae,,2766,null,1554,0.0,475.0,90.95,75.0,null,null,null,null,null,null
UNIFI806-24_r_1.5_s_50_UNIFI806-24,UNIFI806-24,r_1.5_s_50_merge,>UNIFI806-24_r_1.5_s_50_UNIFI806-24_merge,290682,ARH54716.1,genus:Trachys,,604,null,1542,1.0,150.0,18.83,15.0,null,null,null,null,null,null
UNIFI797-24_r_1.5_s_100_UNIFI797-24,UNIFI797-24,r_1.5_s_100_merge,>UNIFI797-24_r_1.5_s_100_UNIFI797-24_merge,261156,ARH54716.1,subfamily:Agrilinae,,3201,null,1542,0.0,389.0,183.5,193.5,null,null,null,null,null,null
UNIFI823-24_r_1_s_100_UNIFI823-24,UNIFI823-24,r_1_s_100_merge,>UNIFI823-24_r_1_s_100_UNIFI823-24_merge,1553549,YP_010737648.1,family:Cantharidae,,138,null,1554,0.0,22.0,7.89,7.0,null,null,null,null,null,null
UNIFI835-24_r_1_s_50_UNIFI835-24,UNIFI835-24,r_1_s_50_merge,>UNIFI835-24_r_1_s_50_UNIFI835-24_merge,1588237,YP_010737648.1,subfamily:Cantharinae,,2205,null,1554,0.0,314.0,80.08,67.0,null,null,null,null,null,null
UNIFI829-24_r_1_s_100_UNIFI829-24,UNIFI829-24,r_1_s_100_merge,>UNIFI829-24_r_1_s_100_UNIFI829-24_merge,1553549,YP_010737648.1,family:Cantharidae,,66,null,1554,0.0,20.0,4.46,3.0,null,null,null,null,null,null
UNIFI811-24_r_1.3_s_100_UNIFI811-24,UNIFI811-24,r_1.3_s_100_merge,>UNIFI811-24_r_1.3_s_100_UNIFI811-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1427,null,1554,0.0,172.0,105.9,109.0,null,null,null,null,null,null
UNIFI785-24_r_1.5_s_100_UNIFI785-24,UNIFI785-24,r_1.5_s_100_merge,>UNIFI785-24_r_1.5_s_100_UNIFI785-24_merge,1553549,YP_010737648.1,family:Cantharidae,,590,null,1554,0.0,100.0,29.11,23.0,null,null,null,null,null,null
UNIFI850-24_r_1.3_s_50_UNIFI850-24,UNIFI850-24,r_1.3_s_50_merge,>UNIFI850-24_r_1.3_s_50_UNIFI850-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,1664,null,1539,30.0,239.0,98.29,94.0,null,null,null,null,null,null
UNIFI811-24_r_1_s_100_UNIFI811-24,UNIFI811-24,r_1_s_100_merge,>UNIFI811-24_r_1_s_100_UNIFI811-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1611,null,1554,0.0,176.0,120.21,122.0,null,null,null,null,null,null
UNIFI793-24_r_1.3_s_50_UNIFI793-24,UNIFI793-24,r_1.3_s_50_merge,>UNIFI793-24_r_1.3_s_50_UNIFI793-24_merge,1580627,WCO87667.1,genus:Chalcophora,,902,null,1530,29.0,62.0,45.07,45.0,null,null,null,null,null,null
UNIFI810-24_r_1.5_s_50_UNIFI810-24,UNIFI810-24,r_1.5_s_50_merge,>UNIFI810-24_r_1.5_s_50_UNIFI810-24_merge,1553549,YP_010737648.1,family:Cantharidae,,6708,null,1554,0.0,1120.0,631.51,839.0,null,null,null,null,null,null
UNIFI792-24_r_1.3_s_50_UNIFI792-24,UNIFI792-24,r_1.3_s_50_merge,>UNIFI792-24_r_1.3_s_50_UNIFI792-24_merge,1580627,WCO87667.1,genus:Chalcophora,,5352,null,1530,57.0,417.0,230.42,234.0,null,null,null,null,null,null
UNIFI837-24_r_1.5_s_50_UNIFI837-24,UNIFI837-24,r_1.5_s_50_merge,>UNIFI837-24_r_1.5_s_50_UNIFI837-24_merge,1588237,YP_010737648.1,subfamily:Cantharinae,,62,null,1554,0.0,12.0,1.88,1.0,null,null,null,null,null,null
UNIFI771-24_r_1_s_50_UNIFI771-24,UNIFI771-24,r_1_s_50_merge,>UNIFI771-24_r_1_s_50_UNIFI771-24_merge,878131,YP_010737648.1,family:Cantharidae,,1332,null,1554,0.0,204.0,56.85,47.0,null,null,null,null,null,null
UNIFI828-24_r_1.3_s_50_UNIFI828-24,UNIFI828-24,r_1.3_s_50_merge,>UNIFI828-24_r_1.3_s_50_UNIFI828-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1849,null,1554,0.0,125.0,57.64,57.0,null,null,null,null,null,null
UNIFI828-24_r_1.3_s_100_UNIFI828-24,UNIFI828-24,r_1.3_s_100_merge,>UNIFI828-24_r_1.3_s_100_UNIFI828-24_merge,1553549,YP_010737648.1,family:Cantharidae,,231,null,1554,0.0,43.0,11.98,9.0,null,null,null,null,null,null
UNIFI790-24_r_1.5_s_100_UNIFI790-24,UNIFI790-24,r_1.5_s_100_merge,>UNIFI790-24_r_1.5_s_100_UNIFI790-24_merge,1587039,ARH54716.1,subfamily:Agrilinae,,23,null,1542,0.0,13.0,1.01,0.0,null,null,null,null,null,null
UNIFI765-24_r_1_s_100_UNIFI765-24,UNIFI765-24,r_1_s_100_merge,>UNIFI765-24_r_1_s_100_UNIFI765-24_merge,433502,YP_010737648.1,subfamily:Cantharinae,,762,null,1554,0.0,313.0,36.48,18.0,null,null,null,null,null,null
UNIFI844-24_r_1.5_s_100_UNIFI844-24,UNIFI844-24,r_1.5_s_100_merge,>UNIFI844-24_r_1.5_s_100_UNIFI844-24_merge,1857282,XQF01699.1,subfamily:Chrysochroinae,,2037,null,1530,0.0,189.0,117.85,125.0,null,null,null,null,null,null
UNIFI803-24_r_1_s_100_UNIFI803-24,UNIFI803-24,r_1_s_100_merge,>UNIFI803-24_r_1_s_100_UNIFI803-24_merge,1857282,XQF01699.1,subfamily:Chrysochroinae,,1523,null,1530,0.0,217.0,80.58,75.0,null,null,null,null,null,null
UNIFI840-24_r_1.5_s_50_UNIFI840-24,UNIFI840-24,r_1.5_s_50_merge,>UNIFI840-24_r_1.5_s_50_UNIFI840-24_merge,1588237,YP_010737648.1,subfamily:Cantharinae,,1275,null,1554,0.0,153.0,55.07,51.0,null,null,null,null,null,null
UNIFI815-24_r_1_s_50_UNIFI815-24,UNIFI815-24,r_1_s_50_merge,>UNIFI815-24_r_1_s_50_UNIFI815-24_merge,1553551,YP_010737648.1,family:Cantharidae,,6678,null,1554,0.0,718.0,422.08,403.0,null,null,null,null,null,null
UNIFI790-24_r_1_s_100_UNIFI790-24,UNIFI790-24,r_1_s_100_merge,>UNIFI790-24_r_1_s_100_UNIFI790-24_merge,1587039,ARH54716.1,subfamily:Agrilinae,,147,null,1542,0.0,28.0,10.39,10.0,null,null,null,null,null,null
UNIFI761-24_r_1_s_100_UNIFI761-24,UNIFI761-24,r_1_s_100_merge,>UNIFI761-24_r_1_s_100_UNIFI761-24_merge,1710796,YP_010737648.1,subfamily:Cantharinae,,746,null,1554,0.0,82.0,50.29,53.0,null,null,null,null,null,null
UNIFI785-24_r_1.5_s_50_UNIFI785-24,UNIFI785-24,r_1.5_s_50_merge,>UNIFI785-24_r_1.5_s_50_UNIFI785-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1372,null,1554,0.0,148.0,52.11,44.0,null,null,null,null,null,null
UNIFI812-24_r_1.3_s_50_UNIFI812-24,UNIFI812-24,r_1.3_s_50_merge,>UNIFI812-24_r_1.3_s_50_UNIFI812-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1059,null,1554,0.0,124.0,36.7,28.0,null,null,null,null,null,null
UNIFI842-24_r_1.3_s_100_UNIFI842-24,UNIFI842-24,r_1.3_s_100_merge,>UNIFI842-24_r_1.3_s_100_UNIFI842-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,16830,null,1539,215.0,1922.0,969.09,824.0,null,null,null,null,null,null
UNIFI847-24_r_1_s_50_UNIFI847-24,UNIFI847-24,r_1_s_50_merge,>UNIFI847-24_r_1_s_50_UNIFI847-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,153470,null,1539,8513.0,18387.0,12062.01,11684.0,null,null,null,null,null,null
UNIFI788-24_r_1.5_s_100_UNIFI788-24,UNIFI788-24,r_1.5_s_100_merge,>UNIFI788-24_r_1.5_s_100_UNIFI788-24_merge,1587039,ARH54716.1,subfamily:Agrilinae,,1455,null,1542,0.0,230.0,70.23,65.0,null,null,null,null,null,null
UNIFI843-24_r_1_s_100_UNIFI843-24,UNIFI843-24,r_1_s_100_merge,>UNIFI843-24_r_1_s_100_UNIFI843-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,5891,null,1539,95.0,778.0,435.09,430.0,null,null,null,null,null,null
UNIFI846-24_r_1.5_s_50_UNIFI846-24,UNIFI846-24,r_1.5_s_50_merge,>UNIFI846-24_r_1.5_s_50_UNIFI846-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,97382,null,1539,4653.0,11949.0,7326.04,7049.0,null,null,null,null,null,null
UNIFI794-24_r_1.3_s_100_UNIFI794-24,UNIFI794-24,r_1.3_s_100_merge,>UNIFI794-24_r_1.3_s_100_UNIFI794-24_merge,1857286,XQF01699.1,subfamily:Chrysochroinae,,787,null,1530,8.0,100.0,38.62,32.0,null,null,null,null,null,null
UNIFI827-24_r_1_s_100_UNIFI827-24,UNIFI827-24,r_1_s_100_merge,>UNIFI827-24_r_1_s_100_UNIFI827-24_merge,1553549,YP_010737648.1,family:Cantharidae,,812,null,1554,0.0,174.0,39.46,28.0,null,null,null,null,null,null
UNIFI815-24_r_1.5_s_50_UNIFI815-24,UNIFI815-24,r_1.5_s_50_merge,>UNIFI815-24_r_1.5_s_50_UNIFI815-24_merge,1553551,YP_010737648.1,family:Cantharidae,,4465,null,1554,0.0,709.0,280.84,265.5,null,null,null,null,null,null
UNIFI814-24_r_1.3_s_50_UNIFI814-24,UNIFI814-24,r_1.3_s_50_merge,>UNIFI814-24_r_1.3_s_50_UNIFI814-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1232,null,1554,0.0,125.0,49.41,44.0,null,null,null,null,null,null
UNIFI776-24_r_1_s_100_UNIFI776-24,UNIFI776-24,r_1_s_100_merge,>UNIFI776-24_r_1_s_100_UNIFI776-24_merge,878131,YP_010737648.1,family:Cantharidae,,241734,null,1554,0.0,34647.0,20426.73,18871.0,null,null,null,null,null,null
UNIFI802-24_r_1_s_100_UNIFI802-24,UNIFI802-24,r_1_s_100_merge,>UNIFI802-24_r_1_s_100_UNIFI802-24_merge,1553646,YP_010154878.1,subfamily:Buprestinae,,7804,null,1545,0.0,899.0,489.61,452.0,null,null,null,null,null,null
UNIFI845-24_r_1.3_s_100_UNIFI845-24,UNIFI845-24,r_1.3_s_100_merge,>UNIFI845-24_r_1.3_s_100_UNIFI845-24_merge,1857282,XQF01699.1,subfamily:Chrysochroinae,,219,null,1530,0.0,61.0,10.12,6.0,null,null,null,null,null,null
UNIFI792-24_r_1.5_s_100_UNIFI792-24,UNIFI792-24,r_1.5_s_100_merge,>UNIFI792-24_r_1.5_s_100_UNIFI792-24_merge,1580627,WCO87667.1,genus:Chalcophora,,1224,null,1530,21.0,232.0,65.72,55.5,null,null,null,null,null,null
UNIFI774-24_r_1_s_50_UNIFI774-24,UNIFI774-24,r_1_s_50_merge,>UNIFI774-24_r_1_s_50_UNIFI774-24_merge,878131,YP_010737648.1,family:Cantharidae,,2671,null,1554,1.0,452.0,92.05,73.5,null,null,null,null,null,null
UNIFI845-24_r_1.3_s_50_UNIFI845-24,UNIFI845-24,r_1.3_s_50_merge,>UNIFI845-24_r_1.3_s_50_UNIFI845-24_merge,1857282,XQF01699.1,subfamily:Chrysochroinae,,1766,null,1530,0.0,142.0,51.99,47.0,null,null,null,null,null,null
UNIFI841-24_r_1.5_s_100_UNIFI841-24,UNIFI841-24,r_1.5_s_100_merge,>UNIFI841-24_r_1.5_s_100_UNIFI841-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,5365,null,1539,58.0,818.0,387.92,322.0,null,null,null,null,null,null
UNIFI807-24_r_1.5_s_100_UNIFI807-24,UNIFI807-24,r_1.5_s_100_merge,>UNIFI807-24_r_1.5_s_100_UNIFI807-24_merge,1971789,WYN06742.1,family:Byrrhidae,,1635,null,1539,0.0,262.0,101.08,90.0,null,null,null,null,null,null
UNIFI804-24_r_1.3_s_100_UNIFI804-24,UNIFI804-24,r_1.3_s_100_merge,>UNIFI804-24_r_1.3_s_100_UNIFI804-24_merge,1857282,XQF01699.1,subfamily:Chrysochroinae,,1233,null,1530,0.0,167.0,75.15,70.0,null,null,null,null,null,null
UNIFI807-24_r_1_s_50_UNIFI807-24,UNIFI807-24,r_1_s_50_merge,>UNIFI807-24_r_1_s_50_UNIFI807-24_merge,1971789,WYN06742.1,family:Byrrhidae,,3456,null,1539,0.0,737.0,167.96,142.0,null,null,null,null,null,null
UNIFI853-24_r_1.5_s_100_UNIFI853-24,UNIFI853-24,r_1.5_s_100_merge,>UNIFI853-24_r_1.5_s_100_UNIFI853-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,61,null,1539,0.0,16.0,3.15,2.0,null,null,null,null,null,null
UNIFI820-24_r_1_s_50_UNIFI820-24,UNIFI820-24,r_1_s_50_merge,>UNIFI820-24_r_1_s_50_UNIFI820-24_merge,1553549,YP_010737648.1,family:Cantharidae,,2401,null,1554,0.0,274.0,81.69,63.0,null,null,null,null,null,null
UNIFI809-24_r_1.3_s_100_UNIFI809-24,UNIFI809-24,r_1.3_s_100_merge,>UNIFI809-24_r_1.3_s_100_UNIFI809-24_merge,3112882,WRO45014.1,species:Cantharis brunneipennis,,4726,null,1530,31.0,764.0,242.11,185.5,null,null,null,null,null,null
UNIFI778-24_r_1.5_s_100_UNIFI778-24,UNIFI778-24,r_1.5_s_100_merge,>UNIFI778-24_r_1.5_s_100_UNIFI778-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1143,null,1554,0.0,167.0,74.8,77.0,null,null,null,null,null,null
UNIFI825-24_r_1.3_s_100_UNIFI825-24,UNIFI825-24,r_1.3_s_100_merge,>UNIFI825-24_r_1.3_s_100_UNIFI825-24_merge,1553549,YP_010737648.1,family:Cantharidae,,5250,null,1554,0.0,858.0,250.37,204.5,null,null,null,null,null,null
UNIFI770-24_r_1.3_s_50_UNIFI770-24,UNIFI770-24,r_1.3_s_50_merge,>UNIFI770-24_r_1.3_s_50_UNIFI770-24_merge,878131,YP_010737648.1,family:Cantharidae,,17362,null,1554,0.0,1917.0,635.59,564.5,null,null,null,null,null,null
UNIFI793-24_r_1.5_s_50_UNIFI793-24,UNIFI793-24,r_1.5_s_50_merge,>UNIFI793-24_r_1.5_s_50_UNIFI793-24_merge,1580627,WCO87667.1,genus:Chalcophora,,836,null,1530,27.0,61.0,42.43,42.0,null,null,null,null,null,null
UNIFI836-24_r_1.3_s_50_UNIFI836-24,UNIFI836-24,r_1.3_s_50_merge,>UNIFI836-24_r_1.3_s_50_UNIFI836-24_merge,1588237,YP_010737648.1,subfamily:Cantharinae,,1075,null,1554,1.0,135.0,42.71,36.0,null,null,null,null,null,null
UNIFI777-24_r_1.5_s_50_UNIFI777-24,UNIFI777-24,r_1.5_s_50_merge,>UNIFI777-24_r_1.5_s_50_UNIFI777-24_merge,878131,YP_010737648.1,family:Cantharidae,,4683,null,1554,0.0,1343.0,239.93,149.0,null,null,null,null,null,null
UNIFI808-24_r_1.5_s_50_UNIFI808-24,UNIFI808-24,r_1.5_s_50_merge,>UNIFI808-24_r_1.5_s_50_UNIFI808-24_merge,1971789,WYN06742.1,family:Byrrhidae,,571,null,1539,0.0,104.0,19.53,12.0,null,null,null,null,null,null
UNIFI798-24_r_1.3_s_50_UNIFI798-24,UNIFI798-24,r_1.3_s_50_merge,>UNIFI798-24_r_1.3_s_50_UNIFI798-24_merge,261156,ARH54716.1,subfamily:Agrilinae,,1396,null,1542,0.0,173.0,57.12,49.0,null,null,null,null,null,null
UNIFI842-24_r_1_s_100_UNIFI842-24,UNIFI842-24,r_1_s_100_merge,>UNIFI842-24_r_1_s_100_UNIFI842-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,16989,null,1539,215.0,1969.0,982.93,834.0,null,null,null,null,null,null
UNIFI780-24_r_1.5_s_100_UNIFI780-24,UNIFI780-24,r_1.5_s_100_merge,>UNIFI780-24_r_1.5_s_100_UNIFI780-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1381,null,1554,0.0,220.0,82.95,84.0,null,null,null,null,null,null
UNIFI854-24_r_1_s_50_UNIFI854-24,UNIFI854-24,r_1_s_50_merge,>UNIFI854-24_r_1_s_50_UNIFI854-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,1109,null,1539,9.0,150.0,44.74,37.0,null,null,null,null,null,null
UNIFI804-24_r_1.3_s_50_UNIFI804-24,UNIFI804-24,r_1.3_s_50_merge,>UNIFI804-24_r_1.3_s_50_UNIFI804-24_merge,1857282,XQF01699.1,subfamily:Chrysochroinae,,2406,null,1530,0.0,307.0,110.77,103.5,null,null,null,null,null,null
UNIFI763-24_r_1_s_100_UNIFI763-24,UNIFI763-24,r_1_s_100_merge,>UNIFI763-24_r_1_s_100_UNIFI763-24_merge,1710368,YP_010737648.1,subfamily:Cantharinae,,159,null,1554,0.0,21.0,7.82,8.0,null,null,null,null,null,null
UNIFI772-24_r_1_s_100_UNIFI772-24,UNIFI772-24,r_1_s_100_merge,>UNIFI772-24_r_1_s_100_UNIFI772-24_merge,878131,YP_010737648.1,family:Cantharidae,,1036,null,1554,0.0,211.0,53.83,41.5,null,null,null,null,null,null
UNIFI835-24_r_1.3_s_100_UNIFI835-24,UNIFI835-24,r_1.3_s_100_merge,>UNIFI835-24_r_1.3_s_100_UNIFI835-24_merge,1588237,YP_010737648.1,subfamily:Cantharinae,,630,null,1554,0.0,119.0,31.43,25.0,null,null,null,null,null,null
UNIFI815-24_r_1.3_s_100_UNIFI815-24,UNIFI815-24,r_1.3_s_100_merge,>UNIFI815-24_r_1.3_s_100_UNIFI815-24_merge,1553551,YP_010737648.1,family:Cantharidae,,4201,null,1554,0.0,631.0,323.7,306.0,null,null,null,null,null,null
UNIFI838-24_r_1_s_100_UNIFI838-24,UNIFI838-24,r_1_s_100_merge,>UNIFI838-24_r_1_s_100_UNIFI838-24_merge,1588237,YP_010737648.1,subfamily:Cantharinae,,1088,null,1554,0.0,137.0,60.81,57.5,null,null,null,null,null,null
UNIFI846-24_r_1.3_s_50_UNIFI846-24,UNIFI846-24,r_1.3_s_50_merge,>UNIFI846-24_r_1.3_s_50_UNIFI846-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,98577,null,1539,4679.0,11968.0,7374.1,7108.0,null,null,null,null,null,null
UNIFI849-24_r_1.3_s_100_UNIFI849-24,UNIFI849-24,r_1.3_s_100_merge,>UNIFI849-24_r_1.3_s_100_UNIFI849-24_merge,3027142,YP_010709578.1,genus:Rhagonycha,,9892,null,1539,139.0,1438.0,634.61,501.0,null,null,null,null,null,null
UNIFI765-24_r_1.5_s_50_UNIFI765-24,UNIFI765-24,r_1.5_s_50_merge,>UNIFI765-24_r_1.5_s_50_UNIFI765-24_merge,433502,YP_010737648.1,subfamily:Cantharinae,,2461,null,1554,0.0,902.0,81.76,37.0,null,null,null,null,null,null
UNIFI782-24_r_1_s_50_UNIFI782-24,UNIFI782-24,r_1_s_50_merge,>UNIFI782-24_r_1_s_50_UNIFI782-24_merge,1553549,YP_010737648.1,family:Cantharidae,,1166,null,1554,0.0,226.0,40.32,29.5,null,null,null,null,null,null
UNIFI806-24_r_1.5_s_100_UNIFI806-24,UNIFI806-24,r_1.5_s_100_merge,>UNIFI806-24_r_1.5_s_100_UNIFI806-24_merge,290682,ARH54716.1,genus:Trachys,,110,null,1542,0.0,27.0,4.94,4.0,null,null,null,null,null,null
UNIFI810-24_r_1_s_50_UNIFI810-24,UNIFI810-24,r_1_s_50_merge,>UNIFI810-24_r_1_s_50_UNIFI810-24_merge,1553549,YP_010737648.1,family:Cantharidae,,10349,null,1554,0.0,1174.0,973.27,992.0,null,null,null,null,null,null
