ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge
0	3	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	338	759	Ichneumonidae,Andrenidae,Halictidae,Megachilidae	BGENL1808-24_r_1.5_s_50	Panurginus brullei	0	BGENL1808-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	368	630	Andrenidae,Halictidae	BGENL1808-24_r_1.5_s_100	Panurginus brullei	0	BGENL1808-24	1.5	100	False	False
1	33	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	491	1176		BGENL1809-24_r_1_s_50	Panurginus lactipennis	0	BGENL1809-24	1	50	False	False
0	35	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	309	1071		BGENL1809-24_r_1_s_100	Panurginus lactipennis	0	BGENL1809-24	1	100	False	False
0	26	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	329	888	Lampyridae,Crabronidae,Colletidae,Chalcididae	BGENL1809-24_r_1.3_s_50	Panurginus lactipennis	0	BGENL1809-24	1.3	50	False	False
0	33	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	157	801	Crabronidae,Megachilidae,Colletidae,Chalcididae	BGENL1809-24_r_1.3_s_100	Panurginus lactipennis	0	BGENL1809-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	76	579	Andrenidae	BGENL1809-24_r_1.5_s_50	Panurginus lactipennis	0	BGENL1809-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	76	543	Vespidae,Andrenidae	BGENL1809-24_r_1.5_s_100	Panurginus lactipennis	0	BGENL1809-24	1.5	100	False	False
7	10	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	655	1386	Formicidae	BGENL1810-24_r_1_s_50	Panurginus lactipennis	0	BGENL1810-24	1	50	False	False
4	8	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	654	1278		BGENL1810-24_r_1_s_100	Panurginus lactipennis	0	BGENL1810-24	1	100	False	False
4	6	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	637	1173	Andrenidae,Halictidae,Colletidae	BGENL1810-24_r_1.3_s_50	Panurginus lactipennis	0	BGENL1810-24	1.3	50	False	False
4	4	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	627	1104	Andrenidae,Colletidae	BGENL1810-24_r_1.3_s_100	Panurginus lactipennis	0	BGENL1810-24	1.3	100	False	False
0	7	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	356	777	Andrenidae,Colletidae	BGENL1810-24_r_1.5_s_50	Panurginus lactipennis	0	BGENL1810-24	1.5	50	False	False
0	5	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	383	705	Andrenidae,Colletidae	BGENL1810-24_r_1.5_s_100	Panurginus lactipennis	0	BGENL1810-24	1.5	100	False	False
33	53	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	609	1294		BGENL1811-24_r_1_s_50	Panurginus lactipennis	0	BGENL1811-24	1	50	False	False
31	49	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	595	1170	Lycidae,Ciidae,Apidae,Andrenidae,Halictidae	BGENL1811-24_r_1_s_100	Panurginus lactipennis	0	BGENL1811-24	1	100	False	False
10	15	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	514	1080	Andrenidae,Megachilidae,Colletidae	BGENL1811-24_r_1.3_s_50	Panurginus lactipennis	0	BGENL1811-24	1.3	50	False	False
7	7	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	451	1014	Andrenidae,Colletidae	BGENL1811-24_r_1.3_s_100	Panurginus lactipennis	0	BGENL1811-24	1.3	100	False	False
2	4	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	367	849	Staphylinidae,Laemophloeidae,Culicidae,Apidae,Nymphalidae	BGENL1811-24_r_1.5_s_50	Panurginus lactipennis	0	BGENL1811-24	1.5	50	False	False
2	2	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Andrenidae	BLAST	family	COI-5P	304	696	Laemophloeidae,Culicidae,Apidae,Colletidae,Nymphalidae	BGENL1811-24_r_1.5_s_100	Panurginus lactipennis	0	BGENL1811-24	1.5	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1536	Apidae	BGENL1812-24_r_1_s_50	Triepeolus tristis	0	BGENL1812-24	1	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1527	Apidae	BGENL1812-24_r_1_s_100	Triepeolus tristis	0	BGENL1812-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1527	Apidae	BGENL1812-24_r_1.3_s_50	Triepeolus tristis	0	BGENL1812-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1527	Apidae	BGENL1812-24_r_1.3_s_100	Triepeolus tristis	0	BGENL1812-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1479	Apidae	BGENL1812-24_r_1.5_s_50	Triepeolus tristis	0	BGENL1812-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1479	Apidae	BGENL1812-24_r_1.5_s_100	Triepeolus tristis	0	BGENL1812-24	1.5	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1536	Apidae	BGENL1813-24_r_1_s_50	Triepeolus tristis	0	BGENL1813-24	1	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1527	Apidae	BGENL1813-24_r_1_s_100	Triepeolus tristis	0	BGENL1813-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1518	Apidae	BGENL1813-24_r_1.3_s_50	Triepeolus tristis	0	BGENL1813-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1518	Apidae	BGENL1813-24_r_1.3_s_100	Triepeolus tristis	0	BGENL1813-24	1.3	100	False	False
0	3	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1479	Apidae	BGENL1813-24_r_1.5_s_50	Triepeolus tristis	0	BGENL1813-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1479	Apidae	BGENL1813-24_r_1.5_s_100	Triepeolus tristis	0	BGENL1813-24	1.5	100	False	False
3	3	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1527	Apidae	BGENL1814-24_r_1_s_50	Triepeolus tristis	0	BGENL1814-24	1	50	False	False
2	2	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1527	Apidae	BGENL1814-24_r_1_s_100	Triepeolus tristis	0	BGENL1814-24	1	100	False	False
2	2	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1527	Apidae	BGENL1814-24_r_1.3_s_50	Triepeolus tristis	0	BGENL1814-24	1.3	50	False	False
2	2	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1527	Apidae	BGENL1814-24_r_1.3_s_100	Triepeolus tristis	0	BGENL1814-24	1.3	100	False	False
0	1	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1476	Apidae	BGENL1814-24_r_1.5_s_50	Triepeolus tristis	0	BGENL1814-24	1.5	50	False	False
1	1	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1461	Apidae	BGENL1814-24_r_1.5_s_100	Triepeolus tristis	0	BGENL1814-24	1.5	100	False	False
2	2	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1533	Apidae,Halictidae	BGENL1815-24_r_1_s_50	Nomiapis femoralis	0	BGENL1815-24	1	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1533	Apidae,Halictidae	BGENL1815-24_r_1_s_100	Nomiapis femoralis	0	BGENL1815-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1527	Apidae,Halictidae	BGENL1815-24_r_1.3_s_50	Nomiapis femoralis	0	BGENL1815-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1521	Apidae,Halictidae	BGENL1815-24_r_1.3_s_100	Nomiapis femoralis	0	BGENL1815-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	634	1446	Apidae,Halictidae,Colletidae	BGENL1815-24_r_1.5_s_50	Nomiapis femoralis	0	BGENL1815-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	616	1392	Apidae,Halictidae,Colletidae	BGENL1815-24_r_1.5_s_100	Nomiapis femoralis	0	BGENL1815-24	1.5	100	False	False
16	23	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	447	1092	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BGENL1816-24_r_1_s_50	Nomiapis femoralis	0	BGENL1816-24	1	50	False	False
12	25	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	443	1026	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BGENL1816-24_r_1_s_100	Nomiapis femoralis	0	BGENL1816-24	1	100	False	False
0	1	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	208	732	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BGENL1816-24_r_1.3_s_50	Nomiapis femoralis	0	BGENL1816-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	207	585	Tettigoniidae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Ulidiidae,Vespidae,Tetracampidae	BGENL1816-24_r_1.3_s_100	Nomiapis femoralis	0	BGENL1816-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	98	315	Acrididae,Timematidae,Reduviidae,Curculionidae,Drosophilidae,Formicidae	BGENL1816-24_r_1.5_s_50	Nomiapis femoralis	0	BGENL1816-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	98	213		BGENL1816-24_r_1.5_s_100	Nomiapis femoralis	0	BGENL1816-24	1.5	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1521	Apidae,Halictidae	BGENL1817-24_r_1_s_50	Nomiapis femoralis	0	BGENL1817-24	1	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1521	Apidae,Halictidae	BGENL1817-24_r_1_s_100	Nomiapis femoralis	0	BGENL1817-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1521	Apidae,Halictidae	BGENL1817-24_r_1.3_s_50	Nomiapis femoralis	0	BGENL1817-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1521	Apidae,Halictidae	BGENL1817-24_r_1.3_s_100	Nomiapis femoralis	0	BGENL1817-24	1.3	100	False	False
0	1	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1470	Apidae,Halictidae	BGENL1817-24_r_1.5_s_50	Nomiapis femoralis	0	BGENL1817-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	655	1446	Apidae,Halictidae	BGENL1817-24_r_1.5_s_100	Nomiapis femoralis	0	BGENL1817-24	1.5	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Halictidae,Colletidae	BGENL1818-24_r_1_s_50	Nomiapis monstrosa	0	BGENL1818-24	1	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Halictidae,Colletidae	BGENL1818-24_r_1_s_100	Nomiapis monstrosa	0	BGENL1818-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Halictidae,Colletidae	BGENL1818-24_r_1.3_s_50	Nomiapis monstrosa	0	BGENL1818-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Halictidae,Colletidae	BGENL1818-24_r_1.3_s_100	Nomiapis monstrosa	0	BGENL1818-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1509	Halictidae,Colletidae	BGENL1818-24_r_1.5_s_50	Nomiapis monstrosa	0	BGENL1818-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1509	Halictidae,Colletidae	BGENL1818-24_r_1.5_s_100	Nomiapis monstrosa	0	BGENL1818-24	1.5	100	False	False
7	14	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	656	1530	Halictidae,Colletidae	BGENL1819-24_r_1_s_50	Nomiapis monstrosa	0	BGENL1819-24	1	50	False	False
6	7	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	656	1530	Apidae,Halictidae,Colletidae	BGENL1819-24_r_1_s_100	Nomiapis monstrosa	0	BGENL1819-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Apidae,Halictidae,Colletidae	BGENL1819-24_r_1.3_s_50	Nomiapis monstrosa	0	BGENL1819-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Apidae,Halictidae,Colletidae	BGENL1819-24_r_1.3_s_100	Nomiapis monstrosa	0	BGENL1819-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	648	1458	Apidae,Halictidae,Colletidae	BGENL1819-24_r_1.5_s_50	Nomiapis monstrosa	0	BGENL1819-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	618	1398	Halictidae,Colletidae	BGENL1819-24_r_1.5_s_100	Nomiapis monstrosa	0	BGENL1819-24	1.5	100	False	False
2	12	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Halictidae,Colletidae	BGENL1820-24_r_1_s_50	Nomiapis monstrosa	0	BGENL1820-24	1	50	False	False
0	7	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Halictidae,Colletidae	BGENL1820-24_r_1_s_100	Nomiapis monstrosa	0	BGENL1820-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1530	Apidae,Halictidae,Colletidae	BGENL1820-24_r_1.3_s_50	Nomiapis monstrosa	0	BGENL1820-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	657	1524	Apidae,Halictidae,Colletidae	BGENL1820-24_r_1.3_s_100	Nomiapis monstrosa	0	BGENL1820-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	636	1386	Apidae,Halictidae,Colletidae	BGENL1820-24_r_1.5_s_50	Nomiapis monstrosa	0	BGENL1820-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Halictidae	BLAST	family	COI-5P	621	1371	Halictidae,Colletidae	BGENL1820-24_r_1.5_s_100	Nomiapis monstrosa	0	BGENL1820-24	1.5	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1521	Apidae	BGENL1821-24_r_1_s_50	Melecta mundula	0	BGENL1821-24	1	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1521	Apidae	BGENL1821-24_r_1_s_100	Melecta mundula	0	BGENL1821-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1521	Apidae	BGENL1821-24_r_1.3_s_50	Melecta mundula	0	BGENL1821-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1521	Apidae	BGENL1821-24_r_1.3_s_100	Melecta mundula	0	BGENL1821-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1521	Apidae	BGENL1821-24_r_1.5_s_50	Melecta mundula	0	BGENL1821-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	656	1521	Apidae	BGENL1821-24_r_1.5_s_100	Melecta mundula	0	BGENL1821-24	1.5	100	False	False
0	3	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1527	Apidae	BGENL1822-24_r_1_s_50	Melecta mundula	0	BGENL1822-24	1	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1524	Apidae	BGENL1822-24_r_1_s_100	Melecta mundula	0	BGENL1822-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1527	Apidae	BGENL1822-24_r_1.3_s_50	Melecta mundula	0	BGENL1822-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1521	Apidae	BGENL1822-24_r_1.3_s_100	Melecta mundula	0	BGENL1822-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1527	Apidae	BGENL1822-24_r_1.5_s_50	Melecta mundula	0	BGENL1822-24	1.5	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1521	Apidae	BGENL1822-24_r_1.5_s_100	Melecta mundula	0	BGENL1822-24	1.5	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1530	Apidae	BGENL1823-24_r_1_s_50	Melecta mundula	0	BGENL1823-24	1	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1521	Apidae	BGENL1823-24_r_1_s_100	Melecta mundula	0	BGENL1823-24	1	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1521	Apidae	BGENL1823-24_r_1.3_s_50	Melecta mundula	0	BGENL1823-24	1.3	50	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1521	Apidae	BGENL1823-24_r_1.3_s_100	Melecta mundula	0	BGENL1823-24	1.3	100	False	False
0	0	data/BGE00182_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Apidae	BLAST	family	COI-5P	655	1521	Apidae	BGENL1823-24_r_1.5_s_50	Melecta mundula	0	BGENL1823-24	1.5	50	False	False
