ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1536	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL672-24_r_1.3_s_50	Calliopum geniculatum	0	BGENL672-24	1.3	50	False	False	14955506	3876	366	1536	4.0	322.0	247.224609375	245.5
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1536	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL672-24_r_1.3_s_100	Calliopum geniculatum	0	BGENL672-24	1.3	100	False	False	14955506	3271	366	1536	4.0	292.0	229.5859375	228.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1536	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL672-24_r_1.5_s_50	Calliopum geniculatum	0	BGENL672-24	1.5	50	False	False	14955506	3745	366	1536	4.0	303.0	239.97265625	238.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1536	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL672-24_r_1.5_s_100	Calliopum geniculatum	0	BGENL672-24	1.5	100	False	False	14955506	3195	366	1536	4.0	286.0	224.130859375	223.5
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL673-24_r_1_s_50	Calliopum geniculatum	0	BGENL673-24	1	50	False	False	18236339	3403	22	1536	0.0	319.0	202.59375	196.5
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL673-24_r_1_s_100	Calliopum geniculatum	0	BGENL673-24	1	100	False	False	18236339	2684	22	1536	0.0	271.0	180.998046875	179.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL673-24_r_1.3_s_50	Calliopum geniculatum	0	BGENL673-24	1.3	50	False	False	18236339	3233	22	1536	0.0	313.0	195.396484375	192.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL673-24_r_1.3_s_100	Calliopum geniculatum	0	BGENL673-24	1.3	100	False	False	18236339	2646	22	1536	0.0	268.0	178.01171875	177.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL673-24_r_1.5_s_50	Calliopum geniculatum	0	BGENL673-24	1.5	50	False	False	18236339	3066	22	1536	0.0	313.0	187.0078125	185.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL673-24_r_1.5_s_100	Calliopum geniculatum	0	BGENL673-24	1.5	100	False	False	18236339	2562	22	1536	0.0	259.0	172.267578125	173.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL674-24_r_1_s_50	Calliopum geniculatum	0	BGENL674-24	1	50	False	False	14794955	2784	76	1536	0.0	265.0	170.642578125	173.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL674-24_r_1_s_100	Calliopum geniculatum	0	BGENL674-24	1	100	False	False	14794955	2253	76	1536	0.0	216.0	155.1640625	156.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL674-24_r_1.3_s_50	Calliopum geniculatum	0	BGENL674-24	1.3	50	False	False	14794955	2641	76	1536	0.0	239.0	165.046875	164.5
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL674-24_r_1.3_s_100	Calliopum geniculatum	0	BGENL674-24	1.3	100	False	False	14794955	2230	76	1536	0.0	215.0	153.25390625	152.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL674-24_r_1.5_s_50	Calliopum geniculatum	0	BGENL674-24	1.5	50	False	False	14794955	2533	76	1536	0.0	225.0	160.23828125	156.5
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sepsidae,Sphaeroceridae	BGENL674-24_r_1.5_s_100	Calliopum geniculatum	0	BGENL674-24	1.5	100	False	False	14794955	2180	76	1536	0.0	213.0	150.095703125	147.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sphaeroceridae	BGENL675-24_r_1_s_50	Minettia desmometopa	0	BGENL675-24	1	50	False	False	9606532	3322	120	1536	0.0	257.0	138.421875	134.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sphaeroceridae	BGENL675-24_r_1_s_100	Minettia desmometopa	0	BGENL675-24	1	100	False	False	9606532	1778	120	1536	0.0	168.0	90.849609375	88.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sphaeroceridae	BGENL675-24_r_1.3_s_50	Minettia desmometopa	0	BGENL675-24	1.3	50	False	False	9606532	3213	120	1536	0.0	246.0	132.462890625	129.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sphaeroceridae	BGENL675-24_r_1.3_s_100	Minettia desmometopa	0	BGENL675-24	1.3	100	False	False	9606532	1735	120	1536	0.0	168.0	87.326171875	84.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sphaeroceridae	BGENL675-24_r_1.5_s_50	Minettia desmometopa	0	BGENL675-24	1.5	50	False	False	9606532	2992	120	1536	0.0	234.0	123.44140625	124.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sphaeroceridae	BGENL675-24_r_1.5_s_100	Minettia desmometopa	0	BGENL675-24	1.5	100	False	False	9606532	1675	120	1536	0.0	168.0	83.630859375	82.0
8	12	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL676-24_r_1_s_50	Minettia desmometopa	0	BGENL676-24	1	50	False	False	7562056	1205	77	1536	0.0	115.0	49.470703125	46.0
18	21	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL676-24_r_1_s_100	Minettia desmometopa	0	BGENL676-24	1	100	False	False	7562056	540	77	1536	0.0	80.0	28.384765625	24.0
2	2	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Sphaeroceridae,Heleomyzidae	BGENL676-24_r_1.3_s_50	Minettia desmometopa	0	BGENL676-24	1.3	50	False	False	7562056	1115	77	1536	0.0	110.0	44.4609375	44.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL676-24_r_1.3_s_100	Minettia desmometopa	0	BGENL676-24	1.3	100	False	False	7562056	508	77	1536	0.0	78.0	25.443359375	22.0
2	2	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL676-24_r_1.5_s_50	Minettia desmometopa	0	BGENL676-24	1.5	50	False	False	7562056	979	77	1536	0.0	104.0	38.837890625	36.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL676-24_r_1.5_s_100	Minettia desmometopa	0	BGENL676-24	1.5	100	False	False	7562056	471	77	1536	0.0	78.0	23.294921875	20.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL677-24_r_1_s_50	Minettia desmometopa	0	BGENL677-24	1	50	False	False	10552416	3233	164	1536	0.0	229.0	132.328125	127.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL677-24_r_1_s_100	Minettia desmometopa	0	BGENL677-24	1	100	False	False	10552416	1582	164	1536	0.0	165.0	81.42578125	78.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL677-24_r_1.3_s_50	Minettia desmometopa	0	BGENL677-24	1.3	50	False	False	10552416	3140	164	1536	0.0	219.0	127.30859375	124.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL677-24_r_1.3_s_100	Minettia desmometopa	0	BGENL677-24	1.3	100	False	False	10552416	1547	164	1536	0.0	155.0	78.44140625	74.5
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL677-24_r_1.5_s_50	Minettia desmometopa	0	BGENL677-24	1.5	50	False	False	10552416	2844	164	1536	0.0	213.0	116.03125	115.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Lauxaniidae	BLAST	family	COI-5P	657	1533	Drosophilidae,Lauxaniidae,Heleomyzidae	BGENL677-24_r_1.5_s_100	Minettia desmometopa	0	BGENL677-24	1.5	100	False	False	10552416	1482	164	1536	0.0	151.0	74.77734375	73.0
16	44	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Conopidae	BLAST	family	COI-5P	656	1509	Syrphidae,Conopidae,Psilidae,Drosophilidae,Sphaeroceridae,Tachinidae	BGENL678-24_r_1_s_50	Myopa variegata	0	BGENL678-24	1	50	False	False	10939041	747	23	1509	11.0	67.0	30.725646123260436	29.0
6	32	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Conopidae	BLAST	family	COI-5P	656	1509	Conopidae,Muscidae	BGENL678-24_r_1_s_100	Myopa variegata	0	BGENL678-24	1	100	False	False	10939041	263	23	1509	3.0	41.0	15.345924453280318	15.0
5	22	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Conopidae	BLAST	family	COI-5P	656	1488	Syrphidae,Conopidae,Psilidae,Muscidae	BGENL678-24_r_1.3_s_50	Myopa variegata	0	BGENL678-24	1.3	50	False	False	10939041	610	23	1509	0.0	63.0	24.916500994035786	25.0
4	15	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Conopidae	BLAST	family	COI-5P	656	1485	Syrphidae,Conopidae,Psilidae,Drosophilidae	BGENL678-24_r_1.3_s_100	Myopa variegata	0	BGENL678-24	1.3	100	False	False	10939041	239	23	1509	0.0	41.0	13.455268389662027	11.0
4	10	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Conopidae	BLAST	family	COI-5P	656	1419	Syrphidae,Conopidae,Psilidae,Drosophilidae	BGENL678-24_r_1.5_s_50	Myopa variegata	0	BGENL678-24	1.5	50	False	False	10939041	422	23	1509	0.0	57.0	17.073558648111334	15.0
3	9	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Conopidae	BLAST	family	COI-5P	635	1371	Syrphidae,Conopidae,Drosophilidae,Muscidae,Sarcophagidae	BGENL678-24_r_1.5_s_100	Myopa variegata	0	BGENL678-24	1.5	100	False	False	10939041	188	23	1509	0.0	40.0	10.216699801192844	8.0
0	0	data/BGE00176_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Conopidae	BLAST	family	COI-5P	656	1509	Conopidae,Psilidae,Drosophilidae,Muscidae	BGENL679-24_r_1_s_50	Myopa variegata	0	BGENL679-24	1	50	False	False	7140008	6330	2018	1509	97.0	528.0	265.35188866799206	254.0
