ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1542	Chrysomelidae	UNIFI1054-24_r_1.5_s_50	Bruchidius lutescens	0	UNIFI1054-24	1.5	50	False	False	7251680	18654	1548	1542	336.0	1784.0	955.2412451361868	897.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1542	Chrysomelidae	UNIFI1054-24_r_1.5_s_100	Bruchidius lutescens	0	UNIFI1054-24	1.5	100	False	False	7251680	13890	1548	1542	275.0	1592.0	804.9863813229572	763.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1542	Chrysomelidae	UNIFI1055-24_r_1_s_50	Bruchidius lutescens	0	UNIFI1055-24	1	50	False	False	5090300	10830	1094	1542	109.0	1871.0	568.3326848249027	452.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1542	Chrysomelidae	UNIFI1055-24_r_1_s_100	Bruchidius lutescens	0	UNIFI1055-24	1	100	False	False	5090300	7865	1094	1542	100.0	1539.0	473.6420233463035	371.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1542	Chrysomelidae	UNIFI1055-24_r_1.3_s_50	Bruchidius lutescens	0	UNIFI1055-24	1.3	50	False	False	5090300	10206	1094	1542	99.0	1779.0	524.2762645914397	410.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1542	Chrysomelidae	UNIFI1055-24_r_1.3_s_100	Bruchidius lutescens	0	UNIFI1055-24	1.3	100	False	False	5090300	7506	1094	1542	78.0	1469.0	439.6400778210117	347.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1542	Chrysomelidae	UNIFI1055-24_r_1.5_s_50	Bruchidius lutescens	0	UNIFI1055-24	1.5	50	False	False	5090300	9808	1094	1542	92.0	1758.0	508.28988326848247	403.5	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	657	1542	Chrysomelidae	UNIFI1055-24_r_1.5_s_100	Bruchidius lutescens	0	UNIFI1055-24	1.5	100	False	False	5090300	7406	1094	1542	77.0	1434.0	432.8579766536965	343.5	Naturalis Biodiversity Center	1	6
3	27	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	602	1536	Chrysomelidae	UNIFI1056-24_r_1_s_50	Bruchidius meleagrinus	0	UNIFI1056-24	1	50	False	False	5517978	1137	1355	1542	0.0	240.0	72.32879377431907	60.5	Naturalis Biodiversity Center	1	6
0	25	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	503	1404	Meloidae,Chrysomelidae,Curculionidae	UNIFI1056-24_r_1_s_100	Bruchidius meleagrinus	0	UNIFI1056-24	1	100	False	False	5517978	563	1355	1542	0.0	155.0	52.33463035019455	25.0	Naturalis Biodiversity Center	1	6
5	9	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	650	1536	Chrysomelidae	UNIFI1056-24_r_1.3_s_50	Bruchidius meleagrinus	0	UNIFI1056-24	1.3	50	False	False	5517978	438	1355	1542	0.0	78.0	16.66147859922179	11.0	Naturalis Biodiversity Center	1	6
7	17	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	541	1344	Chrysomelidae	UNIFI1056-24_r_1.3_s_100	Bruchidius meleagrinus	0	UNIFI1056-24	1.3	100	False	False	5517978	121	1355	1542	0.0	51.0	7.373540856031128	5.0	Naturalis Biodiversity Center	1	6
1	1	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	605	1452	Staphylinidae,Chrysomelidae,Cerambycidae	UNIFI1056-24_r_1.5_s_50	Bruchidius meleagrinus	0	UNIFI1056-24	1.5	50	False	False	5517978	281	1355	1542	0.0	57.0	9.441634241245136	7.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	387	1047	Staphylinidae,Chrysomelidae	UNIFI1056-24_r_1.5_s_100	Bruchidius meleagrinus	0	UNIFI1056-24	1.5	100	False	False	5517978	65	1355	1542	0.0	19.0	3.085603112840467	2.0	Naturalis Biodiversity Center	1	6
27	69	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	654	1536	Chrysomelidae	UNIFI1057-24_r_1_s_50	Bruchidius meleagrinus	0	UNIFI1057-24	1	50	False	False	4922197	1447	1359	1542	0.0	406.0	94.93774319066148	84.0	Naturalis Biodiversity Center	1	6
30	66	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	652	1533	Chrysomelidae,Tipulidae,Agromyzidae,Hepialidae	UNIFI1057-24_r_1_s_100	Bruchidius meleagrinus	0	UNIFI1057-24	1	100	False	False	4922197	784	1359	1542	0.0	268.0	72.6887159533074	45.0	Naturalis Biodiversity Center	1	6
12	25	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	654	1539	Chrysomelidae	UNIFI1057-24_r_1.3_s_50	Bruchidius meleagrinus	0	UNIFI1057-24	1.3	50	False	False	4922197	748	1359	1542	0.0	170.0	38.55058365758755	30.0	Naturalis Biodiversity Center	1	6
4	24	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1536	Chrysomelidae	UNIFI1057-24_r_1.3_s_100	Bruchidius meleagrinus	1	UNIFI1057-24	1.3	100	False	False	4922197	353	1359	1542	0.0	118.0	26.595330739299612	20.0	Naturalis Biodiversity Center	1	6
3	8	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	654	1539	Chrysomelidae	UNIFI1057-24_r_1.5_s_50	Bruchidius meleagrinus	0	UNIFI1057-24	1.5	50	False	False	4922197	545	1359	1542	0.0	99.0	27.007782101167315	22.0	Naturalis Biodiversity Center	1	6
3	10	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1539	Chrysomelidae	UNIFI1057-24_r_1.5_s_100	Bruchidius meleagrinus	0	UNIFI1057-24	1.5	100	False	False	4922197	278	1359	1542	0.0	83.0	18.920233463035018	15.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1542	Chrysomelidae	UNIFI1058-24_r_1_s_50	Bruchidius mulsanti	0	UNIFI1058-24	1	50	False	False	5826880	14304	1803	1542	203.0	2287.0	831.8054474708172	652.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00432_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Chrysomelidae	BLAST	family	COI-5P	656	1542	Chrysomelidae	UNIFI1058-24_r_1_s_100	Bruchidius mulsanti	0	UNIFI1058-24	1	100	False	False	5826880	11936	1803	1542	170.0	2149.0	753.8424124513618	558.5	Naturalis Biodiversity Center	1	6
