ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med	inst	validation_steps	assembly_params
0	3	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	144	621		BSCRO098-24_r_1.3_s_50	Neobisium dolicodactylum	0	BSCRO098-24	1.3	50	False	False	3476690	122	1186	1527	0.0	33.0	6.734774066797643	0.0	Naturalis Biodiversity Center	1	6
0	3	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	92	390		BSCRO098-24_r_1.3_s_100	Neobisium dolicodactylum	0	BSCRO098-24	1.3	100	False	False	3476690	70	1186	1527	0.0	33.0	5.355599214145383	0.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	38	336		BSCRO098-24_r_1.5_s_50	Neobisium dolicodactylum	0	BSCRO098-24	1.5	50	False	False	3476690	50	1186	1527	0.0	30.0	1.550098231827112	0.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	1	189		BSCRO098-24_r_1.5_s_100	Neobisium dolicodactylum	0	BSCRO098-24	1.5	100	False	False	3476690	8	1186	1527	0.0	4.0	0.4950884086444008	0.0	Naturalis Biodiversity Center	1	6
4	7	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	551	1230	Oppiidae	BSCRO099-24_r_1_s_50	Neobisium dolicodactylum	0	BSCRO099-24	1	50	False	False	3387968	438	1219	1527	0.0	101.0	25.328094302554028	20.0	Naturalis Biodiversity Center	1	6
2	2	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	493	978	Oppiidae	BSCRO099-24_r_1_s_100	Neobisium dolicodactylum	0	BSCRO099-24	1	100	False	False	3387968	170	1219	1527	0.0	67.0	15.400785854616895	8.0	Naturalis Biodiversity Center	1	6
0	3	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	230	606	Argasidae,Oppiidae	BSCRO099-24_r_1.3_s_50	Neobisium dolicodactylum	0	BSCRO099-24	1.3	50	False	False	3387968	122	1219	1527	0.0	64.0	5.0	0.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	227	435	Argasidae,Oppiidae	BSCRO099-24_r_1.3_s_100	Neobisium dolicodactylum	0	BSCRO099-24	1.3	100	False	False	3387968	40	1219	1527	0.0	18.0	2.4852652259332024	0.0	Naturalis Biodiversity Center	1	6
0	6	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	222	432	Mysmenidae,Argasidae,Oppiidae,Zalmoxidae	BSCRO099-24_r_1.5_s_50	Neobisium dolicodactylum	0	BSCRO099-24	1.5	50	False	False	3387968	96	1219	1527	0.0	56.0	3.5579567779960706	0.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	179	300	Theraphosidae,Salticidae,Zodariidae,Oppiidae	BSCRO099-24_r_1.5_s_100	Neobisium dolicodactylum	0	BSCRO099-24	1.5	100	False	False	3387968	23	1219	1527	0.0	18.0	1.3732809430255404	0.0	Naturalis Biodiversity Center	1	6
17	55	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	620	1464	Neobisiidae	BSCRO100-24_r_1_s_50	Neobisium dolomiticum	0	BSCRO100-24	1	50	False	False	4099996	311	400	1527	0.0	63.0	15.581532416502947	13.0	Naturalis Biodiversity Center	1	6
9	19	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	606	1296	Neobisiidae	BSCRO100-24_r_1_s_100	Neobisium dolomiticum	0	BSCRO100-24	1	100	False	False	4099996	152	400	1527	0.0	49.0	10.544204322200393	9.0	Naturalis Biodiversity Center	1	6
6	8	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	609	1365	Argasidae,Ixodidae,Laelapidae,Neobisiidae	BSCRO100-24_r_1.3_s_50	Neobisium dolomiticum	0	BSCRO100-24	1.3	50	False	False	4099996	183	400	1527	0.0	40.0	8.856581532416502	6.0	Naturalis Biodiversity Center	1	6
4	4	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	564	1239	Argasidae,Ixodidae,Laelapidae,Fortuyniidae,Neobisiidae	BSCRO100-24_r_1.3_s_100	Neobisium dolomiticum	0	BSCRO100-24	1.3	100	False	False	4099996	114	400	1527	0.0	37.0	6.779960707269155	4.0	Naturalis Biodiversity Center	1	6
0	3	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	462	1062	Ixodidae,Laelapidae,Gonyleptidae,Manaosbiidae,Neobisiidae	BSCRO100-24_r_1.5_s_50	Neobisium dolomiticum	0	BSCRO100-24	1.5	50	False	False	4099996	120	400	1527	0.0	35.0	5.888015717092338	4.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	633	990	Ixodidae,Laelapidae,Gonyleptidae,Neobisiidae,Olpiidae	BSCRO100-24_r_1.5_s_100	Neobisium dolomiticum	10	BSCRO100-24	1.5	100	False	False	4099996	82	400	1527	0.0	31.0	4.87819253438114	3.0	Naturalis Biodiversity Center	1	6
0	12	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1527	Neobisiidae	BSCRO101-24_r_1_s_50	Neobisium dolomiticum	0	BSCRO101-24	1	50	False	False	6373609	2093	664	1527	7.0	382.0	117.86051080550098	103.0	Naturalis Biodiversity Center	1	6
0	15	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1443	Neobisiidae	BSCRO101-24_r_1_s_100	Neobisium dolomiticum	0	BSCRO101-24	1	100	False	False	6373609	1429	664	1527	0.0	343.0	94.54027504911592	84.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1485	Neobisiidae	BSCRO101-24_r_1.3_s_50	Neobisium dolomiticum	0	BSCRO101-24	1.3	50	False	False	6373609	1573	664	1527	0.0	344.0	87.64243614931237	71.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1386	Neobisiidae	BSCRO101-24_r_1.3_s_100	Neobisium dolomiticum	0	BSCRO101-24	1.3	100	False	False	6373609	1196	664	1527	0.0	332.0	75.28683693516699	61.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	579	1293	Ixodidae,Neobisiidae	BSCRO101-24_r_1.5_s_50	Neobisium dolomiticum	0	BSCRO101-24	1.5	50	False	False	6373609	1102	664	1527	0.0	326.0	60.17681728880157	41.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	519	1197	Ixodidae,Neobisiidae	BSCRO101-24_r_1.5_s_100	Neobisium dolomiticum	0	BSCRO101-24	1.5	100	False	False	6373609	862	664	1527	0.0	314.0	52.94106090373281	37.0	Naturalis Biodiversity Center	1	6
0	2	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1527	Neobisiidae	BSCRO102-24_r_1_s_50	Neobisium fuscimanum	0	BSCRO102-24	1	50	False	False	6833686	446	555	1527	3.0	92.0	22.467583497053045	19.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1527	Neobisiidae	BSCRO102-24_r_1_s_100	Neobisium fuscimanum	0	BSCRO102-24	1	100	False	False	6833686	188	555	1527	1.0	31.0	14.18467583497053	14.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1449	Neobisiidae	BSCRO102-24_r_1.3_s_50	Neobisium fuscimanum	0	BSCRO102-24	1.3	50	False	False	6833686	263	555	1527	0.0	36.0	15.424361493123772	14.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1386	Neobisiidae	BSCRO102-24_r_1.3_s_100	Neobisium fuscimanum	0	BSCRO102-24	1.3	100	False	False	6833686	170	555	1527	0.0	31.0	12.758349705304518	12.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	492	1245	Neobisiidae	BSCRO102-24_r_1.5_s_50	Neobisium fuscimanum	0	BSCRO102-24	1.5	50	False	False	6833686	157	555	1527	0.0	34.0	9.261296660117878	7.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	492	1212	Neobisiidae	BSCRO102-24_r_1.5_s_100	Neobisium fuscimanum	0	BSCRO102-24	1.5	100	False	False	6833686	109	555	1527	0.0	31.0	7.968565815324165	5.0	Naturalis Biodiversity Center	1	6
0	16	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1527	Neobisiidae	BSCRO103-24_r_1_s_50	Neobisium jugorum	0	BSCRO103-24	1	50	False	False	7756367	512	139	1527	4.0	72.0	36.07269155206287	35.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1443	Neobisiidae	BSCRO103-24_r_1_s_100	Neobisium jugorum	0	BSCRO103-24	1	100	False	False	7756367	359	139	1527	0.0	66.0	31.204322200392927	31.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1452	Neobisiidae	BSCRO103-24_r_1.3_s_50	Neobisium jugorum	0	BSCRO103-24	1.3	50	False	False	7756367	398	139	1527	0.0	71.0	30.277013752455797	29.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1413	Neobisiidae	BSCRO103-24_r_1.3_s_100	Neobisium jugorum	0	BSCRO103-24	1.3	100	False	False	7756367	327	139	1527	0.0	66.0	28.137524557956777	28.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	627	1347	Ixodidae,Atemnidae,Neobisiidae	BSCRO103-24_r_1.5_s_50	Neobisium jugorum	0	BSCRO103-24	1.5	50	False	False	7756367	288	139	1527	0.0	67.0	22.3713163064833	22.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	627	1347	Ixodidae,Atemnidae,Neobisiidae	BSCRO103-24_r_1.5_s_100	Neobisium jugorum	0	BSCRO103-24	1.5	100	False	False	7756367	244	139	1527	0.0	64.0	21.074656188605108	21.0	Naturalis Biodiversity Center	1	6
0	4	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1527	Neobisiidae	BSCRO104-24_r_1_s_50	Neobisium jugorum	0	BSCRO104-24	1	50	False	False	5409645	299	524	1527	3.0	40.0	19.61689587426326	19.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1473	Neobisiidae	BSCRO104-24_r_1_s_100	Neobisium jugorum	0	BSCRO104-24	1	100	False	False	5409645	168	524	1527	0.0	34.0	15.671905697445972	15.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1464	Neobisiidae	BSCRO104-24_r_1.3_s_50	Neobisium jugorum	0	BSCRO104-24	1.3	50	False	False	5409645	188	524	1527	0.0	35.0	14.69155206286837	16.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1428	Neobisiidae	BSCRO104-24_r_1.3_s_100	Neobisium jugorum	0	BSCRO104-24	1.3	100	False	False	5409645	146	524	1527	0.0	32.0	13.530451866404714	14.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	600	1353	Ixodidae,Atemnidae,Neobisiidae	BSCRO104-24_r_1.5_s_50	Neobisium jugorum	0	BSCRO104-24	1.5	50	False	False	5409645	141	524	1527	0.0	32.0	11.514734774066797	13.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	600	1317	Ixodidae,Atemnidae,Neobisiidae	BSCRO104-24_r_1.5_s_100	Neobisium jugorum	0	BSCRO104-24	1.5	100	False	False	5409645	114	524	1527	0.0	31.0	10.787819253438114	11.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1527	Neobisiidae	BSCRO105-24_r_1_s_50	Neobisium jugorum	0	BSCRO105-24	1	50	False	False	3616391	1012	646	1527	8.0	181.0	85.23182711198429	85.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1506	Neobisiidae	BSCRO105-24_r_1_s_100	Neobisium jugorum	0	BSCRO105-24	1	100	False	False	3616391	813	646	1527	0.0	162.0	78.70137524557957	79.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1452	Neobisiidae	BSCRO105-24_r_1.3_s_50	Neobisium jugorum	0	BSCRO105-24	1.3	50	False	False	3616391	790	646	1527	0.0	172.0	70.17681728880157	68.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1413	Neobisiidae	BSCRO105-24_r_1.3_s_100	Neobisium jugorum	0	BSCRO105-24	1.3	100	False	False	3616391	718	646	1527	0.0	162.0	68.13752455795678	66.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1362	Neobisiidae	BSCRO105-24_r_1.5_s_50	Neobisium jugorum	0	BSCRO105-24	1.5	50	False	False	3616391	606	646	1527	0.0	168.0	54.42436149312377	55.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1362	Neobisiidae	BSCRO105-24_r_1.5_s_100	Neobisium jugorum	0	BSCRO105-24	1.5	100	False	False	3616391	552	646	1527	0.0	154.0	52.952848722986246	54.0	Naturalis Biodiversity Center	1	6
0	17	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1527	Neobisiidae	BSCRO106-24_r_1_s_50	Neobisium jugorum	0	BSCRO106-24	1	50	False	False	5737895	333	537	1527	1.0	39.0	20.30451866404715	21.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1443	Neobisiidae	BSCRO106-24_r_1_s_100	Neobisium jugorum	0	BSCRO106-24	1	100	False	False	5737895	194	537	1527	0.0	29.0	16.11591355599214	17.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1401	Neobisiidae	BSCRO106-24_r_1.3_s_50	Neobisium jugorum	0	BSCRO106-24	1.3	50	False	False	5737895	231	537	1527	0.0	31.0	16.1237721021611	17.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1401	Neobisiidae	BSCRO106-24_r_1.3_s_100	Neobisium jugorum	0	BSCRO106-24	1.3	100	False	False	5737895	177	537	1527	0.0	28.0	14.662082514734774	15.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	567	1272	Ixodidae,Atemnidae,Neobisiidae	BSCRO106-24_r_1.5_s_50	Neobisium jugorum	0	BSCRO106-24	1.5	50	False	False	5737895	161	537	1527	0.0	28.0	11.55992141453831	12.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	567	1272	Ixodidae,Atemnidae,Neobisiidae	BSCRO106-24_r_1.5_s_100	Neobisium jugorum	0	BSCRO106-24	1.5	100	False	False	5737895	131	537	1527	0.0	28.0	10.766208251473477	12.0	Naturalis Biodiversity Center	1	6
0	9	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1527	Neobisiidae	BSCRO107-24_r_1_s_50	Neobisium jugorum	0	BSCRO107-24	1	50	False	False	5605375	315	5	1527	4.0	39.0	16.222003929273086	16.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1485	Neobisiidae	BSCRO107-24_r_1_s_100	Neobisium jugorum	0	BSCRO107-24	1	100	False	False	5605375	142	5	1527	0.0	25.0	10.958742632612967	11.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1413	Neobisiidae	BSCRO107-24_r_1.3_s_50	Neobisium jugorum	0	BSCRO107-24	1.3	50	False	False	5605375	207	5	1527	0.0	35.0	11.770137524557956	11.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	654	1374	Neobisiidae	BSCRO107-24_r_1.3_s_100	Neobisium jugorum	0	BSCRO107-24	1.3	100	False	False	5605375	127	5	1527	0.0	25.0	9.548133595284872	10.0	Naturalis Biodiversity Center	1	6
0	0	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	531	1209	Neobisiidae	BSCRO107-24_r_1.5_s_50	Neobisium jugorum	0	BSCRO107-24	1.5	50	False	False	5605375	147	5	1527	0.0	35.0	8.302554027504911	6.0	Naturalis Biodiversity Center	1	6
0	1	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	528	1194	Neobisiidae	BSCRO107-24_r_1.5_s_100	Neobisium jugorum	0	BSCRO107-24	1.5	100	False	False	5605375	91	5	1527	0.0	25.0	6.81139489194499	5.0	Naturalis Biodiversity Center	1	6
14	19	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	547	1284		BSCRO108-24_r_1_s_50	Neobisium martae lombardicum	0	BSCRO108-24	1	50	False	False	2010585	305	559	1527	0.0	66.0	19.357563850687622	21.0	Naturalis Biodiversity Center	1	6
9	9	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	494	1209	Araneidae,Lycosidae,Pisauridae,Sparassidae,Hypochilidae,Phytoseiidae	BSCRO108-24_r_1_s_100	Neobisium martae lombardicum	0	BSCRO108-24	1	100	False	False	2010585	139	559	1527	0.0	38.0	13.345776031434184	13.0	Naturalis Biodiversity Center	1	6
0	9	data/BGE00502_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Neobisiidae	BLAST	family	COI-5P	274	888	Neobisiidae	BSCRO108-24_r_1.3_s_50	Neobisium martae lombardicum	0	BSCRO108-24	1.3	50	False	False	2010585	103	559	1527	0.0	27.0	4.5363457760314345	3.0	Naturalis Biodiversity Center	1	6
