ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1548	Cucujidae,Cerambycidae	BBIOP1618-24_r_1_s_50	Saphanus piceus	0	BBIOP1618-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1548	Cucujidae,Cerambycidae	BBIOP1618-24_r_1_s_100	Saphanus piceus	0	BBIOP1618-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1548	Cucujidae,Cerambycidae	BBIOP1618-24_r_1.3_s_50	Saphanus piceus	0	BBIOP1618-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1548	Cucujidae,Cerambycidae	BBIOP1618-24_r_1.3_s_100	Saphanus piceus	0	BBIOP1618-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1548	Cucujidae,Cerambycidae	BBIOP1618-24_r_1.5_s_50	Saphanus piceus	0	BBIOP1618-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1548	Cucujidae,Cerambycidae	BBIOP1618-24_r_1.5_s_100	Saphanus piceus	0	BBIOP1618-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1539	Cerambycidae	BBIOP1619-24_r_1_s_50	Oxypleurus nodieri	0	BBIOP1619-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1536	Cerambycidae	BBIOP1619-24_r_1_s_100	Oxypleurus nodieri	0	BBIOP1619-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1539	Cerambycidae	BBIOP1619-24_r_1.3_s_50	Oxypleurus nodieri	0	BBIOP1619-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1536	Cerambycidae	BBIOP1619-24_r_1.3_s_100	Oxypleurus nodieri	0	BBIOP1619-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1509	Cerambycidae	BBIOP1619-24_r_1.5_s_50	Oxypleurus nodieri	0	BBIOP1619-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1443	Cerambycidae	BBIOP1619-24_r_1.5_s_100	Oxypleurus nodieri	0	BBIOP1619-24	1.5	100
12	16	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1542	Carabidae,Scarabaeidae,Lucanidae,Chrysomelidae,Cerambycidae,Curculionidae	BBIOP1620-24_r_1_s_50	Cortodera flavimana	0	BBIOP1620-24	1	50
27	44	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1542	Chrysomelidae,Cerambycidae	BBIOP1620-24_r_1_s_100	Cortodera flavimana	0	BBIOP1620-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1620-24_r_1.3_s_50	Cortodera flavimana	0	BBIOP1620-24	1.3	50
1	1	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1620-24_r_1.3_s_100	Cortodera flavimana	0	BBIOP1620-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1620-24_r_1.5_s_50	Cortodera flavimana	0	BBIOP1620-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1620-24_r_1.5_s_100	Cortodera flavimana	0	BBIOP1620-24	1.5	100
4	13	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1542	Nitidulidae,Chrysomelidae,Cerambycidae,Tachinidae	BBIOP1621-24_r_1_s_50	Cortodera flavimana	0	BBIOP1621-24	1	50
3	36	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1542	Cerambycidae	BBIOP1621-24_r_1_s_100	Cortodera flavimana	0	BBIOP1621-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1621-24_r_1.3_s_50	Cortodera flavimana	0	BBIOP1621-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	654	1539	Cerambycidae	BBIOP1621-24_r_1.3_s_100	Cortodera flavimana	0	BBIOP1621-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1621-24_r_1.5_s_50	Cortodera flavimana	0	BBIOP1621-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	654	1539	Cerambycidae	BBIOP1621-24_r_1.5_s_100	Cortodera flavimana	0	BBIOP1621-24	1.5	100
8	30	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	655	1542	Chrysomelidae,Cerambycidae	BBIOP1622-24_r_1_s_50	Cortodera aspromontana	0	BBIOP1622-24	1	50
9	27	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	616	1542	Chrysomelidae,Cerambycidae,Nemonychidae	BBIOP1622-24_r_1_s_100	Cortodera aspromontana	0	BBIOP1622-24	1	100
6	7	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1542	Cerambycidae	BBIOP1622-24_r_1.3_s_50	Cortodera aspromontana	0	BBIOP1622-24	1.3	50
6	6	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1542	Cerambycidae	BBIOP1622-24_r_1.3_s_100	Cortodera aspromontana	0	BBIOP1622-24	1.3	100
3	3	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1622-24_r_1.5_s_50	Cortodera aspromontana	0	BBIOP1622-24	1.5	50
5	5	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	638	1524	Cerambycidae	BBIOP1622-24_r_1.5_s_100	Cortodera aspromontana	0	BBIOP1622-24	1.5	100
6	26	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	654	1512	Tenebrionidae,Cerambycidae,Nemonychidae	BBIOP1623-24_r_1_s_50	Cortodera aspromontana	0	BBIOP1623-24	1	50
0	7	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	639	1440	Tenebrionidae,Cerambycidae	BBIOP1623-24_r_1_s_100	Cortodera aspromontana	0	BBIOP1623-24	1	100
1	7	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1500	Dytiscidae,Cleridae,Cerambycidae	BBIOP1623-24_r_1.3_s_50	Cortodera aspromontana	0	BBIOP1623-24	1.3	50
0	2	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	397	1266	Cerambycidae,Drosophilidae,Tephritidae,Nymphalidae,Geometridae	BBIOP1623-24_r_1.3_s_100	Cortodera aspromontana	0	BBIOP1623-24	1.3	100
4	6	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1488	Cerambycidae	BBIOP1623-24_r_1.5_s_50	Cortodera aspromontana	0	BBIOP1623-24	1.5	50
0	5	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	504	1242	Staphylinidae,Silvanidae,Chrysomelidae,Cerambycidae,Tabanidae	BBIOP1623-24_r_1.5_s_100	Cortodera aspromontana	0	BBIOP1623-24	1.5	100
15	29	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1545	Cerambycidae	BBIOP1624-24_r_1_s_50	Brachyleptura cordigera	0	BBIOP1624-24	1	50
15	25	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1545	Cerambycidae	BBIOP1624-24_r_1_s_100	Brachyleptura cordigera	0	BBIOP1624-24	1	100
7	7	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1545	Cerambycidae	BBIOP1624-24_r_1.3_s_50	Brachyleptura cordigera	0	BBIOP1624-24	1.3	50
1	1	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1545	Cerambycidae	BBIOP1624-24_r_1.3_s_100	Brachyleptura cordigera	0	BBIOP1624-24	1.3	100
4	4	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1624-24_r_1.5_s_50	Brachyleptura cordigera	0	BBIOP1624-24	1.5	50
2	3	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	600	1458	Cerambycidae	BBIOP1624-24_r_1.5_s_100	Brachyleptura cordigera	0	BBIOP1624-24	1.5	100
1	1	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1545	Cerambycidae	BBIOP1625-24_r_1_s_50	Brachyleptura cordigera	0	BBIOP1625-24	1	50
2	2	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1545	Cerambycidae	BBIOP1625-24_r_1_s_100	Brachyleptura cordigera	0	BBIOP1625-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1545	Cerambycidae	BBIOP1625-24_r_1.3_s_50	Brachyleptura cordigera	0	BBIOP1625-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1545	Cerambycidae	BBIOP1625-24_r_1.3_s_100	Brachyleptura cordigera	0	BBIOP1625-24	1.3	100
0	1	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1625-24_r_1.5_s_50	Brachyleptura cordigera	0	BBIOP1625-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1527	Cerambycidae	BBIOP1625-24_r_1.5_s_100	Brachyleptura cordigera	0	BBIOP1625-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1626-24_r_1_s_50	Brachyleptura fulva	0	BBIOP1626-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1626-24_r_1_s_100	Brachyleptura fulva	0	BBIOP1626-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1626-24_r_1.3_s_50	Brachyleptura fulva	0	BBIOP1626-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1626-24_r_1.3_s_100	Brachyleptura fulva	0	BBIOP1626-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1626-24_r_1.5_s_50	Brachyleptura fulva	0	BBIOP1626-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1626-24_r_1.5_s_100	Brachyleptura fulva	0	BBIOP1626-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1627-24_r_1_s_50	Brachyleptura fulva	0	BBIOP1627-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1627-24_r_1_s_100	Brachyleptura fulva	0	BBIOP1627-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1627-24_r_1.3_s_50	Brachyleptura fulva	0	BBIOP1627-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1627-24_r_1.3_s_100	Brachyleptura fulva	0	BBIOP1627-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1627-24_r_1.5_s_50	Brachyleptura fulva	0	BBIOP1627-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1536	Cerambycidae	BBIOP1627-24_r_1.5_s_100	Brachyleptura fulva	0	BBIOP1627-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1628-24_r_1_s_50	Stictoleptura maculicornis	0	BBIOP1628-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1628-24_r_1_s_100	Stictoleptura maculicornis	0	BBIOP1628-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1628-24_r_1.3_s_50	Stictoleptura maculicornis	0	BBIOP1628-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1628-24_r_1.3_s_100	Stictoleptura maculicornis	0	BBIOP1628-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1628-24_r_1.5_s_50	Stictoleptura maculicornis	0	BBIOP1628-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1628-24_r_1.5_s_100	Stictoleptura maculicornis	0	BBIOP1628-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1629-24_r_1_s_50	Stictoleptura maculicornis	0	BBIOP1629-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1629-24_r_1_s_100	Stictoleptura maculicornis	0	BBIOP1629-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1629-24_r_1.3_s_50	Stictoleptura maculicornis	0	BBIOP1629-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1629-24_r_1.3_s_100	Stictoleptura maculicornis	0	BBIOP1629-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1629-24_r_1.5_s_50	Stictoleptura maculicornis	0	BBIOP1629-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1629-24_r_1.5_s_100	Stictoleptura maculicornis	0	BBIOP1629-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1630-24_r_1_s_50	Stictoleptura hybrida	0	BBIOP1630-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1630-24_r_1_s_100	Stictoleptura hybrida	0	BBIOP1630-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1630-24_r_1.3_s_50	Stictoleptura hybrida	0	BBIOP1630-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1630-24_r_1.3_s_100	Stictoleptura hybrida	0	BBIOP1630-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1630-24_r_1.5_s_50	Stictoleptura hybrida	0	BBIOP1630-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1630-24_r_1.5_s_100	Stictoleptura hybrida	0	BBIOP1630-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1631-24_r_1_s_50	Stictoleptura hybrida	0	BBIOP1631-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1631-24_r_1_s_100	Stictoleptura hybrida	0	BBIOP1631-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1631-24_r_1.3_s_50	Stictoleptura hybrida	0	BBIOP1631-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1631-24_r_1.3_s_100	Stictoleptura hybrida	0	BBIOP1631-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1631-24_r_1.5_s_50	Stictoleptura hybrida	0	BBIOP1631-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1631-24_r_1.5_s_100	Stictoleptura hybrida	0	BBIOP1631-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1632-24_r_1_s_50	Stictoleptura stragulata	0	BBIOP1632-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1632-24_r_1_s_100	Stictoleptura stragulata	0	BBIOP1632-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1632-24_r_1.3_s_50	Stictoleptura stragulata	0	BBIOP1632-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1632-24_r_1.3_s_100	Stictoleptura stragulata	0	BBIOP1632-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1539	Cerambycidae	BBIOP1632-24_r_1.5_s_50	Stictoleptura stragulata	0	BBIOP1632-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1533	Cerambycidae	BBIOP1632-24_r_1.5_s_100	Stictoleptura stragulata	0	BBIOP1632-24	1.5	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1633-24_r_1_s_50	Stictoleptura stragulata	0	BBIOP1633-24	1	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1633-24_r_1_s_100	Stictoleptura stragulata	0	BBIOP1633-24	1	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1633-24_r_1.3_s_50	Stictoleptura stragulata	0	BBIOP1633-24	1.3	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1633-24_r_1.3_s_100	Stictoleptura stragulata	0	BBIOP1633-24	1.3	100
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1633-24_r_1.5_s_50	Stictoleptura stragulata	0	BBIOP1633-24	1.5	50
0	0	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	657	1542	Cerambycidae	BBIOP1633-24_r_1.5_s_100	Stictoleptura stragulata	0	BBIOP1633-24	1.5	100
0	1	data/BGE00590_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Cerambycidae	BLAST	family	COI-5P	656	1542	Cerambycidae	BBIOP1634-24_r_1_s_50	Stictoleptura pallens	0	BBIOP1634-24	1	50
