ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge	n_reads_in	n_reads_aligned	n_reads_skipped	ref_length	cov_min	cov_max	cov_avg	cov_med
2	2	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1533	Veliidae	BGSNH002-24_r_1.5_s_50	Rhagovelia nigricans	0	BGSNH002-24	1.5	50	False	False	4747276	742	740	1533	7.0	195.0	38.56360078277886	33.0
2	2	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1533	Veliidae	BGSNH002-24_r_1.5_s_100	Rhagovelia nigricans	0	BGSNH002-24	1.5	100	False	False	4747276	495	740	1533	4.0	92.0	32.40117416829746	28.0
13	18	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	653	1530	Gerridae,Veliidae	BGSNH003-24_r_1_s_50	Rhagovelia nigricans	0	BGSNH003-24	1	50	False	False	1116620	482	216	1533	0.0	85.0	26.88454011741683	24.0
13	13	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	641	1530	Gerridae,Veliidae	BGSNH003-24_r_1_s_100	Rhagovelia nigricans	0	BGSNH003-24	1	100	False	False	1116620	291	216	1533	0.0	54.0	20.581213307240706	19.0
0	2	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	648	1524	Veliidae	BGSNH003-24_r_1.3_s_50	Rhagovelia nigricans	0	BGSNH003-24	1.3	50	False	False	1116620	339	216	1533	0.0	47.0	16.649706457925635	16.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	624	1500	Veliidae	BGSNH003-24_r_1.3_s_100	Rhagovelia nigricans	0	BGSNH003-24	1.3	100	False	False	1116620	217	216	1533	0.0	39.0	12.917808219178083	13.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	648	1524	Veliidae	BGSNH003-24_r_1.5_s_50	Rhagovelia nigricans	0	BGSNH003-24	1.5	50	False	False	1116620	305	216	1533	0.0	47.0	15.313111545988258	14.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	624	1500	Veliidae	BGSNH003-24_r_1.5_s_100	Rhagovelia nigricans	0	BGSNH003-24	1.5	100	False	False	1116620	209	216	1533	0.0	39.0	12.395303326810176	11.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1524	Gerridae,Veliidae	BGSNH004-24_r_1_s_50	Velia concii	0	BGSNH004-24	1	50	False	False	7725966	1258	20	1524	2.0	115.0	65.12795275590551	63.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH004-24_r_1_s_100	Velia concii	0	BGSNH004-24	1	100	False	False	7725966	848	20	1524	0.0	93.0	52.43503937007874	51.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1524	Gerridae,Veliidae	BGSNH004-24_r_1.3_s_50	Velia concii	0	BGSNH004-24	1.3	50	False	False	7725966	1214	20	1524	2.0	105.0	62.66338582677165	62.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH004-24_r_1.3_s_100	Velia concii	0	BGSNH004-24	1.3	100	False	False	7725966	836	20	1524	0.0	90.0	51.0	49.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1524	Gerridae,Veliidae	BGSNH004-24_r_1.5_s_50	Velia concii	0	BGSNH004-24	1.5	50	False	False	7725966	1119	20	1524	2.0	100.0	58.27165354330709	56.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH004-24_r_1.5_s_100	Velia concii	0	BGSNH004-24	1.5	100	False	False	7725966	795	20	1524	0.0	90.0	48.37007874015748	47.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH005-24_r_1_s_50	Velia concii	0	BGSNH005-24	1	50	False	False	6456881	944	16	1524	0.0	80.0	43.889763779527556	42.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH005-24_r_1_s_100	Velia concii	0	BGSNH005-24	1	100	False	False	6456881	541	16	1524	0.0	61.0	31.328740157480315	30.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH005-24_r_1.3_s_50	Velia concii	0	BGSNH005-24	1.3	50	False	False	6456881	902	16	1524	0.0	75.0	42.23622047244095	40.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH005-24_r_1.3_s_100	Velia concii	0	BGSNH005-24	1.3	100	False	False	6456881	537	16	1524	0.0	59.0	30.966535433070867	30.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH005-24_r_1.5_s_50	Velia concii	0	BGSNH005-24	1.5	50	False	False	6456881	834	16	1524	0.0	75.0	39.22244094488189	37.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH005-24_r_1.5_s_100	Velia concii	0	BGSNH005-24	1.5	100	False	False	6456881	513	16	1524	0.0	59.0	29.401574803149607	28.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH006-24_r_1_s_50	Velia concii	0	BGSNH006-24	1	50	False	False	8153326	1815	110	1524	0.0	198.0	90.56102362204724	84.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH006-24_r_1_s_100	Velia concii	0	BGSNH006-24	1	100	False	False	8153326	1221	110	1524	0.0	181.0	72.13385826771653	65.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH006-24_r_1.3_s_50	Velia concii	0	BGSNH006-24	1.3	50	False	False	8153326	1762	110	1524	0.0	195.0	88.43700787401575	82.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH006-24_r_1.3_s_100	Velia concii	0	BGSNH006-24	1.3	100	False	False	8153326	1216	110	1524	0.0	181.0	71.59251968503936	64.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH006-24_r_1.5_s_50	Velia concii	0	BGSNH006-24	1.5	50	False	False	8153326	1599	110	1524	0.0	159.0	81.00984251968504	77.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH006-24_r_1.5_s_100	Velia concii	0	BGSNH006-24	1.5	100	False	False	8153326	1136	110	1524	0.0	144.0	66.93307086614173	62.0
23	81	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	656	1521	Veliidae	BGSNH007-24_r_1_s_50	Velia gridellii	0	BGSNH007-24	1	50	False	False	7909443	935	492	1524	0.0	122.0	53.02755905511811	51.5
15	72	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	656	1518	Veliidae	BGSNH007-24_r_1_s_100	Velia gridellii	0	BGSNH007-24	1	100	False	False	7909443	540	492	1524	0.0	96.0	40.39370078740158	37.0
5	6	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	656	1521	Gerridae,Veliidae	BGSNH007-24_r_1.3_s_50	Velia gridellii	0	BGSNH007-24	1.3	50	False	False	7909443	675	492	1524	0.0	71.0	32.83464566929134	30.0
5	7	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	656	1521	Gerridae,Veliidae	BGSNH007-24_r_1.3_s_100	Velia gridellii	0	BGSNH007-24	1.3	100	False	False	7909443	400	492	1524	0.0	57.0	24.590551181102363	21.0
1	1	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH007-24_r_1.5_s_50	Velia gridellii	0	BGSNH007-24	1.5	50	False	False	7909443	586	492	1524	0.0	55.0	27.96062992125984	27.0
3	3	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	656	1521	Gerridae,Veliidae	BGSNH007-24_r_1.5_s_100	Velia gridellii	0	BGSNH007-24	1.5	100	False	False	7909443	354	492	1524	0.0	49.0	21.188976377952756	19.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1524	Gerridae,Veliidae	BGSNH008-24_r_1_s_50	Velia gridellii	0	BGSNH008-24	1	50	False	False	10355529	7939	206	1524	8.0	975.0	484.253937007874	448.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH008-24_r_1_s_100	Velia gridellii	0	BGSNH008-24	1	100	False	False	10355529	6234	206	1524	0.0	904.0	430.57086614173227	394.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1524	Gerridae,Veliidae	BGSNH008-24_r_1.3_s_50	Velia gridellii	0	BGSNH008-24	1.3	50	False	False	10355529	7610	206	1524	8.0	965.0	461.4468503937008	417.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH008-24_r_1.3_s_100	Velia gridellii	0	BGSNH008-24	1.3	100	False	False	10355529	6074	206	1524	0.0	903.0	413.4429133858268	382.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1524	Gerridae,Veliidae	BGSNH008-24_r_1.5_s_50	Velia gridellii	0	BGSNH008-24	1.5	50	False	False	10355529	7198	206	1524	8.0	826.0	440.76574803149606	413.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH008-24_r_1.5_s_100	Velia gridellii	0	BGSNH008-24	1.5	100	False	False	10355529	5870	206	1524	0.0	744.0	400.26181102362204	380.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH009-24_r_1_s_50	Velia gridellii	0	BGSNH009-24	1	50	False	False	8959009	8805	599	1524	0.0	1164.0	526.7283464566929	481.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH009-24_r_1_s_100	Velia gridellii	0	BGSNH009-24	1	100	False	False	8959009	6881	599	1524	0.0	1062.0	466.3897637795276	434.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH009-24_r_1.3_s_50	Velia gridellii	0	BGSNH009-24	1.3	50	False	False	8959009	8422	599	1524	0.0	1118.0	500.4724409448819	455.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH009-24_r_1.3_s_100	Velia gridellii	0	BGSNH009-24	1.3	100	False	False	8959009	6713	599	1524	0.0	1046.0	447.6003937007874	402.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH009-24_r_1.5_s_50	Velia gridellii	0	BGSNH009-24	1.5	50	False	False	8959009	7811	599	1524	0.0	837.0	466.21062992125985	442.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH009-24_r_1.5_s_100	Velia gridellii	0	BGSNH009-24	1.5	100	False	False	8959009	6310	599	1524	0.0	749.0	420.505905511811	395.0
30	57	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	656	1521	Veliidae	BGSNH010-24_r_1_s_50	Velia hoberlandti	0	BGSNH010-24	1	50	False	False	5588187	1548	740	1524	0.0	229.0	89.59055118110236	80.0
27	52	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	656	1521	Veliidae	BGSNH010-24_r_1_s_100	Velia hoberlandti	0	BGSNH010-24	1	100	False	False	5588187	1018	740	1524	0.0	204.0	72.66338582677166	65.5
6	7	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH010-24_r_1.3_s_50	Velia hoberlandti	0	BGSNH010-24	1.3	50	False	False	5588187	1211	740	1524	0.0	166.0	58.58267716535433	52.0
9	11	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH010-24_r_1.3_s_100	Velia hoberlandti	0	BGSNH010-24	1.3	100	False	False	5588187	785	740	1524	0.0	135.0	45.49409448818898	39.0
6	6	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH010-24_r_1.5_s_50	Velia hoberlandti	0	BGSNH010-24	1.5	50	False	False	5588187	968	740	1524	0.0	93.0	46.2007874015748	43.0
7	7	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH010-24_r_1.5_s_100	Velia hoberlandti	0	BGSNH010-24	1.5	100	False	False	5588187	652	740	1524	0.0	87.0	36.738188976377955	34.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH011-24_r_1_s_50	Velia lindbergi	0	BGSNH011-24	1	50	False	False	5061327	11733	633	1524	0.0	1310.0	666.8602362204724	611.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH011-24_r_1_s_100	Velia lindbergi	0	BGSNH011-24	1	100	False	False	5061327	8801	633	1524	0.0	1009.0	574.1397637795276	544.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH011-24_r_1.3_s_50	Velia lindbergi	0	BGSNH011-24	1.3	50	False	False	5061327	11254	633	1524	0.0	1310.0	627.6732283464567	573.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH011-24_r_1.3_s_100	Velia lindbergi	0	BGSNH011-24	1.3	100	False	False	5061327	8489	633	1524	0.0	1009.0	541.4409448818898	517.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH011-24_r_1.5_s_50	Velia lindbergi	0	BGSNH011-24	1.5	50	False	False	5061327	10583	633	1524	0.0	1299.0	593.9291338582677	555.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH011-24_r_1.5_s_100	Velia lindbergi	0	BGSNH011-24	1.5	100	False	False	5061327	8136	633	1524	0.0	1009.0	519.0531496062993	500.5
6	26	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	656	1521	Gerridae,Veliidae	BGSNH012-24_r_1_s_50	Velia lindbergi	0	BGSNH012-24	1	50	False	False	8466138	5642	1238	1524	0.0	790.0	239.54921259842519	188.0
10	27	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Veliidae	BGSNH012-24_r_1_s_100	Velia lindbergi	0	BGSNH012-24	1	100	False	False	8466138	2234	1238	1524	0.0	427.0	135.01377952755905	128.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH012-24_r_1.3_s_50	Velia lindbergi	0	BGSNH012-24	1.3	50	False	False	8466138	5068	1238	1524	0.0	634.0	195.03543307086613	153.5
4	4	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Veliidae	BGSNH012-24_r_1.3_s_100	Velia lindbergi	0	BGSNH012-24	1.3	100	False	False	8466138	1936	1238	1524	0.0	344.0	100.26181102362204	83.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH012-24_r_1.5_s_50	Velia lindbergi	0	BGSNH012-24	1.5	50	False	False	8466138	4326	1238	1524	0.0	563.0	160.4035433070866	138.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH012-24_r_1.5_s_100	Velia lindbergi	0	BGSNH012-24	1.5	100	False	False	8466138	1714	1238	1524	0.0	276.0	83.36811023622047	75.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH013-24_r_1_s_50	Velia mancinii	0	BGSNH013-24	1	50	False	False	2135143	5223	792	1524	0.0	863.0	307.01771653543307	225.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH013-24_r_1_s_100	Velia mancinii	0	BGSNH013-24	1	100	False	False	2135143	4040	792	1524	0.0	782.0	270.70866141732284	202.5
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH013-24_r_1.3_s_50	Velia mancinii	0	BGSNH013-24	1.3	50	False	False	2135143	5044	792	1524	0.0	852.0	295.36417322834643	216.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH013-24_r_1.3_s_100	Velia mancinii	0	BGSNH013-24	1.3	100	False	False	2135143	3971	792	1524	0.0	782.0	262.63385826771656	191.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH013-24_r_1.5_s_50	Velia mancinii	0	BGSNH013-24	1.5	50	False	False	2135143	4641	792	1524	0.0	651.0	272.8503937007874	213.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH013-24_r_1.5_s_100	Velia mancinii	0	BGSNH013-24	1.5	100	False	False	2135143	3717	792	1524	0.0	609.0	245.56496062992127	191.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH014-24_r_1_s_50	Velia mancinii	0	BGSNH014-24	1	50	False	False	7633862	2146	41	1524	0.0	187.0	117.08858267716535	111.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH014-24_r_1_s_100	Velia mancinii	0	BGSNH014-24	1	100	False	False	7633862	1528	41	1524	0.0	171.0	97.75393700787401	92.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH014-24_r_1.3_s_50	Velia mancinii	0	BGSNH014-24	1.3	50	False	False	7633862	2064	41	1524	0.0	185.0	112.66338582677166	107.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH014-24_r_1.3_s_100	Velia mancinii	0	BGSNH014-24	1.3	100	False	False	7633862	1501	41	1524	0.0	169.0	95.30314960629921	90.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH014-24_r_1.5_s_50	Velia mancinii	0	BGSNH014-24	1.5	50	False	False	7633862	1930	41	1524	0.0	178.0	106.5255905511811	101.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH014-24_r_1.5_s_100	Velia mancinii	0	BGSNH014-24	1.5	100	False	False	7633862	1446	41	1524	0.0	168.0	91.93110236220473	87.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH015-24_r_1_s_50	Velia mancinii	0	BGSNH015-24	1	50	False	False	7321970	32012	931	1524	0.0	4448.0	1726.0629921259842	1521.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH015-24_r_1_s_100	Velia mancinii	0	BGSNH015-24	1	100	False	False	7321970	23345	931	1524	0.0	3846.0	1454.9251968503936	1288.0
0	0	data/BGE00304_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Veliidae	BLAST	family	COI-5P	657	1521	Gerridae,Veliidae	BGSNH015-24_r_1.3_s_50	Velia mancinii	0	BGSNH015-24	1.3	50	False	False	7321970	31595	931	1524	0.0	4363.0	1698.2716535433071	1495.0
