ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	marker_code	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	group_id	r	s	fcleaner	merge
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1536	Ichneumonidae	BGLIB862-24_r_1_s_50	Syspasis rufinus	0	BGLIB862-24	1	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1536	Ichneumonidae	BGLIB862-24_r_1_s_100	Syspasis rufinus	0	BGLIB862-24	1	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1536	Ichneumonidae	BGLIB862-24_r_1.3_s_50	Syspasis rufinus	0	BGLIB862-24	1.3	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1536	Ichneumonidae	BGLIB862-24_r_1.3_s_100	Syspasis rufinus	0	BGLIB862-24	1.3	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	629	1509	Ichneumonidae	BGLIB862-24_r_1.5_s_50	Syspasis rufinus	0	BGLIB862-24	1.5	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	623	1503	Ichneumonidae	BGLIB862-24_r_1.5_s_100	Syspasis rufinus	0	BGLIB862-24	1.5	100	False	False
24	27	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1536	Ichneumonidae	BGLIB863-24_r_1_s_50	Trogus lapidator	0	BGLIB863-24	1	50	False	False
10	26	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	602	1467	Ichneumonidae,Geometridae	BGLIB863-24_r_1_s_100	Trogus lapidator	0	BGLIB863-24	1	100	False	False
6	8	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	599	1479	Ichneumonidae	BGLIB863-24_r_1.3_s_50	Trogus lapidator	0	BGLIB863-24	1.3	50	False	False
7	10	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	532	1386	Ichneumonidae	BGLIB863-24_r_1.3_s_100	Trogus lapidator	0	BGLIB863-24	1.3	100	False	False
2	2	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	548	1410	Ichneumonidae	BGLIB863-24_r_1.5_s_50	Trogus lapidator	0	BGLIB863-24	1.5	50	False	False
2	3	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	433	1140	Ichneumonidae	BGLIB863-24_r_1.5_s_100	Trogus lapidator	0	BGLIB863-24	1.5	100	False	False
0	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1524	Ichneumonidae	BGLIB864-24_r_1_s_50	Tycherus gracilis	0	BGLIB864-24	1	50	False	False
2	3	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1524	Ichneumonidae	BGLIB864-24_r_1_s_100	Tycherus gracilis	0	BGLIB864-24	1	100	False	False
0	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1524	Ichneumonidae	BGLIB864-24_r_1.3_s_50	Tycherus gracilis	0	BGLIB864-24	1.3	50	False	False
0	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1524	Ichneumonidae	BGLIB864-24_r_1.3_s_100	Tycherus gracilis	0	BGLIB864-24	1.3	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	628	1470	Ichneumonidae	BGLIB864-24_r_1.5_s_50	Tycherus gracilis	0	BGLIB864-24	1.5	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	628	1413	Ichneumonidae	BGLIB864-24_r_1.5_s_100	Tycherus gracilis	0	BGLIB864-24	1.5	100	False	False
27	49	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1536	Ichneumonidae	BGLIB865-24_r_1_s_50	Tycherus macilentus	0	BGLIB865-24	1	50	False	False
22	39	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1536	Ichneumonidae	BGLIB865-24_r_1_s_100	Tycherus macilentus	0	BGLIB865-24	1	100	False	False
6	7	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1536	Ichneumonidae	BGLIB865-24_r_1.3_s_50	Tycherus macilentus	0	BGLIB865-24	1.3	50	False	False
7	10	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	638	1518	Ichneumonidae	BGLIB865-24_r_1.3_s_100	Tycherus macilentus	0	BGLIB865-24	1.3	100	False	False
1	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	629	1440	Ichneumonidae	BGLIB865-24_r_1.5_s_50	Tycherus macilentus	0	BGLIB865-24	1.5	50	False	False
3	3	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	611	1341	Acrididae,Syrphidae,Braconidae,Ichneumonidae	BGLIB865-24_r_1.5_s_100	Tycherus macilentus	0	BGLIB865-24	1.5	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB866-24_r_1_s_50	Tycherus ophthalmicus	0	BGLIB866-24	1	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB866-24_r_1_s_100	Tycherus ophthalmicus	0	BGLIB866-24	1	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB866-24_r_1.3_s_50	Tycherus ophthalmicus	0	BGLIB866-24	1.3	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1536	Ichneumonidae	BGLIB866-24_r_1.3_s_100	Tycherus ophthalmicus	0	BGLIB866-24	1.3	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	645	1494	Ichneumonidae	BGLIB866-24_r_1.5_s_50	Tycherus ophthalmicus	0	BGLIB866-24	1.5	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	645	1464	Ichneumonidae	BGLIB866-24_r_1.5_s_100	Tycherus ophthalmicus	0	BGLIB866-24	1.5	100	False	False
33	44	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	648	1470	Ichneumonidae	BGLIB867-24_r_1_s_50	Tycherus vagus	0	BGLIB867-24	1	50	False	False
24	64	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	549	1347	Chrysomelidae,Apionidae,Ichneumonidae	BGLIB867-24_r_1_s_100	Tycherus vagus	0	BGLIB867-24	1	100	False	False
6	7	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	625	1446	Ichneumonidae	BGLIB867-24_r_1.3_s_50	Tycherus vagus	0	BGLIB867-24	1.3	50	False	False
6	7	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	490	1272	Ichneumonidae	BGLIB867-24_r_1.3_s_100	Tycherus vagus	12	BGLIB867-24	1.3	100	False	False
1	4	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	609	1350	Ichneumonidae	BGLIB867-24_r_1.5_s_50	Tycherus vagus	0	BGLIB867-24	1.5	50	False	False
1	5	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	400	1077	Ichneumonidae	BGLIB867-24_r_1.5_s_100	Tycherus vagus	14	BGLIB867-24	1.5	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB868-24_r_1_s_50	Virgichneumon callicerus	0	BGLIB868-24	1	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB868-24_r_1_s_100	Virgichneumon callicerus	0	BGLIB868-24	1	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB868-24_r_1.3_s_50	Virgichneumon callicerus	0	BGLIB868-24	1.3	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1536	Ichneumonidae	BGLIB868-24_r_1.3_s_100	Virgichneumon callicerus	0	BGLIB868-24	1.3	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	643	1515	Ichneumonidae	BGLIB868-24_r_1.5_s_50	Virgichneumon callicerus	0	BGLIB868-24	1.5	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	643	1509	Ichneumonidae	BGLIB868-24_r_1.5_s_100	Virgichneumon callicerus	0	BGLIB868-24	1.5	100	False	False
32	42	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	652	1515	Ichneumonidae	BGLIB869-24_r_1_s_50	Virgichneumon extremator	0	BGLIB869-24	1	50	False	False
25	48	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	580	1407	Ichneumonidae	BGLIB869-24_r_1_s_100	Virgichneumon extremator	0	BGLIB869-24	1	100	False	False
1	2	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	610	1470	Ichneumonidae	BGLIB869-24_r_1.3_s_50	Virgichneumon extremator	0	BGLIB869-24	1.3	50	False	False
2	3	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	445	1182	Ichneumonidae	BGLIB869-24_r_1.3_s_100	Virgichneumon extremator	0	BGLIB869-24	1.3	100	False	False
0	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	547	1305	Ichneumonidae,Colletidae,Geometridae	BGLIB869-24_r_1.5_s_50	Virgichneumon extremator	0	BGLIB869-24	1.5	50	False	False
3	3	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	445	1038	Ichneumonidae	BGLIB869-24_r_1.5_s_100	Virgichneumon extremator	0	BGLIB869-24	1.5	100	False	False
6	50	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	656	1527	Ichneumonidae,Tortricidae	BGLIB870-24_r_1_s_50	Virgichneumon maculicauda	0	BGLIB870-24	1	50	False	False
13	28	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	638	1359	Ichneumonidae	BGLIB870-24_r_1_s_100	Virgichneumon maculicauda	0	BGLIB870-24	1	100	False	False
0	33	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	611	1398	Ichneumonidae	BGLIB870-24_r_1.3_s_50	Virgichneumon maculicauda	0	BGLIB870-24	1.3	50	False	False
8	35	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	539	1161	Ichneumonidae	BGLIB870-24_r_1.3_s_100	Virgichneumon maculicauda	0	BGLIB870-24	1.3	100	False	False
0	18	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	539	1188	Ichneumonidae	BGLIB870-24_r_1.5_s_50	Virgichneumon maculicauda	0	BGLIB870-24	1.5	50	False	False
0	27	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	485	894	Ichneumonidae	BGLIB870-24_r_1.5_s_100	Virgichneumon maculicauda	0	BGLIB870-24	1.5	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1530	Ichneumonidae	BGLIB871-24_r_1_s_50	Virgichneumon tenuipes	0	BGLIB871-24	1	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1530	Ichneumonidae	BGLIB871-24_r_1_s_100	Virgichneumon tenuipes	0	BGLIB871-24	1	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1530	Ichneumonidae	BGLIB871-24_r_1.3_s_50	Virgichneumon tenuipes	0	BGLIB871-24	1.3	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	657	1530	Ichneumonidae	BGLIB871-24_r_1.3_s_100	Virgichneumon tenuipes	0	BGLIB871-24	1.3	100	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	645	1518	Ichneumonidae	BGLIB871-24_r_1.5_s_50	Virgichneumon tenuipes	0	BGLIB871-24	1.5	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	645	1509	Ichneumonidae	BGLIB871-24_r_1.5_s_100	Virgichneumon tenuipes	0	BGLIB871-24	1.5	100	False	False
3	3	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1524	Ichneumonidae	BGLIB872-24_r_1_s_50	Vulgichneumon trifarius	1	BGLIB872-24	1	50	False	False
5	5	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	643	1512	Ichneumonidae,Argidae,Lycaenidae,Geometridae	BGLIB872-24_r_1_s_100	Vulgichneumon trifarius	0	BGLIB872-24	1	100	False	False
1	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	655	1524	Ichneumonidae	BGLIB872-24_r_1.3_s_50	Vulgichneumon trifarius	0	BGLIB872-24	1.3	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	643	1512	Ichneumonidae	BGLIB872-24_r_1.3_s_100	Vulgichneumon trifarius	0	BGLIB872-24	1.3	100	False	False
1	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	619	1461	Cecidomyiidae,Braconidae,Ichneumonidae	BGLIB872-24_r_1.5_s_50	Vulgichneumon trifarius	0	BGLIB872-24	1.5	50	False	False
0	0	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	607	1449	Cecidomyiidae,Braconidae,Ichneumonidae	BGLIB872-24_r_1.5_s_100	Vulgichneumon trifarius	0	BGLIB872-24	1.5	100	False	False
38	74	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	650	1536	Ichneumonidae	BGLIB873-24_r_1_s_50	Stenomacrus caudatus	0	BGLIB873-24	1	50	False	False
30	43	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	573	1335	Culicidae,Braconidae,Ichneumonidae,Lycaenidae,Nymphalidae	BGLIB873-24_r_1_s_100	Stenomacrus caudatus	0	BGLIB873-24	1	100	False	False
8	9	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	611	1434	Ichneumonidae	BGLIB873-24_r_1.3_s_50	Stenomacrus caudatus	0	BGLIB873-24	1.3	50	False	False
1	1	data/BGE00410_MGE-BGE_r1_1.3_1.5_s50_100.fasta	None	Ichneumonidae	BLAST	family	COI-5P	653	924	Culicidae,Braconidae,Ichneumonidae,Lycaenidae	BGLIB873-24_r_1.3_s_100	Stenomacrus caudatus	10	BGLIB873-24	1.3	100	False	False
